iter	Passed	Remaining
924	9963	807
925	9974	797
926	9984	786
927	9995	775
928	10007	764
929	10017	754
930	10027	743
931	10038	732
932	10051	721
933	10061	711
934	10072	700
935	10083	689
936	10094	678
937	10106	668
938	10117	657
939	10129	646
940	10139	635
941	10149	624
942	10159	614
943	10170	603
944	10180	592
945	10191	581
946	10202	570
947	10213	560
948	10224	549
949	10235	538
950	10247	527
951	10258	517
952	10269	506
953	10280	495
954	10293	485
955	10303	474
956	10314	463
957	10324	452
958	10335	441
959	10346	431
960	10357	420
961	10368	409
962	10378	398
963	10389	387
964	10399	377
965	10411	366
966	10420	355
967	10431	344
968	10443	334
969	10455	323
970	10466	312
971	10477	301
972	10488	291
973	10501	280
974	10513	269
975	10526	258
976	10538	248
977	10549	237
978	10560	226
979	10572	215
980	10584	205
981	10597	194
982	10610	183
983	10622	172
984	10636	161
985	10648	151
986	10660	140
987	10673	129
988	10686	118
989	10699	108
990	10710	97
991	10722	86
992	10732	75
993	10742	64
994	10752	54
995	10764	43
996	10774	32
997	10784	21
998	10794	10
999	10804	0
