iteration,learning_rate,flt_eval_metric_train,flt_eval_metric_valid,diff,best_iteration,target
77,0.7772,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
78,0.7873,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
79,0.7974,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
80,0.8075,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
81,0.8175,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
82,0.8276,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
83,0.8377,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
84,0.8478,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
85,0.8579,1.0,0.485401998916843,0.514598001083157,96,Default_2
86,0.8679,0.7678193336382269,0.5289005957363005,0.2389187379019263,6,Default_2
87,0.878,0.7682216237274929,0.529458585659659,0.2387630380678339,6,Default_2
88,0.8881,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
89,0.8982,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
90,0.9083,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
91,0.9184,0.9302280773074512,0.6255641442239837,0.3046639330834675,6,Default_2
92,0.9284,0.4915667293392279,0.5067861421561386,0.0152194128169106,2,Default_2
93,0.9385,0.4915667293392279,0.5067861421561386,0.0152194128169106,2,Default_2
94,0.9486,0.4815285329539103,0.4549915480938079,0.0265369848601023,2,Default_2
95,0.9587,0.4815285329539103,0.4549915480938079,0.0265369848601023,2,Default_2
96,0.9688,0.6468443518471467,0.5353092741207556,0.1115350777263911,3,Default_2
97,0.9788,0.4433660246963768,0.43444438973955,0.0089216349568268,0,Default_2
98,0.9889,0.7353989870759016,0.645282523427371,0.0901164636485305,4,Default_2
99,0.999,1.0,0.6826022024190505,0.3173977975809495,51,Default_2
0,0.001,0.8287302326162056,0.5822448778565801,0.2464853547596255,89,Default_3
1,0.0111,0.8321999468530022,0.5724266154452324,0.2597733314077698,27,Default_3
2,0.0212,0.9369967309245972,0.6085894405043342,0.328407290420263,88,Default_3
3,0.0312,0.8308685967230773,0.583419523246651,0.2474490734764263,20,Default_3
4,0.0413,0.826121481909511,0.6025783096926715,0.2235431722168395,20,Default_3
5,0.0514,0.8715131199962904,0.6112367021276596,0.2602764178686308,25,Default_3
6,0.0615,0.9167393425109994,0.654900512214342,0.2618388302966574,30,Default_3
7,0.0716,0.9640303615600962,0.6455526004728133,0.318477761087283,60,Default_3
8,0.0816,0.8967441221738905,0.6308092001576044,0.2659349220162861,26,Default_3
9,0.0917,0.8069141033940956,0.5925236406619385,0.2143904627321571,13,Default_3
10,0.1018,0.8241088514719755,0.647049842395587,0.1770590090763885,11,Default_3
11,0.1119,0.8216369810365092,0.6221803585500394,0.1994566224864697,7,Default_3
12,0.122,0.8432662932109168,0.6489213947990544,0.1943448984118624,11,Default_3
13,0.1321,0.8536874742513496,0.6075034475965326,0.2461840266548169,11,Default_3
14,0.1421,0.9131256141777642,0.6126699172576833,0.3004556969200809,22,Default_3
15,0.1522,0.8523039580245724,0.6361061859732072,0.2161977720513651,12,Default_3
16,0.1623,0.887672125826409,0.6480250197005516,0.2396471061258573,18,Default_3
17,0.1724,0.8880983718827413,0.598401792750197,0.2896965791325443,18,Default_3
18,0.1825,0.8150145619207111,0.5309471040189125,0.2840674579017985,4,Default_3
19,0.1925,0.5544119142014842,0.5142434988179669,0.0401684153835172,0,Default_3
20,0.2026,0.9334226844940958,0.5510589046493303,0.3823637798447655,30,Default_3
21,0.2127,0.9461966902617934,0.5507929472025217,0.3954037430592717,30,Default_3
22,0.2228,0.938098906919632,0.5475325059101654,0.3905664010094665,29,Default_3
23,0.2329,0.9310890319220844,0.559091804570528,0.3719972273515562,29,Default_3
24,0.2429,0.8139636602943773,0.5929866036249015,0.2209770566694757,5,Default_3
25,0.253,0.8393779126070743,0.566265267927502,0.2731126446795723,5,Default_3
26,0.2631,0.8625405513376814,0.5228526398739165,0.3396879114637648,10,Default_3
27,0.2732,0.5544119142014842,0.5142434988179669,0.0401684153835172,0,Default_3
28,0.2833,0.9742691841935834,0.6464637509850276,0.3278054332085558,47,Default_3
29,0.2933,0.943985650310589,0.605681146572104,0.338304503738485,30,Default_3
30,0.3034,0.7073325914155114,0.587497537431048,0.1198350539844633,2,Default_3
31,0.3135,0.935081298855556,0.5546887312844759,0.3803925675710802,37,Default_3
32,0.3236,0.912692680160297,0.5703900709219858,0.3423026092383112,26,Default_3
33,0.3337,0.7631828631250791,0.5516991725768322,0.2114836905482469,4,Default_3
34,0.3437,0.8995909642969884,0.5363918439716312,0.3631991203253571,26,Default_3
35,0.3538,0.9182744525235016,0.5709441489361702,0.3473303035873314,24,Default_3
36,0.3639,0.6341328567938094,0.533771670606777,0.1003611861870323,2,Default_3
37,0.374,0.6848539081769688,0.5208899724192279,0.1639639357577409,2,Default_3
38,0.3841,0.6848530164488175,0.5208899724192279,0.1639630440295896,2,Default_3
39,0.3942,0.6803484516924109,0.5580082742316785,0.1223401774607323,2,Default_3
40,0.4042,0.6803546937894701,0.5580082742316784,0.1223464195577916,2,Default_3
41,0.4143,0.5544119142014842,0.5142434988179669,0.0401684153835172,0,Default_3
42,0.4244,0.9022331548093576,0.5581412529550827,0.3440919018542748,20,Default_3
43,0.4345,0.9175089039055908,0.5707175925925925,0.3467913113129984,19,Default_3
44,0.4446,0.933251472689042,0.5650980102442869,0.3681534624447551,29,Default_3
45,0.4546,0.933962180025646,0.554151891252955,0.3798102887726909,19,Default_3
46,0.4647,0.9344330124895444,0.5550039401103231,0.3794290723792214,19,Default_3
47,0.4748,0.9352400264664916,0.5400758471237194,0.3951641793427721,19,Default_3
48,0.4849,0.9392465610503844,0.518075256107171,0.4211713049432134,33,Default_3
49,0.495,0.7539619481763267,0.5675655043341215,0.1863964438422052,4,Default_3
50,0.505,0.7542704861166843,0.5677625098502759,0.1865079762664084,4,Default_3
51,0.5151,0.943207171634484,0.5718577620173364,0.3713494096171477,24,Default_3
52,0.5252,0.6996686338189684,0.5517558116627266,0.1479128221562418,2,Default_3
53,0.5353,0.6802641833821108,0.6122389676910954,0.0680252156910153,2,Default_3
54,0.5454,0.6726091430670811,0.5565578211189914,0.1160513219480896,2,Default_3
55,0.5554,0.6726091430670812,0.5565578211189914,0.1160513219480897,2,Default_3
56,0.5655,0.6772505880947157,0.5393789401103231,0.1378716479843926,2,Default_3
57,0.5756,0.6774307171812829,0.5393986406619385,0.1380320765193443,2,Default_3
58,0.5857,0.6774877877829676,0.5396227344365643,0.1378650533464033,2,Default_3
59,0.5958,0.6883650877728019,0.5873079196217493,0.1010571681510525,2,Default_3
60,0.6058,0.6987287523474743,0.5482072498029945,0.1505215025444798,2,Default_3
61,0.6159,0.7168152285766771,0.5270981087470449,0.1897171198296322,2,Default_3
62,0.626,0.716815228576677,0.5270981087470448,0.1897171198296322,2,Default_3
63,0.6361,0.7168196872174336,0.5270981087470449,0.1897215784703887,2,Default_3
64,0.6462,0.7168544646153353,0.5270981087470449,0.1897563558682904,2,Default_3
65,0.6563,0.7168544646153352,0.5270981087470449,0.1897563558682903,2,Default_3
66,0.6663,0.7168660570813025,0.528334318360914,0.1885317387203884,2,Default_3
67,0.6764,0.7125532138774303,0.5758569739952719,0.1366962398821584,2,Default_3
68,0.6865,0.7125532138774303,0.5758569739952719,0.1366962398821584,2,Default_3
69,0.6966,0.7125541056055816,0.5758569739952719,0.1366971316103097,2,Default_3
70,0.7067,0.7125541056055816,0.5758569739952719,0.1366971316103097,2,Default_3
71,0.7167,0.7125541056055816,0.5758569739952719,0.1366971316103097,2,Default_3
72,0.7268,0.7125478635085224,0.5759013002364066,0.1366465632721157,2,Default_3
73,0.7369,0.712571940168608,0.575925925925926,0.136646014242682,2,Default_3
74,0.747,0.7125870995471806,0.575925925925926,0.1366611736212546,2,Default_3
75,0.7571,0.7125870995471806,0.5759308510638298,0.1366562484833507,2,Default_3
76,0.7671,0.7125906664597859,0.5759357762017336,0.1366548902580522,2,Default_3
77,0.7772,0.7125897747316344,0.5759357762017336,0.1366539985299008,2,Default_3
78,0.7873,0.7126700302652534,0.5757067572892041,0.1369632729760493,2,Default_3
79,0.7974,0.7127030242068524,0.5733279156816391,0.1393751085252133,2,Default_3
80,0.8075,0.7127030242068524,0.573327915681639,0.1393751085252134,2,Default_3
81,0.8175,0.6004594183435614,0.6061194838455477,0.0056600655019862,2,Default_3
82,0.8276,0.6004594183435614,0.6061194838455477,0.0056600655019862,2,Default_3
83,0.8377,0.600494195741463,0.6062327620173366,0.0057385662758735,2,Default_3
84,0.8478,0.6819397405784463,0.6322990543735224,0.0496406862049239,2,Default_3
85,0.8579,0.629514596698109,0.5824344956658787,0.0470801010322303,1,Default_3
86,0.8679,0.6295315395329841,0.5824738967691097,0.0470576427638744,1,Default_3
87,0.878,0.629536889901892,0.582493597320725,0.047043292581167,1,Default_3
88,0.8881,0.6407459127640183,0.5602886130811663,0.0804572996828519,2,Default_3
89,0.8982,0.6296287379014783,0.5824172576832152,0.0472114802182631,1,Default_3
90,0.9083,0.6296287379014783,0.5824172576832152,0.0472114802182631,1,Default_3
91,0.9184,0.6296287379014783,0.5824172576832152,0.0472114802182631,1,Default_3
92,0.9284,0.6296242792607217,0.5824172576832152,0.0472070215775065,1,Default_3
93,0.9385,0.6296153619792085,0.5824418833727345,0.047173478606474,1,Default_3
94,0.9486,0.6295761259405502,0.582567474389283,0.0470086515512672,1,Default_3
95,0.9587,0.6295761259405502,0.582567474389283,0.0470086515512672,1,Default_3
96,0.9688,0.6416777686821507,0.6005466903073287,0.0411310783748219,2,Default_3
97,0.9788,0.641678660410302,0.6005516154452326,0.0411270449650693,2,Default_3
98,0.9889,0.6414597411491522,0.5974118400315208,0.0440479011176313,2,Default_3
99,0.999,0.5544119142014842,0.5142434988179669,0.0401684153835172,0,Default_3
0,0.001,0.7511801248990841,0.5760864209696492,0.1750937039294349,3,Default_4
1,0.0111,0.7508698603233661,0.5758044825471904,0.1750653777761757,3,Default_4
2,0.0212,0.7512904767327157,0.5770061424254368,0.1742843343072788,3,Default_4
3,0.0312,0.7513470920212746,0.5771293194061227,0.1742177726151519,3,Default_4
4,0.0413,0.7512891972911664,0.5776877217185652,0.1736014755726012,3,Default_4
5,0.0514,0.7517693077325609,0.5777233061796522,0.1740460015529087,3,Default_4
6,0.0615,0.7519058881179542,0.5793300814610431,0.172575806656911,3,Default_4
7,0.0716,0.7521413053630351,0.579458732974204,0.1726825723888311,3,Default_4
8,0.0816,0.7521800084699031,0.579494317435291,0.172685691034612,3,Default_4
9,0.0917,0.7524813169547756,0.579050880304822,0.1734304366499536,3,Default_4
10,0.1018,0.7539771440561625,0.580764408969474,0.1732127350866884,3,Default_4
11,0.1119,0.8740661675991663,0.6083683703411729,0.2656977972579935,23,Default_4
12,0.122,0.7377112837788562,0.6060854902991284,0.1316257934797278,3,Default_4
13,0.1321,0.7377314349832585,0.6061429728901153,0.1315884620931432,3,Default_4
14,0.1421,0.7378209958917132,0.6061429728901152,0.131678023001598,3,Default_4
15,0.1522,0.738019309331863,0.606301734331888,0.1317175749999749,3,Default_4
16,0.1623,0.738722362463232,0.6071530241317391,0.1315693383314928,3,Default_4
17,0.1724,0.7387258809274928,0.6071530241317391,0.1315728567957537,3,Default_4
18,0.1825,0.7339383705800092,0.5914739631235493,0.1424644074564599,2,Default_4
19,0.1925,0.7339396500215586,0.5914739631235492,0.1424656868980094,2,Default_4
20,0.2026,0.7327300979668395,0.58963862611133,0.1430914718555095,2,Default_4
21,0.2127,0.7723943852987047,0.5998746332063242,0.1725197520923805,5,Default_4
22,0.2228,0.7327483300089177,0.5896577869749923,0.1430905430339254,2,Default_4
23,0.2329,0.7332223631029529,0.5903941115928699,0.1428282515100829,2,Default_4
24,0.2429,0.8810547972021173,0.6077702776682871,0.2732845195338302,26,Default_4
25,0.253,0.7332332383561223,0.5903913743266325,0.1428418640294898,2,Default_4
26,0.2631,0.8746625472913583,0.6015074125169709,0.2731551347743873,25,Default_4
27,0.2732,0.8010647512573711,0.6171919480576358,0.1838728031997353,4,Default_4
28,0.2833,0.8513309710577528,0.6533348114571015,0.1979961596006513,14,Default_4
29,0.2933,0.8131358024849313,0.6561610388472824,0.1569747636376489,6,Default_4
30,0.3034,0.8066447157144849,0.622265471028774,0.1843792446857108,6,Default_4
31,0.3135,0.7030547306711568,0.5452100578110629,0.1578446728600938,1,Default_4
32,0.3236,0.7208260138614698,0.5555555555555556,0.1652704583059142,2,Default_4
33,0.3337,0.9388129469249262,0.6039695834975694,0.3348433634273569,60,Default_4
34,0.3437,0.7990536290719827,0.5919338238514431,0.2071198052205396,12,Default_4
35,0.3538,0.8146964013147542,0.5923485196864187,0.2223478816283355,18,Default_4
36,0.3639,0.8116159858544942,0.5717588030482196,0.2398571828062746,14,Default_4
37,0.374,0.9437867759480342,0.6298449612403101,0.3139418147077241,92,Default_4
38,0.3841,0.7035514738526929,0.5456069614154951,0.1579445124371977,1,Default_4
39,0.3942,0.7035514738526929,0.5456069614154951,0.1579445124371977,1,Default_4
40,0.4042,0.8172287360013102,0.5539296194105023,0.2632991165908078,12,Default_4
41,0.4143,0.8585852447123878,0.5664088161870976,0.2921764285252902,18,Default_4
42,0.4244,0.8590951021698049,0.5662473174790872,0.2928477846907177,18,Default_4
43,0.4345,0.7035527532942422,0.5456069614154951,0.157945791878747,1,Default_4
44,0.4446,0.7035540327357914,0.5456069614154951,0.1579470713202962,1,Default_4
45,0.4546,0.7035591505019889,0.5456069614154951,0.1579521890864937,1,Default_4
46,0.4647,0.6710939609079429,0.5438291069942627,0.1272648539136802,2,Default_4
47,0.4748,0.6782980164817661,0.5522845224017869,0.1260134940799792,2,Default_4
48,0.4849,0.7540740617535259,0.5310638658958524,0.2230101958576734,7,Default_4
49,0.495,0.6983545422094164,0.5220390991109359,0.1763154430984804,2,Default_4
50,0.505,0.6983580606736771,0.522039099110936,0.176318961562741,2,Default_4
51,0.5151,0.6983580606736771,0.522039099110936,0.176318961562741,2,Default_4
52,0.5252,0.6983628585794872,0.522039099110936,0.1763237594685511,2,Default_4
53,0.5353,0.6983647777418113,0.522039099110936,0.1763256786308752,2,Default_4
54,0.5454,0.9567228895931504,0.5320424385757455,0.4246804510174048,100,Default_4
55,0.5554,0.7796619331594147,0.524762679017212,0.2548992541422027,12,Default_4
56,0.5655,0.9766837770649868,0.5715411903823413,0.4051425866826453,111,Default_4
57,0.5756,0.9343045147653952,0.5718819800289056,0.3624225347364896,53,Default_4
58,0.5857,0.7629684195442373,0.5090028686550169,0.2539655508892204,8,Default_4
59,0.5958,0.9117884225893084,0.5176676849297069,0.3941207376596013,33,Default_4
60,0.6058,0.9920409139818652,0.5456466517759384,0.4463942622059267,292,Default_4
61,0.6159,0.5335571929564183,0.5086962948364209,0.0248608981199974,0,Default_4
62,0.626,0.6791254953038097,0.5346455787675732,0.1444799165362364,2,Default_4
63,0.6361,0.924736850859337,0.5129390575044892,0.4117977933548478,42,Default_4
64,0.6462,0.6604539650533335,0.5447693579468313,0.1156846071065021,2,Default_4
65,0.6563,0.9649586548463328,0.5884314917006087,0.376527163145724,105,Default_4
66,0.6663,0.6604664396084398,0.5447693579468313,0.1156970816616084,2,Default_4
67,0.6764,0.6604709176538623,0.5447693579468315,0.1157015597070308,2,Default_4
68,0.6865,0.6503211078428488,0.5167151162790697,0.133605991563779,1,Default_4
69,0.6966,0.9866928483055716,0.543577278500416,0.4431155698051554,146,Default_4
70,0.7067,0.960996224367988,0.5195249200718259,0.441471304296162,87,Default_4
71,0.7167,0.9152173259415732,0.5341282354486926,0.3810890904928805,39,Default_4
72,0.7268,0.7675614547762193,0.5172091928349319,0.2503522619412873,5,Default_4
73,0.7369,0.7676634902397801,0.5169026190163359,0.2507608712234441,5,Default_4
74,0.747,0.9039371295217064,0.5308818376910611,0.3730552918306453,30,Default_4
75,0.7571,0.7678218211315125,0.5161580825997459,0.2516637385317666,5,Default_4
76,0.7671,0.7680585178181427,0.516086913677572,0.2519716041405707,5,Default_4
77,0.7772,0.7682171685702623,0.5157420181316515,0.2524751504386108,5,Default_4
78,0.7873,0.6132472098578412,0.5185983554504445,0.0946488544073966,2,Default_4
79,0.7974,0.6829921275961468,0.5366725244164148,0.146319603179732,7,Default_4
80,0.8075,0.6829569429535397,0.535503711733018,0.1474532312205216,7,Default_4
81,0.8175,0.9776471965516492,0.5703586913677572,0.4072885051838919,95,Default_4
82,0.8276,0.929288304240965,0.5573854180352997,0.3719028862056652,44,Default_4
83,0.8377,0.6639199722105296,0.62471943021066,0.0392005419998695,3,Default_4
84,0.8478,0.6431997361791525,0.6173397604344589,0.0258599757446935,3,Default_4
85,0.8579,0.6363939067875655,0.5626916086366225,0.0737022981509429,2,Default_4
86,0.8679,0.91754047193481,0.5604100972276967,0.3571303747071132,29,Default_4
87,0.878,0.6486292063240238,0.5531426553672316,0.0954865509567921,4,Default_4
88,0.8881,0.928582212435916,0.5629324880655192,0.3656497243703969,35,Default_4
89,0.8982,0.6486032976326493,0.5544729667586389,0.0941303308740104,4,Default_4
90,0.9083,0.6486234488370516,0.5545140257522008,0.0941094230848508,4,Default_4
91,0.9184,0.7028557775102324,0.544929488021723,0.1579262894885094,4,Default_4
92,0.9284,0.7482294128258897,0.5859268930933299,0.1623025197325598,4,Default_4
93,0.9385,0.7540980512825761,0.5826065891472867,0.1714914621352894,4,Default_4
94,0.9486,0.7544287869230839,0.582661334472036,0.1717674524510478,4,Default_4
95,0.9587,0.9152123681055694,0.5936090307887707,0.3216033373167987,33,Default_4
96,0.9688,0.7444387473755456,0.5579958284062542,0.1864429189692914,6,Default_4
97,0.9788,0.9756205611374746,0.5803168659396487,0.3953036951978259,71,Default_4
98,0.9889,0.6067174199805269,0.6142671790829063,0.0075497591023794,1,Default_4
99,0.999,0.6067180597013015,0.6142808654140937,0.0075628057127921,1,Default_4
0,0.001,0.8544155731205074,0.7124878420480493,0.1419277310724581,178,Default_5
1,0.0111,0.8505815363364285,0.7118194797696881,0.1387620565667404,108,Default_5
2,0.0212,0.8369168904919039,0.7034330935551152,0.1334837969367887,68,Default_5
3,0.0312,0.841673650014069,0.7017147263355543,0.1399589236785147,128,Default_5
4,0.0413,0.8143030210012023,0.6902673969239732,0.1240356240772291,32,Default_5
5,0.0514,0.8529590463765893,0.7134832337291493,0.1394758126474399,130,Default_5
6,0.0615,0.8307898600772515,0.6906113304310286,0.1401785296462229,67,Default_5
7,0.0716,0.8087597268053104,0.7027572544613832,0.1060024723439272,31,Default_5
8,0.0816,0.7771720768424014,0.6864760013731334,0.090696075469268,17,Default_5
9,0.0917,0.8619412170976901,0.6933530461195978,0.1685881709780923,98,Default_5
10,0.1018,0.8447685263346378,0.6967124117735787,0.1480561145610591,60,Default_5
11,0.1119,0.8688926406261989,0.6938439153026355,0.1750487253235634,105,Default_5
12,0.122,0.869178420689126,0.6942041027561492,0.1749743179329768,73,Default_5
13,0.1321,0.8963265034660935,0.6793375931676211,0.2169889102984724,166,Default_5
14,0.1421,0.8103173458163865,0.6800865750204149,0.1302307707959715,48,Default_5
15,0.1522,0.8470227406441051,0.6795625477866025,0.1674601928575025,75,Default_5
16,0.1623,0.8652679507840279,0.6758078861547585,0.1894600646292693,94,Default_5
17,0.1724,0.7515595630931369,0.6656787518009373,0.0858808112921996,15,Default_5
18,0.1825,0.8836637761236028,0.6656277144090585,0.2180360617145442,143,Default_5
19,0.1925,0.8630814723863607,0.7071897056605344,0.1558917667258262,52,Default_5
20,0.2026,0.7857301818739929,0.6860485225812827,0.0996816592927102,18,Default_5
21,0.2127,0.7667291330928812,0.70143255782504,0.0652965752678411,13,Default_5
22,0.2228,0.8135156166065536,0.6949563353982346,0.1185592812083189,32,Default_5
23,0.2329,0.8363122809710178,0.6921808115010324,0.1441314694699854,47,Default_5
24,0.2429,0.8156285780062926,0.6831575956642272,0.1324709823420654,37,Default_5
25,0.253,0.8324131685979587,0.7024331507690067,0.1299800178289519,38,Default_5
26,0.2631,0.8601214539687412,0.6823640779981379,0.1777573759706032,51,Default_5
27,0.2732,0.8412020566341801,0.6780249244516569,0.1631771321825232,42,Default_5
28,0.2833,0.817055483078812,0.6814294760767916,0.1356260070020204,30,Default_5
29,0.2933,0.8972937354513595,0.6797744992484176,0.2175192362029419,121,Default_5
30,0.3034,0.8341398204282098,0.673672117590151,0.1604677028380587,41,Default_5
31,0.3135,0.8251654771954058,0.6922503783918736,0.1329150988035321,31,Default_5
32,0.3236,0.7817586268641445,0.6740654630944394,0.1076931637697051,15,Default_5
33,0.3337,0.7665346737267542,0.6875747681537078,0.0789599055730464,13,Default_5
34,0.3437,0.856170618780856,0.6724742017361814,0.1836964170446745,33,Default_5
35,0.3538,0.8191989870309262,0.6990653330628677,0.1201336539680585,27,Default_5
36,0.3639,0.9391028572890286,0.6897089113236694,0.2493939459653592,142,Default_5
37,0.374,0.8342769293735451,0.7050688907266683,0.1292080386468768,27,Default_5
38,0.3841,0.8558068196352288,0.6896126879606368,0.1661941316745919,44,Default_5
39,0.3942,0.8273847491878341,0.6971493178543751,0.130235431333459,27,Default_5
40,0.4042,0.8146443608830225,0.6957579800375531,0.1188863808454694,27,Default_5
41,0.4143,0.8405738111682399,0.6809243034208705,0.1596495077473694,34,Default_5
