feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
linka050__tu,float64,0.16777246560640063,0.0,20.0,20.0,0.8893362859455756,0.31414502608593703,0.0,0.0,18,0.0010551614983293277,0.0,0.7930711061609708,0.0001172401664810364,0.7930711061609708
linka001__tu,float64,0.16777246560640063,0.0,17.0,17.0,0.6149687330293198,0.16894307989917345,0.0,0.0,15,0.000879301248607773,0.0,0.8807081306055454,5.86200832405182e-05,0.8807081306055454
linka048__tu,float64,0.16777246560640063,0.0,8.0,8.0,0.31721750184081443,0.06149246731930359,0.0,0.0,8,0.0004689606659241456,0.0,0.9512280907438888,5.86200832405182e-05,0.9512280907438888
linka027__tu,float64,0.16777246560640063,1.0,99999.0,99998.0,49377.070059422345,56740.31947945366,99999.0,99999.0,1072,0.06284072923383552,0.0,0.0015241221642534732,0.5657424233542412,0.0
linka024__tu,float64,0.16777246560640063,1.0,99999.0,99998.0,22530.952931578027,94601.25646286417,99999.0,99999.0,552,0.032358285948766045,0.0,0.0002344803329620728,0.9457178029192801,0.0
linka023__tu,float64,0.16777246560640063,0.0,6.0,6.0,0.31084333914322493,0.06753033589307697,0.0,0.0,7,0.0004103405826836274,0.0,0.9457178029192801,5.86200832405182e-05,0.9457178029192801
linka002__tu,float64,0.16777246560640063,0.0,4.0,4.0,0.1663547498367358,0.021572190632510698,0.0,0.0,5,0.000293100416202591,0.0,0.9813588135295153,5.86200832405182e-05,0.9813588135295153
linka004__tu,float64,0.16777246560640063,0.0,4.0,4.0,0.21950557632101475,0.035992731109678176,0.0,0.0,5,0.000293100416202591,0.0,0.9698106571311331,0.0001172401664810364,0.9698106571311331
linka032__tu,float64,0.16777246560640063,0.0,18.0,18.0,0.48888551710359124,0.051351192918693944,0.0,0.0,17,0.0009965414150888093,0.0,0.9754381851222229,5.86200832405182e-05,0.9754381851222229
linka072__tu,float64,0.16777246560640063,0.0,17.0,17.0,0.38726559480599276,0.03224104578228501,0.0,0.0,14,0.0008206811653672548,0.0,0.9843484377747816,5.86200832405182e-05,0.9843484377747816
linka071__tu,float64,0.16777246560640063,0.0,13.0,13.0,0.20859698016709832,0.01272055806319245,0.0,0.0,10,0.000586200832405182,0.0,0.9932000703440999,5.86200832405182e-05,0.9932000703440999
linka070__tu,float64,0.16777246560640063,0.0,4.0,4.0,0.0816528677024229,0.003986165660355237,0.0,0.0,5,0.000293100416202591,0.0,0.997068995837974,5.86200832405182e-05,0.997068995837974
linka026__tu,float64,0.16777246560640063,0.0,42.0,42.0,3.2256021155967622,1.6806377865056568,0.0,0.0,33,0.0019344627469371006,0.0,0.5657424233542412,0.0001172401664810364,0.5657424233542412
linka051__tu,float64,0.16777246560640063,0.0,46.0,46.0,1.3346640887934722,0.5971041678879184,0.0,0.0,24,0.0014068819977724367,0.0,0.6550208101295504,5.86200832405182e-05,0.6550208101295504
linka028__tu,float64,0.16777246560640063,0.0,2.0,2.0,0.06662243297107434,0.004103405826836274,0.0,0.0,3,0.0001758602497215546,0.0,0.9960724544228853,0.0001758602497215546,0.9960724544228853
