feature,flt_eval_metric_train,flt_eval_metric_valid,flt_score_to_beat,performance,helped,description
fltgrossmonthly__income_sum,0.8497544188083188,0.7403700133539135,0.7510543890040648,-0.0106843756501513,0,Total income
intopenbktype__app,0.8486027438104751,0.7452172337147591,0.7510543890040648,-0.0058371552893057,0,BK Type
pti__app,0.8551001902424326,0.7475199237752319,0.7510543890040648,-0.0035344652288329,0,Payment to income
re01s__tu,0.8406115487090507,0.7480775229373724,0.7510543890040648,-0.0029768660666924,0,Number of revolving trades
bankruptcystatus__ln,0.8447580127918545,0.7482773827878827,0.7510543890040648,-0.0027770062161821,0,Indicates status of most recent bankruptcy filing on file showing the subject as debtor
ret324__tu,0.8469967526784528,0.7485369765137081,0.7510543890040648,-0.0025174124903567,0,Min Total Open-to-Buy for Retail accounts over the past 24 months
paymnt11__tu,0.8406439190581168,0.7485668054131216,0.7510543890040648,-0.0024875835909432,0,Number of payments in last 12 months
addrinputmatchindex__ln,0.8339443801818734,0.7485787425057224,0.7510543890040648,-0.0024756464983424,0,Index indicating if the input address matches the current or historical address on file
rev_trd__tu,0.8543858347428007,0.7488229272846678,0.7510543890040648,-0.002231461719397,0,Number of revolving trades
cv13__tu,0.8551647110632303,0.7488610208571161,0.7510543890040648,-0.0021933681469487,0,Percentage of trades ever delinquent
au20s__tu,0.8438645028920234,0.7489227673013461,0.7510543890040648,-0.0021316217027187,0,Months since oldest auto trade opened
std205__tu,0.8557667029514353,0.7489380033471166,0.7510543890040648,-0.0021163856569482,0,Total Payment Ratio for Student Loan accounts over the past 24 months
re20s__tu,0.8328046525081103,0.7489482390927997,0.7510543890040648,-0.0021061499112651,0,Months since oldest revolving trade opened
criminalnonfelonycount__ln,0.8381827002829128,0.7489663937092987,0.7510543890040648,-0.0020879952947661,0,Total non-felony criminal convictions or sexual offender registry records on subject's file
linkt008__tu,0.8312600209193577,0.7489680189797283,0.7510543890040648,-0.0020863700243365,0,Number of public record bankruptcies in the last 24 months
criminalnonfelonytimenewest__ln,0.8323231219320248,0.749000469059962,0.7510543890040648,-0.0020539199441028,0,"Time (in months) since most recently recorded non-felony criminal conviction on subject's file
NOTE: This attribute does not include sexual offender registry records"
s073b__tu,0.8440742288952223,0.7490604795770524,0.7510543890040648,-0.0019939094270124,0,Number of non-medical third party collections with balance > $100
au21s__tu,0.84689643511957,0.7491312307110658,0.7510543890040648,-0.001923158292999,0,Months since most recent auto trade opened
linkf098__tu,0.8503960798717454,0.7491387691994407,0.7510543890040648,-0.0019156198046241,0,Number of satisfactory trades
g215a__tu,0.8402593178059227,0.7491524698833585,0.7510543890040648,-0.0019019191207063,0,Number of third party collections with balance > $0
addrinputphonecount__ln,0.8533135138290193,0.7491528848460214,0.7510543890040648,-0.0019015041580434,0,Total number of unique phone service listings on file currently reported with the input address
g960s__tu,0.8570463662250389,0.7492046030258994,0.7510543890040648,-0.0018497859781654,0,Number of deduped inquiries
g106s__tu,0.8432861790878563,0.7492225778252446,0.7510543890040648,-0.0018318111788202,0,Months on file
linka039__tu,0.8557029849385804,0.7492804720327545,0.7510543890040648,-0.0017739169713103,0,Number of days since first (oldest) check order
linkf040__tu,0.8467320573416046,0.749286731052919,0.7510543890040648,-0.0017676579511458,0,Number of lenders / locations with inquiries or trades all time ONLINE LENDER
g228s__tu,0.8566924486778846,0.7492903896403962,0.7510543890040648,-0.0017639993636686,0,Number of 90 or more days past due trades (current MOP only) with balance > $0 opened in past 24 months
std231__tu,0.8578208788260588,0.7492904518847957,0.7510543890040648,-0.0017639371192691,0,Aggregate Excess Payment for Student Loan accounts over the past 1 month
inquirytelcom12month__ln,0.8436645049858535,0.7492909014276804,0.7510543890040648,-0.0017634875763844,0,Indicates subject has one or more LexisNexis telecommunications credit inquiries on file in the last 12 months
linka079__tu,0.8456048504823583,0.7493066976730457,0.7510543890040648,-0.0017476913310191,0,Total amount of paid non-sufficient funds in the last 3 years
linkf212__tu,0.8566851498517294,0.7493072717047293,0.7510543890040648,-0.0017471172993355,0,Total Bad ACH amount
g230s__tu,0.8341161669213315,0.7493135376409381,0.7510543890040648,-0.0017408513631267,0,Number of 60 or more days past due trades (current MOP only) with balance > $0 opened in past 24 months
linka050__tu,0.8354378405327603,0.7493199211499014,0.7510543890040648,-0.0017344678541634,0,Number of checking account inquiries in the last 6 months
lm15s__tu,0.8582307624316671,0.7493449503145146,0.7510543890040648,-0.0017094386895502,0,Total balance of mortgage trades with a government loan modification
bc97b__tu,0.8511061381265106,0.7493453168648669,0.7510543890040648,-0.0017090721391979,0,Total open to buy of closed credit cards verified in past 3 months
addrinputownershipindex__ln,0.8490334862623332,0.7493484014206606,0.7510543890040648,-0.0017059875834042,0,Index indicating subject's ownership level at the input address based on the address property record on file
bitgap__app,0.8352064847359487,0.7493484774971488,0.7510543890040648,-0.001705911506916,0,Gap tag
linka022__tu,0.8548419397895333,0.7493807200960512,0.7510543890040648,-0.0016736689080136,0,Number of auto inquiries in the last 3 years
inquiryshortterm12month__ln,0.845418011388982,0.7493867370546623,0.7510543890040648,-0.0016676519494025,0,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
fltdowncash__app,0.8564302101457448,0.7494031695761105,0.7510543890040648,-0.0016512194279543,0,Cash Down
