Feature,Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,Description,rank
at34a__tu,"[45.50, 62.50)",5678,0.06009928342347873,4172,1506,0.2652342374075379,-0.33462714096329216,0.007389559099590615,0.0009194092458346612,Utilization for open trades verified in past 12 months,35
at34a__tu,"[23.50, 45.50)",5082,0.05379086973549118,3482,1600,0.3148366784730421,-0.5759623366238545,0.020803486734814382,0.002565077909841282,Utilization for open trades verified in past 12 months,35
at34a__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.6008507553863967,0.06867816980401548,Utilization for open trades verified in past 12 months,35
at34a__tu,Missing,22616,0.23938101336833303,21583,1033,0.04567562787407145,1.6858732289152158,0.3948279614434665,0.04423083414924194,Utilization for open trades verified in past 12 months,35
at34a__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Utilization for open trades verified in past 12 months,35
g020s__tu,"[2.50, 3.50)",9222,0.09761105877621008,6812,2410,0.2613315983517675,-0.314506533426238,0.010545831259128344,0.0013128226455267414,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"[1.50, 2.50)",12515,0.1324661028610138,9466,3049,0.24362764682381144,-0.22067278524617806,0.006869538184042193,0.0008569542004432436,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"[0.50, 1.50)",17147,0.18149390857033987,14381,2766,0.1613110165043448,0.2949401089375596,0.014429407098234308,0.001797166641800657,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,Missing,4097,0.043365051811552015,4091,6,0.001464486209421528,5.171219699977227,0.280164975850535,0.01803600654875564,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"(-inf, 0.50)",13233,0.14006583612942833,12923,310,0.023426282777903727,2.3766261023218833,0.3710744758190093,0.03784593753825284,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"[11.50, inf)",9411,0.09961154566719943,6403,3008,0.3196259696100308,-0.5980743242750445,0.041752420635252176,0.005142633524593718,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"[7.50, 11.50)",8510,0.09007483302814441,6103,2407,0.2828437132784959,-0.42316625396269336,0.0181198470654391,0.002248231198380586,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"[3.50, 4.50)",7156,0.07574330260274988,5299,1857,0.25950251537171604,-0.3050097075840599,0.007677142018612457,0.0009559401175487621,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"[4.50, 5.50)",5474,0.057940027731617216,3980,1494,0.27292656192911946,-0.3737408161383955,0.008977797051557093,0.0011157384591193604,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,"[5.50, 7.50)",7712,0.08162833282174498,5624,2088,0.27074688796680496,-0.3627290642361448,0.011880044908195712,0.001476917724501551,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
g020s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.7714914798900057,0.0707883485989231,Number of trades with maximum delinquency of 30 days past due in past 24 months,36
re06s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of revolving trades opened in past 6 months,37
re06s__tu,Missing,17235,0.18242535220212328,15257,1978,0.11476646359152887,0.6893866322064286,0.06977933487000615,0.00855369610900858,Number of revolving trades opened in past 6 months,37
re06s__tu,"(-inf, 0.50)",56559,0.598653640568604,44964,11595,0.20500716066408528,0.0017226501679394879,1.7756169130823632e-06,2.2195208672484484e-07,Number of revolving trades opened in past 6 months,37
re06s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.11322290210490764,0.01394116625974347,Number of revolving trades opened in past 6 months,37
re06s__tu,"[0.50, 1.50)",13984,0.14801486075976164,10163,3821,0.2732408466819222,-0.37532404303325007,0.02313905154235551,0.002875523273244281,Number of revolving trades opened in past 6 months,37
re06s__tu,"[1.50, inf)",6699,0.0709061464695111,4698,2001,0.2987012987012987,-0.5000757180889915,0.020302740075632902,0.0025117249254038836,Number of revolving trades opened in past 6 months,37
agg411__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"[338.50, 519.50)",9382,0.09930459265217989,7399,1983,0.21136218290343212,-0.03683154231836139,0.00013617563860082594,1.7020992750940885e-05,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"[519.50, 706.50)",6362,0.06733914074324968,4795,1567,0.24630619302106255,-0.23515480376259834,0.00398129072071273,0.0004965178524106587,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"[78.50, 199.50)",6650,0.07038750171999535,4748,1902,0.28601503759398494,-0.4387480360998932,0.01528114877561112,0.0018949686263884857,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"[199.50, 338.50)",6447,0.06823883061485864,4941,1506,0.2335970218706375,-0.16545493823820512,0.0019591235831458356,0.0002446114980716469,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"[0.50, 78.50)",5980,0.06329582861437175,3519,2461,0.4115384615384615,-0.9959564617935868,0.07969605408977153,0.00956966792496266,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"(-inf, 0.50)",19889,0.21051684536977253,16892,2997,0.15068630901503344,0.3756628000130544,0.026467820640832678,0.0032891596238946996,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.37795421350587166,0.045837889444845806,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"[1208.50, inf)",6276,0.0664288662849159,3904,2372,0.37794773741236454,-0.8552973613087493,0.06013003701837384,0.007295219702076281,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,"[706.50, 1208.50)",7833,0.08290906781544714,5609,2224,0.2839269756159837,-0.4285004745862525,0.01712448148857484,0.00212433265451902,Aggregate non-mortgage actual payment for month 11,38
agg411__tu,Missing,25658,0.2715793261852091,23275,2383,0.0928755164081378,0.9254540763224093,0.17317808155024828,0.020906390569771408,Aggregate non-mortgage actual payment for month 11,38
bi02s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of open bank installment trades,39
bi02s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.4023190209807689,0.049011286845224294,Number of open bank installment trades,39
bi02s__tu,"(-inf, 0.50)",18842,0.1994347830688951,12414,6428,0.3411527438700775,-0.6954041286079216,0.11549716551990491,0.014153101661053984,Number of open bank installment trades,39
bi02s__tu,"[1.50, inf)",5147,0.05447886787260391,3513,1634,0.31746648533126093,-0.5881261718782375,0.022031014353120288,0.002714861363455558,Number of open bank installment trades,39
bi02s__tu,Missing,64608,0.6838489791166104,55950,8658,0.13400817236255572,0.5124091370140291,0.15309839712085466,0.018930645586073172,Number of open bank installment trades,39
bi02s__tu,"[0.50, 1.50)",5880,0.06223736994189062,3205,2675,0.4549319727891156,-1.1728028386994527,0.11169244398688899,0.013212678234641582,Number of open bank installment trades,39
agg408__tu,"[515.50, 701.50)",6751,0.07145654497920129,5145,1606,0.23789068286179826,-0.1892867949626733,0.002702971397004209,0.0003373679198147212,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"[249.50, 351.50)",4893,0.05179038284450184,3754,1139,0.23278152462701818,-0.1608942950248442,0.001404254478748723,0.00017534272175744178,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.47504441533598485,0.05708226761616986,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"(-inf, 0.50)",19485,0.20624067233294877,16763,2722,0.1396972029766487,0.4642416236957503,0.038493576750948395,0.00476894830971019,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"[0.50, 57.50)",4834,0.051165892227737965,2683,2151,0.44497310715763344,-1.1325628275662223,0.08513543693334885,0.010107308882116408,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"[351.50, 515.50)",8486,0.08982080294674895,6715,1771,0.20869667687956633,-0.020766077549611683,3.8970522368498156e-05,4.871227770566881e-06,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"[1287.50, inf)",5993,0.06343342824179429,3546,2447,0.40830969464375105,-0.9826081255326349,0.0775652912968952,0.009323513735226607,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,Missing,24813,0.26263535040274355,22833,1980,0.07979688066739209,1.0915444645228043,0.22051309456304108,0.026272382838054394,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"[701.50, 1287.50)",8759,0.09271039512262244,6232,2527,0.2885032537960954,-0.4509010685617262,0.02132253814493125,0.0026429655581729165,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"[57.50, 149.50)",5684,0.0601627909438276,3958,1726,0.30365939479239973,-0.5236332942049785,0.01899548409726262,0.002347674920244327,Aggregate non-mortgage actual payment for month 8,40
agg408__tu,"[149.50, 249.50)",4779,0.050583739957873346,3453,1326,0.27746390458254866,-0.39648902207993175,0.008872797151436046,0.0011018915033022877,Aggregate non-mortgage actual payment for month 8,40
us51a__tu,"[6.50, 11.50)",7764,0.08217873133143516,6174,1590,0.20479134466769705,0.0030473611237111786,7.62460026894887e-07,9.530746648417625e-08,Terms in months of most recent unsecured installment trade,41
us51a__tu,"(-inf, 6.50)",6329,0.0669898493813309,4229,2100,0.33180597250750515,-0.6535373349631423,0.03395142409206117,0.0041699787206765995,Terms in months of most recent unsecured installment trade,41
us51a__tu,"[29.50, 47.50)",4735,0.05011801814198165,4024,711,0.1501583949313622,0.3797937332522179,0.006432112115468523,0.0007992163641491012,Terms in months of most recent unsecured installment trade,41
us51a__tu,"[17.50, 29.50)",5491,0.05811996570593901,4232,1259,0.22928428337279183,-0.14120860923032796,0.0012071354433683358,0.0001507666900395139,Terms in months of most recent unsecured installment trade,41
us51a__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.05762481950933568,0.007100566093119154,Terms in months of most recent unsecured installment trade,41
us51a__tu,Missing,58339,0.6174942049387682,46679,11660,0.19986629870241177,0.03356465509170037,0.0006887823380996968,8.609375096613973e-05,Terms in months of most recent unsecured installment trade,41
us51a__tu,"[47.50, inf)",5521,0.05843750330768335,4807,714,0.12932439775403007,0.55337995683026,0.015057315190808431,0.0018585106019589365,Terms in months of most recent unsecured installment trade,41
us51a__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Terms in months of most recent unsecured installment trade,41
us51a__tu,"[11.50, 17.50)",6298,0.06666172719286176,4937,1361,0.21610034931724356,-0.06502741311671945,0.00028728786950263043,3.590465786237852e-05,Terms in months of most recent unsecured installment trade,41
assetpropevercount__ln,"(-inf, 0.50)",69423,0.734813764196577,53519,15904,0.22908834248015789,-0.14009946759680725,0.015018358254336912,0.0018757609835833265,Total number of real property ever owned based on real property ownership records on subject's file,42
assetpropevercount__ln,"[0.50, 1.50)",16864,0.17849847052721826,14582,2282,0.1353178368121442,0.5011700912202384,0.03836714407030272,0.004746323671029427,Total number of real property ever owned based on real property ownership records on subject's file,42
assetpropevercount__ln,"[1.50, inf)",6887,0.07289604877377563,6195,692,0.10047916364164368,0.8383462897214569,0.03926016796379427,0.004768675033321007,Total number of real property ever owned based on real property ownership records on subject's file,42
assetpropevercount__ln,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Total number of real property ever owned based on real property ownership records on subject's file,42
assetpropevercount__ln,Missing,1303,0.013791716502429163,786,517,0.3967766692248657,-0.9346516308033389,0.015129953996299385,0.0018252779520963294,Total number of real property ever owned based on real property ownership records on subject's file,42
assetpropevercount__ln,,94477,1.0,75082,19395,0.20528805952771573,,0.10777562428473328,0.01321603764003009,Total number of real property ever owned based on real property ownership records on subject's file,42
all234__tu,Missing,23127,0.24478973718471161,19645,3482,0.15055995157175595,0.37665046294030957,0.03092920220215875,0.003843458089238267,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,"[1059.50, 2801.50)",5694,0.060268636811075714,4385,1309,0.22989111345275728,-0.14463940982773282,0.0013145999159058662,0.00016418189871163658,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,"[2801.50, 8855.50)",4799,0.05079543169236957,3710,1089,0.2269222754740571,-0.12779351605559608,0.0008607979169722285,0.0001075265813972727,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,"[8855.50, inf)",5203,0.05507160472919335,4292,911,0.17509129348452815,0.19639965776651436,0.002001960316605382,0.0002498436195703122,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,"[0.50, 238.50)",7707,0.08157540988812091,6092,1615,0.2095497599584793,-0.025924070365820784,5.524232477138836e-05,6.9050972382574604e-06,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.048689657814564226,0.006058641759634213,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,"(-inf, 0.50)",38568,0.40822634080252335,29988,8580,0.22246421904169258,-0.10220216058317155,0.004392519902503267,0.0005488261484442453,Aggregate Excess Payment for All accounts over the past 12 months,44
all234__tu,"[238.50, 1059.50)",9379,0.09927283889200546,6970,2409,0.25685041049152363,-0.2911620475844181,0.009135335235647347,0.0011379003250342216,Aggregate Excess Payment for All accounts over the past 12 months,44
linkf154__tu,"[1.50, 2.50)",14522,0.15370936841771013,10616,3906,0.2689712160859386,-0.3537170841486972,0.021223036853940787,0.0026391356691391685,Number of distinct cell phones,45
linkf154__tu,Missing,33261,0.35205393905394966,29108,4153,0.12486094825771925,0.5936165371121074,0.10302538387729618,0.012692358750516247,Number of distinct cell phones,45
linkf154__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of distinct cell phones,45
linkf154__tu,"[3.50, inf)",6428,0.06803772346708722,4081,2347,0.3651213441194773,-0.8003614091693341,0.053349421000362725,0.006496197828796266,Number of distinct cell phones,45
linkf154__tu,"[2.50, 3.50)",6843,0.07243032695788393,4732,2111,0.3084904281747771,-0.5463793714741594,0.025034042032553494,0.00309090304472652,Number of distinct cell phones,45
linkf154__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.20263518209666997,0.024919007584582757,Number of distinct cell phones,45
linkf154__tu,"(-inf, 1.50)",33423,0.35376864210336906,26545,6878,0.2057864344912186,-0.0030520546985559616,3.2983325167757255e-06,4.122914045560661e-07,Number of distinct cell phones,45
linkc036__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.05653789937712764,0.006872242464436645,"Number of inquiries for other financial services (includes consumer finance, furniture finance, credit cards, and title loans) in the last 7 years",46
linkc036__tu,Missing,81517,0.8628237560464451,63757,17760,0.21786866543175043,-0.07543530435604562,0.005019088701926661,0.0006272373745852301,"Number of inquiries for other financial services (includes consumer finance, furniture finance, credit cards, and title loans) in the last 7 years",46
linkc036__tu,"[0.50, inf)",5213,0.05517745059644146,4321,892,0.17111068482639555,0.22421045462780742,0.002591688262064871,0.0003232841659628191,"Number of inquiries for other financial services (includes consumer finance, furniture finance, credit cards, and title loans) in the last 7 years",46
linkc036__tu,"(-inf, 0.50)",7747,0.08199879335711337,7004,743,0.09590809345553117,0.8899750999638669,0.048927122413136105,0.005921720923888596,"Number of inquiries for other financial services (includes consumer finance, furniture finance, credit cards, and title loans) in the last 7 years",46
linkc036__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,"Number of inquiries for other financial services (includes consumer finance, furniture finance, credit cards, and title loans) in the last 7 years",46
fr02s__tu,"(-inf, 0.50)",17001,0.1799485589085174,12431,4570,0.2688077171931063,-0.35288540082065145,0.024723889023724955,0.003074549794321306,Number of open finance revolving trades,47
fr02s__tu,"[0.50, inf)",10210,0.10806863046032368,5868,4342,0.42526934378060727,-1.0523867598994812,0.15335125289590168,0.01833058148485989,Number of open finance revolving trades,47
fr02s__tu,Missing,67266,0.7119828106311589,56783,10483,0.15584396277465584,0.33591653895998674,0.07248396054643809,0.009018134572718467,Number of open finance revolving trades,47
fr02s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of open finance revolving trades,47
fr02s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.2505591024660647,0.030423265851899663,Number of open finance revolving trades,47
g106s__tu,"[60.50, 100.50)",6888,0.07290663336050043,5137,1751,0.2542102206736353,-0.27728335054270037,0.006062099260743363,0.0007553441447871057,Months on file,48
g106s__tu,"(-inf, 60.50)",5732,0.060670851106618545,4782,950,0.16573621772505234,0.26258661469956723,0.003862299569834849,0.00048140516768103254,Months on file,48
g106s__tu,"[189.50, 212.50)",6572,0.06956190395546005,4849,1723,0.2621728545343883,-0.3188600081466937,0.00773382396844512,0.0009626533323518257,Months on file,48
g106s__tu,"[168.50, 189.50)",5216,0.055209204356615894,3893,1323,0.2536426380368098,-0.2742873652286162,0.004488295737953129,0.0005592848560442508,Months on file,48
g106s__tu,"[100.50, 143.50)",8131,0.08606327465944093,5788,2343,0.28815643832246957,-0.4492108994805376,0.019637381016671583,0.0024342399101042154,Months on file,48
g106s__tu,"[143.50, 168.50)",4834,0.051165892227737965,3512,1322,0.27347952006619775,-0.3765256143807405,0.008052516845643388,0.0010006605108597083,Months on file,48
g106s__tu,Missing,29,0.00030695301501952854,29,0,0.0,0.0,0.0,0.0,Months on file,48
g106s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Months on file,48
g106s__tu,"[331.50, 350.50)",4886,0.05171629073742816,4013,873,0.17867376176831765,0.1717932657031982,0.0014493560486726219,0.00018094704922337048,Months on file,48
g106s__tu,"[350.50, 385.50)",7000,0.0740921070736793,5879,1121,0.16014285714285714,0.30359998660597864,0.006224606044648598,0.0007751012288480614,Months on file,48
g106s__tu,"[385.50, 422.50)",6635,0.07022873291912317,5752,883,0.13308214016578748,0.5204121500728063,0.0161756460202625,0.001999443484842085,Months on file,48
g106s__tu,"[310.50, 331.50)",5152,0.05453179080622797,4254,898,0.17430124223602483,0.20187937873386663,0.0020909577767565107,0.0002609267830215906,Months on file,48
g106s__tu,"[237.50, 264.50)",6220,0.06583612942832646,4875,1345,0.2162379421221865,-0.06583945732810825,0.0002909287009308226,3.635952066640877e-05,Months on file,48
g106s__tu,"[264.50, 285.50)",5399,0.05714618372725637,4318,1081,0.2002222633821078,0.031340244711427934,5.561140886342324e-05,6.951141631616911e-06,Months on file,48
g106s__tu,"[285.50, 310.50)",6273,0.06639711252474147,4964,1309,0.2086720867208672,-0.02061716830951843,2.839478769723822e-05,3.549285600454625e-06,Months on file,48
g106s__tu,"[212.50, 237.50)",6032,0.06384622712406195,4532,1500,0.2486737400530504,-0.24786731366652082,0.004208501483410924,0.0005247201276093339,Months on file,48
g106s__tu,"[422.50, inf)",9478,0.10032071297776178,8505,973,0.10265878877400296,0.8144598739198405,0.051399408102816846,0.006253033478569309,Months on file,48
g106s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.1317598267733509,0.016234620021840368,Months on file,48
at06s__tu,"[0.50, 1.50)",20043,0.21214687172539348,14726,5317,0.26527964875517634,-0.3348601442997925,0.026122637943778886,0.0032501586949387276,Number of trades opened in past 6 months,49
at06s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.1636465967302688,0.02024331759410053,Number of trades opened in past 6 months,49
at06s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of trades opened in past 6 months,49
at06s__tu,"[1.50, 2.50)",8403,0.0889422822485896,5848,2555,0.3040580744972034,-0.5255180499323069,0.028297469350478097,0.0034970349730823764,Number of trades opened in past 6 months,49
at06s__tu,Missing,501,0.005302877949130477,501,0,0.0,0.0,0.0,0.0,Number of trades opened in past 6 months,49
at06s__tu,"(-inf, 0.50)",58603,0.6202885358341184,49480,9123,0.15567462416599834,0.33720430143683333,0.0636081452819944,0.007913560850231198,Number of trades opened in past 6 months,49
at06s__tu,"[2.50, inf)",6927,0.07331943224276809,4527,2400,0.34647033347769596,-0.7189748176241947,0.045618344154017394,0.005582563075848229,Number of trades opened in past 6 months,49
g199b__tu,"[284.50, 408.50)",6690,0.0708108851889878,5389,1301,0.1944693572496263,0.06766109069687509,0.0003177172240541872,3.9707079131975215e-05,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[506.50, 594.50)",4897,0.05183272119140108,3765,1132,0.23116193587910966,-0.15180366725325078,0.0012478843652390288,0.00015583594359660103,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[594.50, 782.50)",6835,0.07234565026408545,5337,1498,0.21916605705925385,-0.08303273646733644,0.0005109932384980445,6.38558121256608e-05,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.09985210797498392,0.01236926964314138,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[178.50, 284.50)",4741,0.050181525662330514,3687,1054,0.22231596709554946,-0.10134487959127947,0.0005308031948282739,6.632201931637766e-05,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[408.50, 506.50)",6405,0.06779427797241656,5027,1378,0.21514441842310694,-0.059375336605144824,0.00024318803604286883,3.0394039966582338e-05,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[83.50, 178.50)",6339,0.06709569524857902,4585,1754,0.2766997949203344,-0.3926743369656793,0.011532496612871907,0.0014323712720204027,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,Missing,23950,0.25350085205923134,20484,3466,0.14471816283924843,0.4230773535827732,0.039818290206440225,0.0049404942382455935,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[1048.50, inf)",7886,0.08347005091186215,6652,1234,0.15647983768704032,0.331091087123369,0.008267947804216556,0.0010287986603551664,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[782.50, 1048.50)",4970,0.05260539602231231,3987,983,0.1977867203219316,0.04661967851007209,0.00011276256475301232,1.4094044287357938e-05,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"(-inf, 3.50)",10136,0.10728537104268764,8007,2129,0.210043409629045,-0.028901775544962094,9.038036687672304e-05,1.1297152668392099e-05,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[3.50, 32.50)",5225,0.0553044656371392,3823,1402,0.26832535885167463,-0.35042988262223873,0.007488339129160711,0.0009312821467077704,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
g199b__tu,"[32.50, 83.50)",6403,0.06777310879896695,4339,2064,0.3223488989536155,-0.6105674895272191,0.029691305232002384,0.0036548172347194985,Total monthly obligation for contractually liable accounts verified in past 12 months and current balance > 0,50
bc09s__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.2502906417809366,0.030768167690789924,Number of credit card trades opened in past 24 months,51
bc09s__tu,"[2.50, 3.50)",5793,0.06131651089683203,4008,1785,0.30813050233039874,-0.544691600173155,0.02105363396316134,0.002599646087297184,Number of credit card trades opened in past 24 months,51
bc09s__tu,"[1.50, 2.50)",11181,0.11834626417011548,7967,3214,0.2874519273767999,-0.44577380564120805,0.02656908178888705,0.0032939073540286055,Number of credit card trades opened in past 24 months,51
bc09s__tu,"[0.50, 1.50)",21928,0.23209881770166285,16190,5738,0.2616745713243342,-0.3162824985937458,0.02537171885051479,0.0031583116103968793,Number of credit card trades opened in past 24 months,51
bc09s__tu,"(-inf, 0.50)",24588,0.260253818389661,20722,3866,0.15723116967626485,0.32541000831930433,0.024946535973442357,0.003104630939591381,Number of credit card trades opened in past 24 months,51
bc09s__tu,Missing,23876,0.2527175926415953,21355,2521,0.1055872005361032,0.7830647073635311,0.12093683506407052,0.01474233472137728,Number of credit card trades opened in past 24 months,51
bc09s__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Number of credit card trades opened in past 24 months,51
bc09s__tu,"[3.50, inf)",7111,0.07526699620013337,4840,2271,0.3193643650682042,-0.5968710911189974,0.03141283614086052,0.0038693369780985927,Number of credit card trades opened in past 24 months,51
agg413__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.3053534679588874,0.03718864312973325,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,Missing,26317,0.27855456883685975,23613,2704,0.10274727362541324,0.8134997009235889,0.1424265313143333,0.017328092905250045,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[1212.50, inf)",6047,0.06400499592493411,3889,2158,0.3568711757896478,-0.7645953603864492,0.0454697886793998,0.005549200423985698,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[249.50, 369.50)",5714,0.060480328545571935,4443,1271,0.2224361218060903,-0.1020397169776619,0.0006486717898752185,8.104881475623385e-05,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[74.50, 249.50)",9230,0.09769573547000858,6693,2537,0.2748645720476706,-0.38348562522275587,0.015977687556040034,0.001985062216488708,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[0.50, 74.50)",5651,0.059813499581908826,3349,2302,0.4073615289329322,-0.9786820652117396,0.0725064617984161,0.008718079947596196,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"(-inf, 0.50)",19885,0.2104745070228733,16629,3256,0.16374151370379683,0.2770831622413672,0.014851527746020658,0.001850524988652548,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[369.50, 461.50)",4973,0.05263714978248674,3942,1031,0.20731952543736176,-0.012406545028410765,8.13166225049764e-06,1.0164512623798993e-06,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[461.50, 605.50)",6132,0.06490468579654307,4751,1381,0.22521200260926288,-0.11801830094648702,0.0009354644208574241,0.00011686523812774047,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[605.50, 832.50)",5689,0.06021571387745166,4254,1435,0.2522411671647038,-0.26687068115765533,0.004624892232272163,0.0005764020698651052,Aggregate non-mortgage actual payment for month 13,52
agg413__tu,"[832.50, 1212.50)",4839,0.05121881516136202,3519,1320,0.2727836329820211,-0.3730204269829477,0.007904310759422174,0.0009823500737485983,Aggregate non-mortgage actual payment for month 13,52
agg404__tu,"[600.50, 802.50)",5786,0.061242418789758356,4288,1498,0.25890079502246804,-0.30187601005064324,0.006075408370138822,0.0007565555450446994,Aggregate non-mortgage actual payment for month 4,53
agg404__tu,,94477,1.0,75082,19395,0.20528805952771573,,0.6210456481625135,0.0735303546996545,Aggregate non-mortgage actual payment for month 4,53
agg404__tu,"[460.50, 600.50)",6423,0.06798480053346317,4924,1499,0.2333800404795267,-0.16424255952237,0.0019226776123682863,0.00024006493298693284,Aggregate non-mortgage actual payment for month 4,53
agg404__tu,"[348.50, 460.50)",6027,0.06379330419043788,4761,1266,0.21005475360876058,-0.028970142233718965,5.399699322170853e-05,6.749388131311554e-06,Aggregate non-mortgage actual payment for month 4,53
agg404__tu,"[249.50, 348.50)",4809,0.05090127755961769,3629,1180,0.24537325847369515,-0.23012285897075624,0.002878054801389924,0.00035896513466638367,Aggregate non-mortgage actual payment for month 4,53
agg404__tu,"[59.50, 149.50)",5791,0.06129534172338241,4096,1695,0.29269556207908826,-0.4712374018193233,0.015475422228865337,0.001916725506958197,Aggregate non-mortgage actual payment for month 4,53
