iter	Passed	Remaining
715	42286	16773
716	42341	16712
717	42390	16649
718	42432	16583
719	42510	16531
720	42572	16474
721	42631	16414
722	42684	16353
723	42741	16293
724	42794	16232
725	42846	16170
726	42899	16109
727	42955	16049
728	43014	15990
729	43067	15929
730	43125	15869
731	43175	15807
732	43229	15746
733	43284	15686
734	43342	15626
735	43404	15568
736	43474	15513
737	43529	15453
738	43588	15394
739	43661	15340
740	43722	15282
741	43781	15223
742	43844	15165
743	43901	15105
744	43956	15045
745	44008	14984
746	44058	14922
747	44111	14861
748	44172	14802
749	44225	14741
750	44279	14681
751	44338	14622
752	44402	14564
753	44461	14505
754	44518	14446
755	44576	14387
756	44633	14327
757	44692	14268
758	44748	14208
759	44806	14149
760	44862	14089
761	44911	14027
762	44966	13967
763	45016	13905
764	45077	13847
765	45132	13787
766	45196	13729
767	45247	13668
768	45304	13609
769	45354	13547
770	45410	13487
771	45462	13426
772	45522	13368
773	45581	13309
774	45635	13249
775	45691	13189
776	45746	13129
777	45796	13067
778	45841	13005
779	45899	12946
780	45957	12887
781	46013	12827
782	46068	12767
783	46129	12709
784	46198	12652
785	46251	12592
786	46319	12536
787	46378	12477
788	46448	12421
789	46521	12366
790	46581	12307
791	46640	12248
792	46692	12188
793	46743	12127
794	46802	12068
795	46858	12008
796	46916	11950
797	46974	11890
798	47022	11829
799	47076	11769
800	47123	11707
801	47169	11645
802	47227	11586
803	47289	11528
804	47342	11468
805	47406	11410
806	47461	11350
807	47513	11290
808	47569	11230
809	47623	11170
810	47697	11115
811	47762	11058
812	47824	11000
813	47873	10939
814	47927	10879
815	47990	10821
816	48042	10761
817	48094	10700
818	48153	10641
819	48268	10595
820	48348	10541
821	48410	10483
822	48467	10423
823	48519	10363
824	48589	10306
825	48642	10246
826	48695	10186
827	48752	10127
828	48816	10069
829	48869	10009
830	48938	9952
831	49017	9897
832	49084	9840
833	49138	9780
834	49204	9723
835	49267	9664
836	49330	9606
837	49389	9547
838	49443	9487
839	49497	9428
840	49556	9369
841	49618	9310
842	49672	9250
843	49723	9190
844	49773	9130
845	49843	9073
846	49920	9017
847	49992	8960
848	50048	8901
849	50108	8842
850	50168	8783
851	50222	8724
852	50275	8664
853	50330	8604
854	50380	8544
855	50454	8487
856	50509	8428
857	50571	8369
858	50627	8310
859	50689	8251
860	50752	8193
861	50814	8135
862	50870	8075
863	50929	8016
864	50985	7957
865	51042	7898
866	51108	7840
867	51170	7781
868	51228	7722
869	51288	7663
870	51343	7604
871	51410	7546
872	51475	7488
873	51532	7429
874	51599	7371
875	51664	7313
876	51716	7253
877	51777	7194
878	51837	7135
879	51911	7078
880	51974	7020
881	52039	6962
882	52095	6902
883	52148	6843
884	52204	6783
885	52269	6725
886	52335	6667
887	52398	6608
888	52453	6549
889	52512	6490
890	52577	6432
891	52632	6372
892	52698	6314
893	52758	6255
894	52815	6196
895	52876	6137
896	52930	6077
897	52982	6018
898	53080	5963
899	53131	5903
900	53199	5845
901	53263	5786
902	53320	5727
903	53373	5667
904	53436	5609
905	53497	5550
906	53560	5491
907	53631	5434
908	53694	5375
909	53753	5316
910	53814	5257
911	53879	5198
912	53941	5140
913	54005	5081
914	54070	5022
915	54139	4964
916	54224	4907
917	54297	4850
918	54361	4791
919	54423	4732
920	54481	4673
921	54540	4614
922	54610	4555
923	54666	4496
924	54719	4436
925	54770	4376
926	54832	4317
927	54902	4259
928	54975	4201
929	55056	4144
930	55125	4085
931	55202	4027
932	55270	3969
933	55333	3910
934	55392	3850
935	55454	3791
936	55507	3732
937	55577	3673
938	55648	3615
939	55712	3556
