iter	Logloss
468	0.2224221217
469	0.2223856794
470	0.2223381059
471	0.2223035114
472	0.2222725209
473	0.2222327307
474	0.2221968372
475	0.2221713196
476	0.2221308797
477	0.2220883044
478	0.2220518245
479	0.2219996309
480	0.2219684308
481	0.2219205147
482	0.2218824765
483	0.2218320188
484	0.2218168304
485	0.2217834608
486	0.2217464602
487	0.221702438
488	0.2216748685
489	0.2216246786
490	0.2215721985
491	0.2215468581
492	0.2214854017
493	0.2214512166
494	0.2214026485
495	0.2213640281
496	0.2213127949
497	0.221275655
498	0.2212541663
499	0.2212214504
500	0.2211930349
501	0.2211529513
502	0.2211092471
503	0.2210807069
504	0.2210539922
505	0.2210074045
506	0.2209723822
507	0.2209199939
508	0.220893965
509	0.2208526865
510	0.2208149249
511	0.2207720995
512	0.2207329945
513	0.220700348
514	0.2206700596
515	0.2206192403
516	0.2205785411
517	0.220558106
518	0.2205226877
519	0.2204911055
520	0.2204567852
521	0.2204220443
522	0.2203722026
523	0.2203509302
524	0.2203312357
525	0.2202955282
526	0.2202782439
527	0.2202479572
528	0.2202049414
529	0.2201622817
530	0.2201098094
531	0.2200506258
532	0.2200086657
533	0.2199658192
534	0.2199454047
535	0.2199019559
536	0.2198630552
537	0.2198372593
538	0.2197927178
539	0.2197647545
540	0.2197169201
541	0.2196762779
542	0.2196175096
543	0.2195676859
544	0.2195349791
545	0.2195033412
546	0.219436784
547	0.2194082046
548	0.2193711548
549	0.2193245323
550	0.2192987143
551	0.2192542122
552	0.2192071389
553	0.2191748346
554	0.2191504894
555	0.2191288709
556	0.2190988212
557	0.2190623697
558	0.2190368421
559	0.2190004338
560	0.2189571989
561	0.2189134987
562	0.2188724883
563	0.218830839
564	0.2187860232
565	0.2187576918
566	0.2187160566
567	0.218678219
568	0.2186451048
569	0.2185913502
570	0.2185673039
571	0.2185199713
572	0.2184925644
573	0.2184561312
574	0.2184014746
575	0.2183595761
576	0.2183236733
577	0.2182816316
578	0.2182536902
579	0.2182018092
580	0.218164051
581	0.2181270967
582	0.2181029872
583	0.2180551052
584	0.2180194014
585	0.2179810553
586	0.217936859
587	0.217883017
588	0.2178639813
589	0.2178342137
590	0.2177972527
591	0.2177632741
592	0.217720059
593	0.2176776521
594	0.2176396703
595	0.2176190737
596	0.2175978843
597	0.2175765723
598	0.2175422483
599	0.2175199696
600	0.217483778
601	0.2174510907
602	0.2174095261
603	0.2173843478
604	0.2173450823
605	0.217317568
606	0.2172857609
607	0.2172705285
608	0.2172299321
609	0.2172047497
610	0.2171818491
611	0.2171574339
612	0.2171101671
613	0.2170667249
614	0.2170345495
615	0.2170037683
616	0.2169614374
617	0.2169222598
618	0.2168944174
619	0.2168707964
620	0.2168390854
621	0.2167958653
622	0.2167566505
623	0.2167166316
624	0.2166729138
625	0.2166504746
626	0.2166103393
627	0.21658268
628	0.2165647494
629	0.2165213518
630	0.21649774
631	0.2164805369
632	0.2164264472
633	0.2163957318
634	0.2163607492
635	0.2163271667
636	0.2162862551
637	0.2162585766
638	0.2162222764
639	0.2162008545
640	0.2161793226
641	0.2161707506
642	0.216134956
643	0.2160967551
644	0.2160638301
645	0.2160362847
646	0.2159848388
647	0.2159700505
648	0.2159334047
649	0.2159164866
650	0.2158816626
651	0.2158389285
652	0.2158024003
653	0.2157608361
654	0.2157362147
655	0.2156997636
656	0.2156680953
657	0.215619197
658	0.2155767699
659	0.2155546964
660	0.2155146393
661	0.2154868964
662	0.2154372163
663	0.215418113
664	0.2153771593
665	0.2153570821
666	0.2153309199
667	0.2152921778
668	0.2152590137
669	0.2152328145
670	0.2152085761
671	0.2151792241
672	0.2151366052
673	0.2150975136
674	0.2150583076
675	0.2150264753
676	0.2150075878
677	0.2149606927
678	0.2149351578
679	0.2148982622
680	0.2148532463
681	0.2148316411
682	0.2148193034
683	0.2147744302
684	0.2147276303
685	0.2146831997
686	0.2146420554
687	0.2146072625
688	0.2145682587
689	0.2145423704
690	0.2144968549
691	0.2144836952
692	0.2144395532
693	0.2144040656
694	0.2143696637
695	0.214328005
696	0.2143010722
697	0.2142709439
698	0.2142385749
699	0.2141962004
700	0.2141656667
701	0.2141335516
702	0.2140989198
703	0.2140697482
704	0.2140312567
705	0.2140017376
706	0.2139647313
707	0.2139393269
708	0.2138897131
709	0.2138645414
710	0.2138194431
711	0.2137881039
712	0.21375979
713	0.2137257237
714	0.2136941847
715	0.2136628735
716	0.2136182717
717	0.2135844814
718	0.213562454
719	0.2135112392
720	0.2134755254
721	0.2134456093
722	0.2134192555
723	0.2133792199
724	0.2133688223
725	0.2133422453
726	0.2133167252
727	0.2132713233
728	0.2132393287
729	0.2132044807
730	0.2131786354
731	0.2131545836
732	0.213121349
733	0.2130853338
734	0.2130465558
735	0.2130127655
736	0.212973111
737	0.2129385334
738	0.2128881437
739	0.2128358015
740	0.2128148065
741	0.2127828907
742	0.2127461068
743	0.2127028489
744	0.21266823
745	0.2126573275
746	0.2126253842
747	0.2126027906
748	0.2125628377
749	0.2125311726
750	0.2124912157
751	0.212460117
752	0.2124158146
753	0.2124007031
754	0.2123716501
755	0.212333582
756	0.2123008666
757	0.2122593303
758	0.2122314955
759	0.2122030829
760	0.2121690219
761	0.2121484993
762	0.2121259899
763	0.2120977327
764	0.2120368879
765	0.2120143241
766	0.2119744497
767	0.2119401306
768	0.2118972576
769	0.2118798708
770	0.21184837
771	0.211817983
772	0.2117787935
773	0.2117480187
774	0.2117079752
775	0.2116697941
776	0.2116431639
777	0.2116067924
778	0.211580806
779	0.2115489765
780	0.2115138786
781	0.2114845306
782	0.2114471579
783	0.2114236605
784	0.2113788674
785	0.2113504816
786	0.2113071633
787	0.2112697302
788	0.2112318764
789	0.2112047806
790	0.211184532
791	0.211135618
792	0.2111201214
793	0.2110932706
794	0.211065781
795	0.2110396574
796	0.2110074315
797	0.2109638731
798	0.2109303376
799	0.2108903083
800	0.2108526083
801	0.2108351371
802	0.2108013884
803	0.2107584525
804	0.2107312191
805	0.2106847949
806	0.2106490718
807	0.2106160928
808	0.2105728075
809	0.2105444987
810	0.2104998389
811	0.210466586
812	0.2104366109
813	0.2104117957
814	0.210382285
815	0.2103351658
816	0.2103046907
817	0.2102814042
818	0.2102443428
819	0.2102137302
820	0.2101669909
821	0.2101382603
822	0.2101099081
823	0.2100746629
824	0.2100404071
825	0.2100076748
826	0.2099863054
827	0.2099473198
828	0.2099149968
829	0.2098977301
830	0.2098714639
831	0.2098299064
832	0.2097824814
833	0.2097537868
834	0.2097182855
835	0.209686547
836	0.2096518916
837	0.2096235866
838	0.2095950057
839	0.2095626059
840	0.2095285129
841	0.20948221
842	0.2094549182
843	0.2094328356
844	0.2094173432
845	0.2093689751
846	0.2093354001
847	0.2092879994
848	0.209257358
849	0.2092218757
850	0.2091847041
851	0.2091584535
852	0.209127554
853	0.2090944541
854	0.2090568654
855	0.2090196539
856	0.2089947913
857	0.2089704896
858	0.2089550391
859	0.2089194281
860	0.2088732186
861	0.2088481878
862	0.2088183125
863	0.2087845072
864	0.2087465813
865	0.2087192147
866	0.2086909022
867	0.2086709682
868	0.2086267914
869	0.2085874001
870	0.2085656497
871	0.2085314605
872	0.2085067629
873	0.2084747996
874	0.2084371872
875	0.2083982467
876	0.2083636791
877	0.2083394093
878	0.2083145225
879	0.2082700503
880	0.2082248905
881	0.2081916281
882	0.208167971
883	0.2081382611
884	0.2081061806
885	0.208080858
886	0.2080337622
887	0.208012748
888	0.2079823913
889	0.2079539478
890	0.2079163876
891	0.2078949646
892	0.2078664729
893	0.207838624
894	0.2078028512
895	0.2077615471
896	0.2077363623
897	0.2077060188
898	0.2076733215
899	0.2076408277
900	0.2075889222
901	0.2075733048
902	0.2075521248
903	0.207520607
904	0.2074837165
905	0.2074515141
906	0.2074182659
907	0.2073802093
908	0.2073515482
909	0.2073331128
910	0.2073226105
911	0.2073012949
912	0.2072699003
913	0.2072440317
914	0.2072085966
915	0.2071706406
916	0.20713028
917	0.2070903615
918	0.2070660672
919	0.2070294856
920	0.2070199994
921	0.2069989645
922	0.2069520907
923	0.2069311921
924	0.2069126127
925	0.2068860233
926	0.2068630861
927	0.2068359777
928	0.2067931324
929	0.2067541035
930	0.2067092267
931	0.2066683368
932	0.206621428
933	0.206581311
934	0.20654366
935	0.2065239039
936	0.2065010101
937	0.2064521735
938	0.2064201619
939	0.2063964119
940	0.2063735834
941	0.2063363315
942	0.2063130241
943	0.2062911048
944	0.2062561529
945	0.2062380759
946	0.2062035024
947	0.206151305
948	0.2061188379
949	0.2060873048
950	0.2060494965
951	0.2060300106
952	0.2059886304
953	0.2059526713
954	0.2059278322
955	0.2058879546
956	0.2058622547
957	0.2058265712
958	0.2058036575
959	0.2057718925
960	0.2057331423
961	0.2057229816
962	0.2056829133
963	0.2056407913
964	0.2056126976
965	0.205584677
966	0.2055656564
967	0.2055470269
968	0.205513699
969	0.2054885782
970	0.2054435339
971	0.2054114722
972	0.2053827053
973	0.2053466599
974	0.2053071575
975	0.2052803739
976	0.2052534189
977	0.2052446337
978	0.2051976116
979	0.2051827181
980	0.2051664751
981	0.20514294
982	0.2051073429
983	0.2050823195
984	0.2050573623
985	0.2050222565
986	0.2050049709
987	0.2049757546
988	0.2049479279
989	0.2049281813
990	0.2048850501
991	0.2048565789
992	0.2048350477
993	0.2047979821
994	0.2047632436
995	0.2047335484
996	0.2047029925
997	0.2046743891
998	0.2046281477
999	0.2045920582
