feature,bin,min,max,count,prop,target,bin_label
ENG-franchise_binned,0.02344213454941904,1.0,1.0,32383,0.6423159314503333,0.2564926041441497,2
at24s__tu_binned,-0.006521216064052379,0.0,2.0,37148,0.7368295779117741,0.2622483040809734,1
at24s__tu_binned,0.010232000183817234,3.0,3.0,3714,0.07366708981275785,0.25901992460958534,2
at24s__tu_binned,0.021538689554839424,4.0,52.0,9554,0.18950333227546812,0.2568557672179192,3
jt20s__tu_binned,-0.0672475842870121,1.0,59.0,36467,0.7233219612821327,0.2741656840431075,1
jt20s__tu_binned,0.0910260866311764,60.0,75.0,2871,0.05694620755315773,0.24381748519679555,2
jt20s__tu_binned,0.15551782523733637,76.0,102.0,4825,0.09570374484290702,0.23212435233160622,3
jt20s__tu_binned,0.22899699238563087,103.0,126.0,2800,0.05553792446842272,0.21928571428571428,4
jt20s__tu_binned,0.2825706198170815,127.0,646.0,3453,0.06849016185337987,0.21025195482189402,5
rp01s__tu_binned,0.026780149303434628,0.0,0.0,44224,0.8771818470326881,0.2558565484804631,1
rp01s__tu_binned,-0.18228549327589555,1.0,5.0,6192,0.12281815296731197,0.2976421188630491,2
in21s__tu_binned,-0.06595523537397062,0.0,32.0,35092,0.6960488733735322,0.2739085831528554,1
in21s__tu_binned,0.03474366102562158,33.0,39.0,2878,0.05708505236432879,0.2543432939541348,2
in21s__tu_binned,0.09270122331837248,40.0,53.0,4275,0.08479450967946683,0.24350877192982456,3
in21s__tu_binned,0.1945880861035561,54.0,69.0,3321,0.06587194541415424,0.22523336344474557,4
in21s__tu_binned,0.2760291064844169,70.0,456.0,4850,0.09619961916851794,0.211340206185567,5
ENG-bk_binned,-0.05385194603797915,0.0,0.0,40264,0.7986353538559188,0.27150804689052255,1
ENG-bk_binned,0.2291054937111794,1.0,1.0,10152,0.20136464614408126,0.21926713947990545,2
bc97a__tu_binned,-0.03209403992130157,0.0,21.0,38619,0.7660068232307204,0.26722597685077293,1
bc97a__tu_binned,0.06056494255197767,22.0,105.0,2870,0.05692637258013329,0.2494773519163763,2
bc97a__tu_binned,0.12446184770792731,106.0,88107.0,8927,0.1770668041891463,0.23770583622717598,3
addrprevioustimenewest__ln_binned,-0.05092675025065146,1.0,15.0,33887,0.672147730879086,0.27092985510667805,1
addrprevioustimenewest__ln_binned,-0.042718225007908284,16.0,32.0,4764,0.09449381148841637,0.269311502938707,2
addrprevioustimenewest__ln_binned,0.07759617296408294,33.0,96.0,7369,0.14616391621707395,0.2463020762654363,3
addrprevioustimenewest__ln_binned,0.3457419865850948,97.0,523.0,4396,0.08719454141542367,0.19995450409463147,4
trv01__tu_binned,-0.0848390795038102,1.0,1.0,34176,0.6778800380831482,0.27768024344569286,1
trv01__tu_binned,0.02564426228160572,2.0,4.0,2964,0.05879086004443034,0.2560728744939271,2
trv01__tu_binned,0.12324956398296623,5.0,19.0,2526,0.05010314185972707,0.2379255740300871,3
trv01__tu_binned,0.2560011505107432,20.0,999.0,10750,0.2132259600126944,0.21469767441860466,4
s068b__tu_binned,0.1239048922285091,0.0,0.0,6438,0.1276975563313234,0.2378067722895309,1
s068b__tu_binned,-0.01752179551995335,1.0,28.0,43978,0.8723024436686766,0.2643821910955478,2
in34s__tu_binned,0.2288313153876202,0.0,60.0,4432,0.08790860044430339,0.21931407942238268,1
in34s__tu_binned,0.09645439502951035,61.0,75.0,2924,0.05799746112345287,0.24281805745554036,2
in34s__tu_binned,0.049170693270880556,76.0,85.0,3247,0.06440415741034593,0.2516168771173391,3
in34s__tu_binned,-0.028896681019181636,86.0,93.0,4021,0.07975642653125992,0.2666003481720965,4
in34s__tu_binned,-0.035294530044440726,94.0,589.0,35792,0.7099333544906379,0.2678531515422441,5
addronfilecount__ln_binned,0.06949034987706768,0.0,3.0,8333,0.1652848302126309,0.24780991239649586,1
addronfilecount__ln_binned,0.05777554046439902,4.0,5.0,8140,0.16145668041891462,0.25,2
addronfilecount__ln_binned,0.04252232644826041,6.0,6.0,4267,0.08463582989527134,0.25287086946332316,3
addronfilecount__ln_binned,-0.004597305760674762,7.0,13.0,22545,0.4471794668359251,0.26187624750499,4
addronfilecount__ln_binned,-0.006246318300532223,14.0,15.0,2788,0.055299904792129484,0.2621951219512195,5
addronfilecount__ln_binned,-0.23820809053779657,16.0,42.0,4343,0.08614328784512854,0.3094635044899839,6
linka053__tu_binned,-0.05823048458544683,0.0,1095.0,27609,0.5476237702316725,0.2723749501973994,1
linka053__tu_binned,0.07273929119944333,99999.0,99999.0,22807,0.45237622976832753,0.2472048055421581,2
fi101s__tu_binned,0.15035862293545305,0.0,33.0,3008,0.05966359885750555,0.23304521276595744,1
fi101s__tu_binned,-0.009172381533881063,35.0,291954.0,47408,0.9403364011424944,0.26276155923050964,2
fi36s__tu_binned,-0.08818002655660834,0.0,3.0,31022,0.6153205331640749,0.2783508477854426,1
fi36s__tu_binned,-0.06709233416237129,4.0,12.0,3294,0.06533640114249445,0.27413479052823314,2
fi36s__tu_binned,0.03152466408752716,13.0,26.0,2624,0.05204696921612187,0.2549542682926829,3
fi36s__tu_binned,0.14781742244152318,27.0,58.0,3606,0.07152491272611869,0.23349972268441485,4
fi36s__tu_binned,0.2620605421716535,59.0,999.0,9870,0.1957711837511901,0.21367781155015197,5
linkf098__tu_binned,-0.00227611393820587,0.0,2.0,47275,0.9376983497302444,0.26142781597038606,1
linkf098__tu_binned,0.03456285018767737,3.0,178.0,3141,0.062301650269755635,0.25437758675581024,2
linka006__tu_binned,0.3471298541085419,0.0,1.0,5983,0.1186726436052047,0.19973257563095437,1
linka006__tu_binned,0.25206677226747165,2.0,2.0,4713,0.09348222786417011,0.21536176532993848,2
linka006__tu_binned,0.12379187855740383,3.0,3.0,4087,0.08106553475087273,0.23782725715683875,3
linka006__tu_binned,0.1095889307924778,4.0,4.0,3598,0.0713662329419232,0.24041133963312952,4
linka006__tu_binned,0.0048860765440263635,5.0,5.0,2961,0.05873135512535703,0.26004728132387706,5
linka006__tu_binned,-0.005882311307578871,6.0,6.0,2598,0.05153125991748651,0.26212471131639725,6
linka006__tu_binned,-0.12056393043043381,7.0,9.0,5630,0.11167089812757855,0.2849023090586146,7
linka006__tu_binned,-0.14793498761614982,10.0,162.0,20846,0.4134798476674072,0.29051136908759473,8
fi25s__tu_binned,-0.03666995616831074,0.0,0.0,41246,0.8181132973659155,0.26812296950007275,1
fi25s__tu_binned,0.17370412357989692,1.0,4.0,9170,0.1818867026340844,0.22889858233369684,2
addrinputsubjectcount__ln_binned,0.09864049861594704,0.0,2.0,15362,0.3047048556013964,0.24241635203749512,1
addrinputsubjectcount__ln_binned,0.04154402384754506,3.0,3.0,7445,0.14767137416693113,0.25305574210879783,2
addrinputsubjectcount__ln_binned,-0.03543842981886895,4.0,7.0,10318,0.20465725166613774,0.2678813723589843,3
addrinputsubjectcount__ln_binned,-0.0804031733603099,8.0,83.0,17291,0.34296651856553473,0.2767913943670117,4
g251c__tu_binned,0.23457022989154505,0.0,0.0,6371,0.12636861313868614,0.21833307173128239,1
g251c__tu_binned,0.07809359312260346,1.0,1.0,7981,0.1583029197080292,0.24620974815186067,2
g251c__tu_binned,-0.004210110759450205,2.0,2.0,7372,0.14622342113614725,0.2618014107433532,3
g251c__tu_binned,-0.050989107837630505,3.0,4.0,11102,0.2202078705172961,0.27094217258151687,4
g251c__tu_binned,-0.07905074805697632,5.0,53.0,17590,0.34889717549984134,0.27652075042637864,5
inquiryshortterm12month__ln_binned,0.09883384996459957,0.0,0.0,39801,0.7894517613456046,0.2423808447023944,1
inquiryshortterm12month__ln_binned,-0.3360796397001369,1.0,1.0,10615,0.21054823865439543,0.3307583608101743,2
g095s__tu_binned,-0.07250565499383466,0.0,0.0,34228,0.678911456680419,0.27521327568072923,1
g095s__tu_binned,0.1623331656736349,1.0,118.0,16188,0.3210885433195811,0.23091178650852484,2
s209a__tu_binned,-0.0162016299966956,0.0,26.0,43786,0.8684941288479847,0.2641255195724661,1
s209a__tu_binned,0.09432613042894565,27.0,44.0,4013,0.07959774674706442,0.2432095689010715,2
s209a__tu_binned,0.135196687432984,45.0,83.0,2617,0.05190812440495081,0.2357661444401987,3
inquirynonshortterm12month__ln_binned,0.26390356052597697,0.0,0.0,18297,0.36292050142811805,0.21336831174509482,1
inquirynonshortterm12month__ln_binned,-0.13628528157849995,1.0,1.0,32119,0.637079498571882,0.28811606837074627,2
