bigaccountid__app,applicationdate__app,intopenbktype__app,ENG-loan_to_value,fltgrossmonthly__income_sum,strdealershiptrackertype__app,FICO,yhat_ad_old,yhat_ad_new,yhat_pd_old,yhat_pd_new_logloss,yhat_pd_new_auc,yhat_lgd_old,yhat_lgd_new,ecnl_old,ecnl_new_logloss,ecnl_new_auc,genxi_raw_pd,genxi_raw_lgd,genxi_raw_ecnl,genxi_raw_ecnl_mod,genxi_factor_pd,genxi_factor_lgd,genxi_factor_ecnl,tier
7567091,2024-02-13 12:23:03,7.0,1.28125,4000.0,independent,580.0,0.14057562740034693,0.31698292458150623,0.3813587505533603,0.25634945619699073,0.33866862547137994,0.48212722460194035,0.690834551361786,0.1838634359819553,0.4179443452902987,0.5521550115332869,0.13647632119993408,0.5180959322897429,0.07070782686755425,0.10546127667430835,0.136476,0.518096,0.25302072,C
7573461,2024-02-15 16:36:39,nan,1.0512820512820513,3500.0,independent,686.0,0.16509214820822463,0.29220773649330994,0.2423405400987977,0.2157654487434685,0.24194472613164367,0.3738467383327339,0.6971839209808884,0.09059822048172864,0.3550105556985266,0.39808473586725146,0.12926121274821434,0.4275365243500199,0.055263889631640035,0.07526019409136103,0.129437,0.427537,0.11461864000000001,B
7577226,2024-02-17 07:53:42,nan,1.0606060606060606,5500.0,franchise,,0.38161623836982317,0.5382739168220664,0.3750158558432694,0.38076674672785993,0.38268806177615694,0.45795378735388187,0.6658338240313513,0.1717399315011826,0.5983246145291796,0.6013437071772124,0.12466571316167574,0.43845684057361345,0.054660534720724685,0.07408031546241875,0.124666,0.438457,0.1126016,B
7579895,2024-02-17 14:08:07,nan,1.2,6000.0,independent,708.0,0.25253692810948675,0.4314275222944461,0.4148673711177694,0.4960731577543548,0.4318060503734283,0.481875514653693,0.6972663444040278,0.19991442797039977,0.8163124767438461,0.7105578299155956,0.19517929590863958,0.5236224573704349,0.10220026255151313,0.16704567942736046,0.195179,0.523622,0.25390992,C
7580652,2024-02-17 16:54:05,nan,1.2564102564102564,4000.0,franchise,509.5,0.2674720214249723,0.44222601676443707,0.3541607970025141,0.1438332183751837,0.20113140420676706,0.276012864610242,0.5966950286429031,0.09775293611331033,0.20254597660530757,0.2832332972261803,0.14959037702178707,0.36929742257702114,0.05524334067647081,0.07522000999305897,0.138173,0.381835,0.11364888000000001,B
7581435,2024-02-19 08:15:17,13.0,1.4375,4000.0,independent,573.0,0.13659496248057368,0.26497733335667173,0.0944677462243681,0.13906330457173696,0.21044519041038554,0.3535190571485035,0.6610562261146368,0.03339614857618271,0.21695164541448567,0.3283140039689308,0.07733469811680263,0.39687344827477394,0.030692088312904126,0.027209299458533405,0.077335,0.396873,0.09987768000000001,A
7582082,2024-02-19 10:19:44,nan,1.3076923076923077,5500.0,franchise,478.0,0.22976962325474792,0.3806971445164618,0.2736172398918837,0.31693925381055654,0.27995082729708604,0.4155114408624914,0.6309472660700113,0.11369109359229455,0.47193381545681445,0.416856733516437,0.1546165023247731,0.38832751790701614,0.060041842575243524,0.08460362441116598,0.154617,0.388328,0.12859808,B
7585182,2024-02-20 08:25:33,nan,0.7142857142857143,4500.0,franchise,571.0,0.3799764788954192,0.5519338818934264,0.3551095408150766,0.16749015175286946,0.405133812947153,0.3838447892813669,0.6120048582767544,0.13630694686596603,0.24191129634359002,0.5851475137909906,0.16344851828843637,0.43532410131150545,0.07115307933461072,0.10633198123121129,0.157526,0.436772,0.15463871999999998,B
7586357,2024-02-20 12:31:46,nan,1.16,3500.0,franchise,540.0,0.31119008095503126,0.472434430178518,0.30960613234474593,0.14320219120145414,0.24290738654471336,0.3527917651667443,0.6676654897786263,0.10922649393635157,0.2256423402571036,0.3827468749314042,0.20194471349155318,0.4603700996658505,0.09296930787709796,0.14899427063290138,0.201945,0.46037,0.22647087999999999,C
7586743,2024-02-20 13:41:28,nan,1.4285714285714286,4500.0,franchise,524.0,0.10177604573727635,0.19433285837899753,0.22272423670969047,0.1512910716197893,0.1578974812470347,0.4144849829210549,0.7085282372720733,0.09231585144872104,0.25297783124386264,0.2640245847760817,0.09543735960332127,0.4080349463009578,0.038941777900846394,0.04334181493844216,0.095437,0.408035,0.10539984000000001,A
7589104,2024-02-21 10:51:46,7.0,1.2058823529411764,4000.0,franchise,460.0,0.3912761265303978,0.5761788235113893,0.3223515842959213,0.1159314254778045,0.2278701911631556,0.4951905296114435,0.7682892484560959,0.15962545174858514,0.21020252789657565,0.41316571427771903,0.17292625799662048,0.5088378444074488,0.08799142436044673,0.13925987007958437,0.109571,0.515447,0.24112368,C
7589408,2024-02-21 11:42:40,nan,1.3,5000.0,franchise,,0.24381073901500439,0.42806640910096133,0.3920345651778866,0.38871245645141844,0.42379670773304784,0.5139780320692966,0.6749833328364957,0.20149715431327253,0.6192036533147094,0.675091485584657,0.17141614876995698,0.4579692817479749,0.07850333053218121,0.12070561795559631,0.171416,0.457969,0.18347312,B
7590857,2024-02-21 15:36:31,nan,1.1555555555555554,5500.0,franchise,513.0,0.2544400614452234,0.45736282408747364,0.21435572791049662,0.15366026810709285,0.17200021920030012,0.3279322237621945,0.6757994439486826,0.07029415052985306,0.24507071603531805,0.2743208598872898,0.14730194580825534,0.320676581162543,0.0472362843803815,0.05956197119436744,0.147302,0.320677,0.13005424,B
7592455,2024-02-22 09:35:23,nan,1.16,3000.0,independent,,0.4405569879842929,0.5904529054768227,0.43901729499483755,0.33660629649052276,0.2871628933862911,0.438724067616703,0.6516387823034736,0.19260745341421717,0.5176558924994084,0.44161848847880447,0.20455252764762524,0.45534505513092444,0.09314198197887787,0.14933194001915504,0.224612,0.457326,0.25545728,C
7592949,2024-02-22 10:31:21,nan,1.1111111111111112,7000.0,independent,566.0,0.38094912380100227,0.5262810828632007,0.19192804444718814,0.18869923017819454,0.1556872154581414,0.5135776959331462,0.6443938384639009,0.09856996285214135,0.28696802614931544,0.2367643623904343,0.1358724006256673,0.48125182768892305,0.06538884113358397,0.09505984050195745,0.135872,0.481252,0.14449120000000001,B
7593305,2024-02-22 11:10:09,13.0,1.236842105263158,4000.0,franchise,595.0,0.10759813996245396,0.22983817852567173,0.220782657839535,0.2570966007960353,0.22301434249517704,0.3238167174870299,0.6111934780163975,0.07149311553966028,0.37084040687906417,0.32167959146371483,0.09179117351174304,0.39389696606035074,0.036156264757394814,0.037894660421028285,0.091791,0.393897,0.11612040000000001,B
7594593,2024-02-22 13:39:52,nan,1.3,3500.0,franchise,549.0,0.3914507900867534,0.6064534320205563,0.49172352684434384,0.23564043610169397,0.4058384126412351,0.3889957180874033,0.6604918907742391,0.19127834642528607,0.3673070893534709,0.6326050340135715,0.27411621180499274,0.3975529313337282,0.10897570352917198,0.18029525752240166,0.355894,0.431624,0.40672768,Decline
7595884,2024-02-22 16:17:42,nan,1.3076923076923077,2000.0,independent,654.5,0.2076291019426626,0.38989651260231195,0.37941802247109624,0.3021970018147939,0.36752265249263477,0.4639884235066403,0.6563968784828982,0.17604557009637098,0.46813235808036663,0.5693281036082921,0.1458206154730307,0.4344209354311358,0.06334752817893796,0.09106799177975855,0.156508,0.430836,0.13842336,B
7598842,2024-02-23 12:05:07,nan,0.6785714285714286,3000.0,independent,578.5,0.18873129341433292,0.34383882101436736,0.11588615635375327,0.03064727061704533,0.2633312049724683,0.44957209553095945,0.7216227309829781,0.05209918215498527,0.052193210402838044,0.4484608485532395,0.11658896335305786,0.44763297838471694,0.0521890649125159,0.06924728210837222,0.104501,0.465876,0.11069096,B
7601311,2024-02-23 17:15:53,nan,1.3666666666666667,5500.0,franchise,521.5,0.33463847127911683,0.5075763830167423,0.23345578118487698,0.14490882639540337,0.12393642050804851,0.42025838559531753,0.7091114824065369,0.09811174970865011,0.24250536996972488,0.2074079837346684,0.13786331963545495,0.4300141764709589,0.05928318185859274,0.08312004061993386,0.120286,0.433684,0.1263424,B
7601366,2024-02-23 17:30:37,nan,1.3142857142857143,0.0,independent,469.0,0.38074501866685195,0.6066537556075897,0.5569909749782148,0.16539972911606057,0.36135406113494184,0.3828198266015145,0.6783769126196707,0.21322718845976868,0.2647999239026839,0.5785168355585117,0.23226001772663768,0.41466132805486344,0.09630924740457371,0.155525622577066,0.268795,0.415912,0.23876768,C
7603998,2024-02-24 12:05:48,nan,1.135135135135135,3000.0,franchise,634.0,0.33503697881738437,0.49540613395332234,0.4343955077786637,0.2584821769171699,0.27943733273821286,0.40985269442897787,0.6460981527502738,0.17803816931092933,0.3941314625791249,0.4260837090002301,0.23445604449128787,0.46191464511154123,0.10829868058544896,0.178971318845263,0.310863,0.496221,0.27203592,D
7604440,2024-02-24 12:54:08,nan,1.105263157894737,3000.0,franchise,526.5,0.2959818447756838,0.49961778684557895,0.32825961502592377,0.27207519499617877,0.28957978157670816,0.4610489339403757,0.6788439690857537,0.1513437455633803,0.4358839884159279,0.4639275923703429,0.1356793467356856,0.4412039480824247,0.05986226345302873,0.08425245205030127,0.1727,0.502621,0.12806304,B
7604518,2024-02-24 13:02:03,nan,1.5,3500.0,franchise,524.0,0.4002947278836722,0.5770604156977279,0.3312215172933241,0.2700407118539275,0.295190491494068,0.4631977854997529,0.6334055559892986,0.15342107332013583,0.40366687786653566,0.44126170183462854,0.2000489646260806,0.4524780535283822,0.09051776612437713,0.1442002071892032,0.200049,0.452478,0.219184,C
7604550,2024-02-24 13:05:06,nan,1.2962962962962963,5000.0,franchise,542.0,0.2502326437995544,0.40172873786862734,0.2701607812370366,0.200708372800002,0.2235779413967118,0.38585084374523215,0.6161976613762226,0.10424176538718165,0.29187543065365235,0.3251329629125549,0.16966341456701878,0.4459425021815571,0.0756601276206832,0.11514564936607463,0.169663,0.445943,0.17502192,B
7604644,2024-02-24 13:14:05,nan,1.36,3000.0,independent,526.5,0.3139072650896759,0.5140605419061698,0.3743596485868904,0.33571267126772486,0.34956827478666835,0.5026017316466851,0.7017943818041446,0.18815380763841563,0.5560189891669163,0.5789671210733129,0.1904084043825588,0.4541276295192139,0.08646971732278733,0.1362841263162303,0.253571,0.526339,0.20715167999999998,B
7606675,2024-02-25 11:14:11,nan,1.2608695652173914,2000.0,franchise,624.5,0.27166411411523284,0.46981581606736006,0.31726733878392077,0.39352625842498046,0.31150269246026624,0.34443016460619275,0.6361972555715938,0.10927644172151454,0.5908503684285795,0.46769809298946524,0.23525241650970308,0.3886542641848476,0.09143185483628595,0.14598773508800225,0.24092,0.400726,0.22190176,C
7606987,2024-02-25 16:15:21,nan,1.0294117647058822,3000.0,independent,554.5,0.368697474192778,0.5831904775975969,0.3617994520208149,0.18291617751050415,0.21348344496810526,0.4857823602488755,0.6550177436371769,0.17575579173942127,0.28275948680769586,0.33001164884748335,0.18371995093878662,0.4798480383458428,0.08815765806297124,0.13958494507188213,0.158701,0.509796,0.22207200000000002,C
7607882,2024-02-26 10:18:05,nan,1.3076923076923077,4500.0,franchise,501.0,0.35041510720183855,0.513948621901837,0.42557635012274464,0.3004202581771924,0.28211789324217473,0.4823438529979482,0.7255101389903817,0.20527413646300846,0.5143807461069605,0.48304336497321715,0.2195357463870176,0.470307299955291,0.10324926412694778,0.16909703347817018,0.205363,0.477411,0.25036984,C
7608598,2024-02-26 11:52:34,nan,1.4375,6000.0,independent,576.0,0.33440116860030417,0.49173487977222435,0.25964905274349254,0.15843475314342323,0.16744143458855879,0.4318856557690721,0.6199530220105249,0.11213870141394167,0.2318041654465059,0.24498174318377297,0.16669847601154145,0.4001687164476594,0.06670751517931948,0.09763854715861461,0.166698,0.400169,0.14841128,B
7609429,2024-02-26 13:43:40,nan,1.4814814814814814,5000.0,franchise,640.0,0.22463639582710085,0.3931359309743819,0.17604172548432823,0.11672814577578741,0.15817090963389685,0.3046800498145812,0.6115781317987149,0.05363640169000995,0.1684765799196465,0.22829193182837268,0.17007234496128026,0.36352148581693794,0.06182495153669542,0.088090547478554,0.170072,0.363521,0.13389832000000002,B
7610068,2024-02-26 15:11:04,nan,1.3428571428571427,7500.0,independent,594.0,0.192561104348448,0.3415076985151035,0.2823698541563002,0.17624922977734003,0.11943439045563761,0.4233671755554934,0.6262881666157629,0.11954612761616942,0.26050342448386987,0.17652881521322458,0.14546489853212866,0.3895538099070151,0.05666640543092809,0.07800285581234281,0.145465,0.389554,0.11856456,B
7610366,2024-02-26 15:55:32,nan,1.2857142857142858,5500.0,independent,550.0,0.37491892191148785,0.5723567109961086,0.31514069782401116,0.3402301515885639,0.2508394069159177,0.47733533550091845,0.6262949380049678,0.15042779072581794,0.5028792352039297,0.37075470389651394,0.2197209876897394,0.40696293991185534,0.08941829911055292,0.14205016645965954,0.219721,0.406963,0.21591600000000002,C
7610713,2024-02-26 16:49:37,nan,1.2162162162162162,6000.0,independent,515.0,0.22090170028046718,0.36286177398695607,0.18884426355322784,0.07982327776278778,0.24621305847667654,0.35507202474366806,0.645214410817844,0.06705331502107148,0.1215473847497883,0.3749101037672242,0.12752557145576324,0.38454613155228645,0.049039465177308436,0.06308814533818197,0.127526,0.384546,0.13541376,B
7611207,2024-02-26 19:59:52,7.0,1.565217391304348,3500.0,franchise,505.0,0.094157141308629,0.19499908115961426,0.6012162953245782,0.3122575990131647,0.3301886469901375,0.37270736722243597,0.6529238282029691,0.22407774256165008,0.4811578075622178,0.5087877635958241,0.09381539569396487,0.41854645853923794,0.039266101624166265,0.04397603970910586,0.093815,0.418546,0.18996352,B
7614079,2024-02-27 15:59:36,nan,1.303030303030303,5500.0,independent,536.5,0.36471260312018394,0.5498477085893514,0.4629065811604303,0.22574461640326202,0.31674558360292093,0.43980967459780146,0.6824932540644664,0.20359079282934964,0.36360325969436896,0.5101770687903461,0.1598477240495062,0.40877876446109424,0.06534235513887508,0.0949689357447244,0.13169,0.355278,0.17761960000000002,B
7614880,2024-02-28 08:02:59,7.0,1.3513513513513513,4000.0,franchise,630.5,0.20490045330892895,0.29314750748394935,0.31440110339987715,0.255850452418638,0.2587486394636052,0.39626557555795183,0.66426786486013,0.12458633419480744,0.4010896316538396,0.4056330388018081,0.10574296130003083,0.3972674965943511,0.0420082415181366,0.04933837653596166,0.083922,0.395048,0.20412992,B
7615287,2024-02-28 09:40:36,nan,1.45,3500.0,independent,557.0,0.4222079129049497,0.5788076583976743,0.49245181993734743,0.28527721672733936,0.3527247433521968,0.5349278608857374,0.7316277066529757,0.2634261986283736,0.4925714493695786,0.609029140338124,0.22237856807416773,0.5006498438300343,0.11133379537747873,0.18490657687452097,0.222379,0.50065,0.28105863999999997,D
7616873,2024-02-28 13:37:47,7.0,1.1081081081081081,4500.0,franchise,558.0,0.12347143325566749,0.17568000546925233,0.2354324152949146,0.0988910450516223,0.14711369817104442,0.3342297130709288,0.6590734099731949,0.07868850861161505,0.15381644153604587,0.22882259502936392,0.10144750575080501,0.4004579578680504,0.04062546098377467,0.046634307717600874,0.101448,0.400458,0.19400368,B
7617020,2024-02-28 13:59:55,nan,1.2162162162162162,5000.0,franchise,606.0,0.34979270764084613,0.4730601251896342,0.3153098285853735,0.13719444419411356,0.15522272549436447,0.45172181862807415,0.6838051167634883,0.14243232919989124,0.22140166051824015,0.25049534167720905,0.20302663032264165,0.4693456260560551,0.09528966091483151,0.15353179060878047,0.203027,0.469346,0.23336864000000002,C
7617960,2024-02-28 16:41:07,nan,1.15,4000.0,independent,508.0,0.14842894734854611,0.29045329184681873,0.0505712378434638,0.0683998180013247,0.11383748509880547,0.27732816632811924,0.570735964287918,0.014024828660071006,0.09213023715848577,0.15333190651874862,0.09150219393626904,0.3295757521117181,0.03015690438641816,0.026162731234772307,0.091502,0.329576,0.09296776000000001,A
7618863,2024-02-29 09:19:18,7.0,1.2564102564102564,4000.0,franchise,548.0,0.05343091588793554,0.09572128988198804,0.27875863618424856,0.0865340579797718,0.11155482194443847,0.34635807946797154,0.6430441493641855,0.09655030586388733,0.13132271850293498,0.1692938343799737,0.036174624155652875,0.37244203234644113,0.013472950539900018,-0.0064632410307093185,0.052698,0.366124,0.1305984,B
7618911,2024-02-29 09:26:16,7.0,0.8648648648648649,3000.0,franchise,585.0,0.1239096070228861,0.21126800309571037,0.05424462774011346,0.06780218430087978,0.0806261078972852,0.35598712682965794,0.5790147747425506,0.019310389175147352,0.09264998086926327,0.11017355017793581,0.04076085977548131,0.3403969978985083,0.013874874299335902,-0.005677267061419661,0.092905,0.388058,0.13017128,B
7618937,2024-02-29 09:29:46,nan,1.1891891891891893,5000.0,independent,,0.32618529119118644,0.5111367965948539,0.3364432142490813,0.4713830184681733,0.4399901065357553,0.41737485918910444,0.6434872684237323,0.14042293917234,0.7158563714075878,0.668182155020058,0.18944649726544893,0.4687655339800644,0.08880598845129098,0.14085277459615303,0.189851,0.472695,0.21687664,C
7619514,2024-02-29 11:08:21,7.0,1.088235294117647,2000.0,franchise,543.0,0.2193427858383156,0.38123467415240175,0.36685840701831257,0.19871697182596224,0.2080285391687436,0.5048463352307571,0.7233182329445712,0.18520712233178854,0.3392160370447127,0.35511117143443965,0.12617690217000047,0.5174953657696689,0.06529596214014813,0.09487821284392386,0.126177,0.517495,0.26733456,D
7619553,2024-02-29 11:15:52,nan,1.5789473684210527,4000.0,independent,521.0,0.3163110230866394,0.5141261114610958,0.7087031593719277,0.35972992770063256,0.3136401173628944,0.5000153119280173,0.6932105706015592,0.3543624312977258,0.588509868727399,0.513108001540786,0.24294851922048424,0.45818182407799246,0.11131459569348869,0.1848690313164879,0.242949,0.458182,0.28100088,D
7619880,2024-02-29 12:05:20,nan,1.088235294117647,3500.0,franchise,,0.2997658811427353,0.4941493878223617,0.21921947946577103,0.17414016182589478,0.17070644410156763,0.3786550879887528,0.6528475058040483,0.08300857128596012,0.26830124992770304,0.2630108519650724,0.14311486667924334,0.39743602612412365,0.056879003892282225,0.07841859848147467,0.143115,0.397436,0.11919688,B
7620081,2024-02-29 12:38:44,nan,1.1538461538461537,3500.0,independent,617.0,0.3281417136611268,0.5481231409916963,0.36031827652192866,0.3619489875514528,0.3695458711939833,0.505366631112112,0.6455209796497162,0.18209283353400949,0.5514037694647508,0.5629770862048091,0.1951589019440826,0.47396167103249415,0.09249783928228407,0.14807229965168495,0.195159,0.473962,0.22506944,C
7620093,2024-02-29 12:41:29,nan,0.5178571428571429,3500.0,independent,,0.3492805472643902,0.4929277859528702,0.2883166829230136,0.36030044000007677,0.38321120536785097,0.43015333292270364,0.647255788871494,0.12402038209655265,0.5503674474342708,0.5853641836420441,0.18194798274371027,0.49409768027003387,0.0899000762034794,0.14299229601819005,0.182076,0.508988,0.22559536,C
7620458,2024-02-29 13:47:11,nan,1.3611111111111112,3500.0,franchise,586.0,0.31917668172407265,0.48279435878591664,0.3588601045643913,0.3579269718096546,0.3139405712067199,0.45150182236148584,0.7253007642562538,0.16202599118365604,0.612667106635467,0.537375153496378,0.21036288671260073,0.4654739729620996,0.09791844864189032,0.15867246387267578,0.207209,0.479685,0.24118144000000002,C
7620808,2024-02-29 14:45:26,nan,1.2222222222222223,4500.0,independent,564.0,0.33651849778970583,0.5269618614392506,0.37050129443559227,0.2290883341369535,0.21117287495122009,0.40620992061861083,0.648113305659048,0.1505013014017745,0.3504014661600041,0.32299892211837766,0.23936441171161,0.42780448824745654,0.10240116965693881,0.16743855929923354,0.235821,0.428295,0.250344,C
7621361,2024-02-29 16:24:29,nan,1.5555555555555556,6500.0,franchise,634.0,0.2563921935578617,0.41452442727948857,0.26389017370864787,0.35591457686313466,0.24060557464410315,0.4539235134231585,0.6631195269636309,0.11978595480767705,0.5569928178035047,0.37653860142903217,0.1846645485862039,0.4431622599538459,0.0818363586848189,0.1272234544989239,0.184665,0.443464,0.19354464,B
7621462,2024-02-29 16:41:27,nan,1.048780487804878,4000.0,independent,549.0,0.36572683625126634,0.5486611705101989,0.22674493839437837,0.09643886145942043,0.1767654117961774,0.37411011427362373,0.6727805342213767,0.08482757481368666,0.1531219654083937,0.2806614145050216,0.16716486281739099,0.4024743399370943,0.06727956782310436,0.09875721326511527,0.158177,0.402474,0.13935816,B
7622345,2024-03-01 09:27:03,13.0,1.0731707317073171,5000.0,independent,541.0,0.16351818400401003,0.29197367875460384,0.21327205812144776,0.05667858394667693,0.09776279904005868,0.36675739570046545,0.6435243658983084,0.07821910461230049,0.08607875751454638,0.14847407409524613,0.05909614935823199,0.37432917557916795,0.022121412869170357,0.01044908650804871,0.059096,0.374329,0.07440248000000001,A
7622565,2024-03-01 10:06:07,nan,1.3428571428571427,6500.0,independent,535.0,0.31638762496171957,0.5398061757761041,0.5478406337715567,0.41840729939440086,0.28711138848904044,0.40368567632478936,0.7041053103663479,0.2211554167622721,0.6952626113031505,0.4770897017922218,0.2353812981514856,0.4261060923986111,0.10029740517904194,0.16332458474977188,0.233164,0.417478,0.23946536,C
7623088,2024-03-01 11:37:44,7.0,1.2173913043478262,4000.0,franchise,511.0,0.11244002519594602,0.22400786389376326,0.3320432973406703,0.2691182471260836,0.24083360773569742,0.49791269893173357,0.7401612621100275,0.16532857434108525,0.47009052742124563,0.42068346866198963,0.06132292455027133,0.46049042612359964,0.028238619657299794,0.022411467898439466,0.061451,0.454139,0.15619976,B
7623688,2024-03-01 13:21:24,nan,1.1904761904761905,3500.0,franchise,,0.26321690191891445,0.4336004446643181,0.3847259249632074,0.31650546350577813,0.3565671126475448,0.36203733769474244,0.7082625172693235,0.13928514961582686,0.5290387368965476,0.5960017650389227,0.20857435500078936,0.43327637961931975,0.09037034141617677,0.14391191374957615,0.149307,0.404099,0.21874624,C
7623737,2024-03-01 13:28:15,13.0,1.411764705882353,4000.0,franchise,517.5,0.11179056448522903,0.23184883338680012,0.2511563421151277,0.23646297046983855,0.1891742746532032,0.29593932696354047,0.7184049843969632,0.07432703884817561,0.4009077768015917,0.32073283072007736,0.07227865588376312,0.3750429057962326,0.027107597129692483,0.020199719415027545,0.060186,0.368478,0.07185799999999999,A
7623902,2024-03-01 13:55:12,nan,1.2058823529411764,0.0,franchise,536.0,0.2551155844789837,0.448410261094562,0.42647870249257613,0.3097768710307347,0.3612293585868235,0.4131088246203914,0.6426076824571477,0.1761821155123377,0.4697933933256537,0.5478238758584271,0.23596720976378238,0.43965041541555716,0.10374308179709683,0.17006270874667676,0.224139,0.460116,0.21178312000000002,B
7624246,2024-03-01 14:48:02,nan,1.4230769230769231,5000.0,franchise,622.0,0.30315771870891794,0.51045344063661,0.31858863639856283,0.3940271130455582,0.44430322568073616,0.43448835570550615,0.7256925204804937,0.13842305277527092,0.6748243679766931,0.7609289653764062,0.20432458956833963,0.47571122749815514,0.09719950131161159,0.1572665407998958,0.204325,0.476262,0.23938024,C
7624686,2024-03-01 15:57:30,nan,1.2424242424242424,4000.0,independent,511.0,0.40161416588927357,0.5968647385256753,0.4259060350962219,0.2537343990962441,0.23075462734547533,0.40582762073294937,0.6355322714607373,0.17284443287890375,0.3805651016526526,0.3460987494219923,0.21993236324966894,0.43936570126485314,0.09663073701002721,0.1561543051452185,0.219004,0.437922,0.23520328,C
7624702,2024-03-01 16:00:17,nan,1.16,6000.0,independent,436.0,0.4405606078957959,0.6671125407888773,0.6344336749034698,0.3595871880202131,0.3090431594151033,0.3895039261121261,0.6022361755405796,0.24711440723264572,0.5110731344125753,0.4392360501513855,0.21639059404790553,0.43191397001953463,0.09346212055011636,0.14995798059936905,0.216391,0.431914,0.22793616000000003,C
7624789,2024-03-01 16:17:24,nan,0.9761904761904762,4000.0,independent,516.0,0.25345275901607517,0.42194080776924786,0.2794402076224575,0.24706462833456883,0.1873513221100581,0.4024091216891806,0.6893637920589764,0.1124492885139954,0.4019490854107695,0.30480159414264363,0.1354071289099639,0.42835545995960544,0.058002382986037174,0.08061540000068526,0.135407,0.428355,0.12253480000000001,B
7624914,2024-03-01 16:47:57,nan,1.0,3500.0,franchise,528.0,0.4185300627201579,0.586502261416166,0.30850136976998965,0.19506368271314026,0.21296144827388305,0.44665150991257463,0.6687783534764886,0.13779260261786339,0.30787230977317176,0.3361206558841591,0.18660972372678056,0.4737673383144992,0.08840959211364087,0.14007760966598812,0.18661,0.473767,0.21291856,C
7625038,2024-03-01 17:22:22,13.0,1.4285714285714286,4000.0,independent,492.0,0.1364813814879162,0.3191614523496496,0.31514833970314254,0.20339641852608764,0.22386543914496246,0.3376241110973473,0.6638867010445009,0.10640167805607835,0.31867593842694014,0.35074623937751315,0.07666501982722562,0.3593865415253083,0.027552376331675805,0.02106949848788199,0.076665,0.356464,0.08987912,A
7625625,2024-03-02 08:47:21,nan,0.6585365853658537,5500.0,independent,515.5,0.34284506794188774,0.5472188373013134,0.5450741679537084,0.3677644615640282,0.42369863680200287,0.4155113748579135,0.6808577062822392,0.22648451692597865,0.5909328318961524,0.6808092175386987,0.2964663105067442,0.4718714527899581,0.1398939886420962,0.24075689160927838,0.244119,0.434249,0.36595064,Decline
7625747,2024-03-02 09:07:18,nan,1.4285714285714286,2500.0,independent,610.0,0.3358608500503282,0.5323485368325793,0.4068517092057727,0.47567235095912386,0.520872519211685,0.5408172035725454,0.660862795857701,0.22003240364137638,0.7418758170502431,0.8123716356227606,0.19360873259622985,0.5188031254011248,0.10044481557587467,0.1636128502030902,0.193609,0.518803,0.24869176,C
7626696,2024-03-02 11:19:37,nan,1.25,4000.0,franchise,528.0,0.4383397288135869,0.6117160997555502,0.37714889092526666,0.17655316052424183,0.258008389440524,0.44984318054844075,0.6665006070721324,0.1696578566341389,0.27770778126098955,0.4058320857326773,0.2211461109326793,0.45053870350033776,0.0996348821037512,0.16202900100034856,0.235963,0.452173,0.26727224,D
7627415,2024-03-02 12:45:28,nan,1.1818181818181819,3000.0,independent,621.0,0.35560849738856226,0.5445360603620106,0.6572021784168162,0.4347549751079562,0.38924493603455945,0.5444400347016382,0.6378657803688754,0.3578071768232436,0.6544641586609103,0.5859550187128287,0.2290862746445234,0.5183732539188763,0.11875219761563498,0.19941348500330267,0.229086,0.518373,0.30310776,Decline
7627639,2024-03-02 13:17:04,nan,1.1071428571428572,1500.0,independent,549.0,0.37602921872453354,0.5607390965252828,0.4066034501995146,0.3112994627724153,0.37467553382083596,0.46837447055829373,0.6806410690908067,0.1904426757143732,0.5000443499911928,0.6018461519286786,0.20623691437144887,0.47259474864738416,0.09746648270918697,0.1577886309322964,0.223673,0.483048,0.23983928000000002,C
7627759,2024-03-02 13:35:31,nan,1.5666666666666667,8500.0,franchise,505.0,0.36815910119967615,0.559032796750966,0.28920978129941083,0.33747988071467805,0.30443252814806926,0.33369514306498826,0.5704701236337903,0.09650789934650086,0.45435236668951734,0.4098604022510324,0.20373160432230075,0.3679376463292079,0.07496052697722082,0.11377755931976463,0.229333,0.346471,0.18630792,B
7627806,2024-03-02 13:41:40,nan,1.2857142857142858,4000.0,franchise,536.0,0.3354649216769391,0.5205365842589259,0.5262088326561094,0.12639710574372362,0.2959806068678139,0.4863222255979452,0.62108520864079,0.25590705062661584,0.18526795979014088,0.4338368576494922,0.17435067035575755,0.4673684841690622,0.08148600851803026,0.1265383342372637,0.174351,0.467368,0.19233776000000002,B
7627831,2024-03-02 13:44:38,nan,1.2758620689655173,6500.0,independent,591.0,0.36724058785630787,0.5417867504344233,0.34484284718960184,0.2909963476921381,0.25083335728163875,0.5032908991378993,0.7040723315275342,0.1735562666233279,0.4835226456860176,0.41678739097934325,0.2224535591879662,0.4785104198121347,0.10644634599573725,0.17534902298504407,0.222454,0.47851,0.26653048,D
7628355,2024-03-02 15:05:11,nan,1.2857142857142858,3000.0,franchise,658.0,0.23696433867601638,0.4249539528461575,0.32318496345964104,0.22447762083180778,0.2617361169450258,0.5190009796505506,0.658106658163332,0.16773331264388108,0.3486433118322607,0.40651066373427763,0.15610590431634866,0.47923700400516106,0.07481172589208328,0.1134865743337456,0.156106,0.479237,0.17250024,B
