feature,flt_eval_metric_train,flt_eval_metric_valid,flt_score_to_beat,performance,helped,description
fltgrossmonthly__income_sum,0.2417490383498799,0.2725408227398608,0.2711484984866397,-0.0013923242532211,0,Total income
vehiclemake__app,0.2430563063351434,0.2722654096645381,0.2711484984866397,-0.0011169111778984,0,Vehicle make
g411s__tu,0.2462564319354274,0.2720741346684071,0.2711484984866397,-0.0009256361817673,0,Number of deduped bank inquiries
bitgap__app,0.247248617676277,0.2720036977194732,0.2711484984866397,-0.0008551992328335,0,Gap tag
std203__tu,0.2459003875797673,0.2719825546631371,0.2711484984866397,-0.0008340561764973,0,Total Payment Ratio for Student Loan accounts over the past 6 months
us21s__tu,0.2457871350071309,0.2719738756421024,0.2711484984866397,-0.0008253771554627,0,Months since most recent unsecured installment trade opened
linka012__tu,0.2469966683942653,0.271957768451049,0.2711484984866397,-0.0008092699644093,0,Number of unpaid checking account closures for cause in the last 2 years
g311s__tu,0.2441769859118622,0.2719340209080741,0.2711484984866397,-0.0007855224214344,0,Worst rating on all trades
linka017__tu,0.2466887044376937,0.2719260913301419,0.2711484984866397,-0.0007775928435022,0,Number of checking account closures for cause in the last 5 years
s207s__tu,0.2447234792085492,0.2719226309522058,0.2711484984866397,-0.0007741324655661,0,Months since most recent public record bankruptcy
subjectstabilityprimaryfactor__ln,0.2461382501246672,0.2719224888166172,0.2711484984866397,-0.0007739903299774,0,Indicates the primary factor behind the value returned for the SubjectStabilityIndex attribute
rtdexq2__tu,0.2434228922757901,0.2719136515143969,0.2711484984866397,-0.0007651530277572,0,Q2 (Apr - Jun) retail spend indexed to retail annual spend
linkf043__tu,0.2446999397441743,0.2719065729439185,0.2711484984866397,-0.0007580744572788,0,Number of trades opened within last 12 months ONLINE LENDER
linka081__tu,0.2433358757059696,0.2719024570777305,0.2711484984866397,-0.0007539585910907,0,Number of days since last (most recent) paid non-sufficient funds
paymnt11__tu,0.2448889601132551,0.2718925121594977,0.2711484984866397,-0.000744013672858,0,Number of payments in last 12 months
ENG-dealership_age,0.2425083242260241,0.2718887033475949,0.2711484984866397,-0.0007402048609552,0,Dealership age
criminalnonfelonytimenewest__ln,0.2429915995140643,0.2718644211386872,0.2711484984866397,-0.0007159226520475,0,"Time (in months) since most recently recorded non-felony criminal conviction on subject's file
NOTE: This attribute does not include sexual offender registry records"
strname__app,0.2411098316559037,0.2718622259255415,0.2711484984866397,-0.0007137274389018,0,State
g307s__tu,0.2437957385426093,0.2718517765822529,0.2711484984866397,-0.0007032780956132,0,Worst rating on auto trades
rev315__tu,0.2452087713086306,0.2718451634133502,0.2711484984866397,-0.0006966649267104,0,Number of months since Max Total Open-to-Buy for Revolving accounts
pti__app,0.2429314578727711,0.2718439725829993,0.2711484984866397,-0.0006954740963596,0,Payment to income
rets901__tu,0.2429471605405175,0.2718418492526931,0.2711484984866397,-0.0006933507660534,0,Aggregate Retail Monthly Spend over last 3 Months
inquirytelcom12month__ln,0.2419961576041197,0.2718391208165852,0.2711484984866397,-0.0006906223299454,0,Indicates subject has one or more LexisNexis telecommunications credit inquiries on file in the last 12 months
rt35s__tu,0.2447167890063472,0.2718382981042372,0.2711484984866397,-0.0006897996175975,0,Average balance of open retail trades verified in past 12 months
g215a__tu,0.2437027206341931,0.2718361419668876,0.2711484984866397,-0.0006876434802479,0,Number of third party collections with balance > $0
br31s__tu,0.2451752416177179,0.271833822837271,0.2711484984866397,-0.0006853243506312,0,Percentage of open bank revolving trades > 75% of credit line verified in past 12 months
rev233__tu,0.2430659929340931,0.271828641565624,0.2711484984866397,-0.0006801430789842,0,Aggregate Excess Payment for Revolving accounts over the past 6 months
