feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
payt_pttrn_txt__base,,1.0,,,,,,,,0,0.0,,,,
middlename__tu,,1.0,,,,,,,,0,0.0,,,,
creditasofdate__tu,,1.0,,,,,,,,0,0.0,,,,
observationdate__tu,,1.0,,,,,,,,0,0.0,,,,
performance__base,,1.0,,,,,,,,0,0.0,,,,
analyticsmatchkey__tu,,1.0,,,,,,,,0,0.0,,,,
segment__tu,,1.0,,,,,,,,0,0.0,,,,
indflag__tu,,1.0,,,,,,,,0,0.0,,,,
booked__base,,1.0,,,,,,,,0,0.0,,,,
decision_dte__base,,1.0,,,,,,,,0,0.0,,,,
obs_arch__base,,1.0,,,,,,,,0,0.0,,,,
gnrcrem_frsrpt_dte__base,,1.0,,,,,,,,0,0.0,,,,
acct_rte_prfl_cde__base,,1.0,,,,,,,,0,0.0,,,,
rte_rem_cde__base,,1.0,,,,,,,,0,0.0,,,,
gnrc_rem_cde__base,,1.0,,,,,,,,0,0.0,,,,
cmplnc_rem_cde__base,,1.0,,,,,,,,0,0.0,,,,
affil_rem_cde__base,,1.0,,,,,,,,0,0.0,,,,
terms_freq_cde__base,,1.0,,,,,,,,0,0.0,,,,
curr_bal_amt__base,,1.0,,,,,,,,0,0.0,,,,
open_dte__base,,1.0,,,,,,,,0,0.0,,,,
acct_typ_cde__base,,1.0,,,,,,,,0,0.0,,,,
firstname__tu,,1.0,,,,,,,,0,0.0,,,,
vtg4__base,,1.0,,,,,,,,0,0.0,,,,
lastname__tu,,1.0,,,,,,,,0,0.0,,,,
zip4__tu,,1.0,,,,,,,,0,0.0,,,,
strname__tu,,1.0,,,,,,,,0,0.0,,,,
dtmdeclined__base,,1.0,,,,,,,,0,0.0,,,,
dtmstampcreation__tu,,1.0,,,,,,,,0,0.0,,,,
dateofbirth__tu,,1.0,,,,,,,,0,0.0,,,,
ssn__tu,,1.0,,,,,,,,0,0.0,,,,
observationdate__base,,1.0,,,,,,,,0,0.0,,,,
analyticsmatchkey__base,,1.0,,,,,,,,0,0.0,,,,
address1__tu,,1.0,,,,,,,,0,0.0,,,,
state__tu,,1.0,,,,,,,,0,0.0,,,,
zip5__tu,,1.0,,,,,,,,0,0.0,,,,
auto_reason5__ln,object,0.9999186859651976,,,,,,,I60,1,1.0,,,,
zipcodefiller__tu,object,0.9992681736867783,,,,,,,-,1,0.1111111111111111,,,,
linkb017__tu,float64,0.9974792649211254,0.0,536000.0,536000.0,103664.60854808627,87766.80645161291,53085.0,0.0,21,0.6774193548387096,0.0,0.1935483870967742,0.03225806451612903,0.1935483870967742
linkb003__tu,float64,0.9973166368515206,0.0,373900.0,373900.0,66714.91051904659,23482.424242424244,2799.0,0.0,21,0.6363636363636364,0.0,0.18181818181818182,0.030303030303030304,0.18181818181818182
linkb002__tu,float64,0.9973166368515206,0.0,136000.0,136000.0,44371.0417273226,34478.69696969697,9809.0,0.0,20,0.6060606060606061,0.0,0.24242424242424243,0.030303030303030304,0.24242424242424243
linkb016__tu,float64,0.9973166368515206,0.0,253000.0,253000.0,66882.21891096726,65792.27272727272,41600.0,0.0,22,0.6666666666666666,0.0,0.18181818181818182,0.030303030303030304,0.18181818181818182
linkb015__tu,float64,0.9973166368515206,0.0,160700.0,160700.0,51431.34105494652,47474.90909090909,36600.0,0.0,20,0.6060606060606061,0.0,0.30303030303030304,0.030303030303030304,0.30303030303030304
linkb013__tu,float64,0.9973166368515206,0.0,160700.0,160700.0,50243.36861220487,51503.42424242424,37900.0,0.0,25,0.7575757575757576,0.0,0.06060606060606061,0.030303030303030304,0.06060606060606061
linkb005__tu,float64,0.9973166368515206,0.0,4125.0,4125.0,912.4446537802287,1098.060606060606,1168.0,0.0,19,0.5757575757575758,0.0,0.2727272727272727,0.030303030303030304,0.2727272727272727
linkb014__tu,float64,0.9973166368515206,0.0,169013.0,169013.0,41960.68672263179,19123.121212121212,6248.0,0.0,23,0.696969696969697,0.0,0.09090909090909091,0.06060606060606061,0.09090909090909091
linkb008__tu,float64,0.9960969263294844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020833333333333332,0.0,1.0,1.0,1.0
linkb009__tu,float64,0.9960969263294844,0.0,3.0,3.0,0.504852341308647,0.14583333333333334,0.0,0.0,3,0.0625,0.0,0.8958333333333334,0.020833333333333332,0.8958333333333334
linkb010__tu,float64,0.9960969263294844,-1.0,3.0,4.0,0.6399800528806397,-0.875,-1.0,-1.0,3,0.0625,0.9583333333333334,0.9583333333333334,0.020833333333333332,0.0
score_cvpropensity__tu,float64,0.995202471946658,370.0,636.0,266.0,60.86005447150613,496.3220338983051,485.0,451.0,39,0.6610169491525424,0.0,0.01694915254237288,0.01694915254237288,0.0
linkb018__tu,float64,0.995202471946658,0.0,13282.0,13282.0,2035.826398272738,1689.7457627118645,1171.0,0.0,44,0.7457627118644068,0.0,0.05084745762711865,0.01694915254237288,0.05084745762711865
linkb001__tu,float64,0.995202471946658,0.0,19.7,19.7,3.627541846490827,1.1852542372881354,0.18,0.0,30,0.5084745762711864,0.0,0.06779661016949153,0.03389830508474576,0.06779661016949153
linkf190__tu,float64,0.989998373719304,15.0,363.0,348.0,111.07824981651635,207.8211382113821,216.0,192.0,90,0.7317073170731707,0.0,0.008130081300813009,0.008130081300813009,0.0
linkd012__tu,float64,0.9881281509188486,2.0,1770.0,1768.0,519.3023636784831,824.082191780822,762.5,43.0,117,0.8013698630136986,0.0,0.00684931506849315,0.00684931506849315,0.0
linkf011__tu,float64,0.9863392421531957,0.0,3947.0,3947.0,535.8410027872404,438.6904761904762,283.0,0.0,112,0.6666666666666666,0.0,0.10714285714285714,0.005952380952380952,0.10714285714285714
score_epd__tu,float64,0.9848755895267524,469.0,705.0,236.0,44.98414877913461,561.747311827957,559.0,566.0,102,0.5483870967741935,0.0,0.010752688172043012,0.010752688172043012,0.0
score_newaccount__tu,float64,0.9845503333875427,461.0,653.0,192.0,34.020361816136045,553.7263157894737,550.0,581.0,86,0.45263157894736844,0.0,0.005263157894736842,0.005263157894736842,0.0
au935b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au934s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au934c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au934d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
ad01e__tu,float64,0.9843063912831355,0.0,9.0,9.0,1.914403184010596,2.0414507772020727,2.0,0.0,10,0.05181347150259067,0.0,0.24870466321243523,0.0051813471502590676,0.24870466321243523
au935c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au935d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
bc935d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc935c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc935b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc934s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc934d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc934c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc934b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc922s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc922d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc922c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc922b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc920s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc920d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
au922s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
bc920c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
bc920b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
au935s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au934b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
at935s__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
au922d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
at920f__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
at920d__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at920c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
at920b__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
us999b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9894466885932861,-1.7720207253886011,-1.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.5906735751295337,0.0
us999s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9894466885932861,-1.7720207253886011,-1.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.5906735751295337,0.0
us933c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0456701993473432,-1.854922279792746,-1.0,-1.0,3,0.015544041450777202,1.0,0.03626943005181347,0.5906735751295337,0.0
us933b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0456701993473432,-1.854922279792746,-1.0,-1.0,3,0.015544041450777202,1.0,0.03626943005181347,0.5906735751295337,0.0
us933s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0456701993473432,-1.854922279792746,-1.0,-1.0,3,0.015544041450777202,1.0,0.03626943005181347,0.5906735751295337,0.0
us921c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0456701993473432,-1.854922279792746,-1.0,-1.0,3,0.015544041450777202,1.0,0.03626943005181347,0.5906735751295337,0.0
us921b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0456701993473432,-1.854922279792746,-1.0,-1.0,3,0.015544041450777202,1.0,0.03626943005181347,0.5906735751295337,0.0
us921s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0456701993473432,-1.854922279792746,-1.0,-1.0,3,0.015544041450777202,1.0,0.03626943005181347,0.5906735751295337,0.0
rt999b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt999s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt933c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0205942848656957,-2.2694300518134716,-3.0,-3.0,3,0.015544041450777202,1.0,0.03626943005181347,0.38341968911917096,0.0
rt933b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0205942848656957,-2.2694300518134716,-3.0,-3.0,3,0.015544041450777202,1.0,0.03626943005181347,0.38341968911917096,0.0
rt933s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0205942848656957,-2.2694300518134716,-3.0,-3.0,3,0.015544041450777202,1.0,0.03626943005181347,0.38341968911917096,0.0
rt921c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0205942848656957,-2.2694300518134716,-3.0,-3.0,3,0.015544041450777202,1.0,0.03626943005181347,0.38341968911917096,0.0
rt921b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0205942848656957,-2.2694300518134716,-3.0,-3.0,3,0.015544041450777202,1.0,0.03626943005181347,0.38341968911917096,0.0
rt921s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,1.0205942848656957,-2.2694300518134716,-3.0,-3.0,3,0.015544041450777202,1.0,0.03626943005181347,0.38341968911917096,0.0
rt900c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt900b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt900s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rl999b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.7787384066841088,-1.3264248704663213,-1.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.8290155440414507,0.0
at920e__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at920s__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
au922c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
at922b__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
au922b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au920s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au920d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au920c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
au920b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.910384344426494,-2.098445595854922,-2.0,-3.0,4,0.02072538860103627,1.0,0.03626943005181347,0.3316062176165803,0.0
at999c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
cc100s__tu,float64,0.9843063912831355,-9.0,-4.0,5.0,1.162178326620751,-8.715025906735752,-9.0,-9.0,2,0.010362694300518135,1.0,0.9430051813471503,0.05699481865284974,0.0
at935f__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
at935e__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at935d__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at935c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
at935b__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at934s__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at934f__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
at934e__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at934d__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at934c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
at934b__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at922s__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at922f__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
at922e__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at922d__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
at922c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6196445858560021,-2.316062176165803,-2.0,-2.0,4,0.02072538860103627,1.0,0.03626943005181347,0.046632124352331605,0.0
bc935s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9407363540001402,-2.0207253886010363,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.39378238341968913,0.0
he922b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.6090583490428977,-1.1398963730569949,-1.0,-1.0,3,0.015544041450777202,1.0,0.03626943005181347,0.9481865284974094,0.0
cc101b__tu,float64,0.9843063912831355,-4.0,-2.0,2.0,0.5483922174681362,-2.3471502590673574,-2.0,-2.0,3,0.015544041450777202,1.0,0.03626943005181347,0.689119170984456,0.0
rt922c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt935c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
ad01d__tu,float64,0.9843063912831355,0.0,7.0,7.0,1.6209511802774426,1.4041450777202074,1.0,0.0,8,0.04145077720207254,0.0,0.37305699481865284,0.02072538860103627,0.37305699481865284
rt935b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt934s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt934d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt934c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt934b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt922s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt922d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt922b__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rl934c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.7787384066841088,-1.3264248704663213,-1.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.8290155440414507,0.0
rt920s__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt920d__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
rt920c__tu,float64,0.9843063912831355,-4.0,-1.0,3.0,0.9523117495829732,-2.0673575129533677,-2.0,-1.0,4,0.02072538860103627,1.0,0.03626943005181347,0.38341968911917096,0.0
