feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
bc57s__tu,float64,0.0,0.0,2603.48,2603.48,83.15842507709215,15.90540727946079,0.0,0.0,1088,0.023785579992129772,0.0,0.9202702111844694,2.1861746316295747e-05,0.9202702111844694
bc97b__tu,float64,0.0,0.0,93500.0,93500.0,914.8661811352368,107.54853952907483,0.0,0.0,2123,0.046412487429495865,0.0,0.8871059420226488,2.1861746316295747e-05,0.8871059420226488
addrprevioustimeoldest__ln,float64,0.0,-1.0,821.0,822.0,85.8548109906013,96.46939355515718,72.0,-1.0,508,0.011105767128678239,0.03355778059551397,0.03355778059551397,2.1861746316295747e-05,0.013794761925582615
bi12s__tu,float64,0.0,-4.0,49.0,53.0,2.3441534419972543,-0.8654846749158323,-1.0,-1.0,33,0.0007214376284377596,0.8800664597088015,0.005159372130645796,2.1861746316295747e-05,0.002404792094792532
bi35s__tu,float64,0.0,-4.0,314840.0,314844.0,9170.752546064039,1214.447947182021,-1.0,-1.0,3616,0.07905207467972541,0.8803506624109134,0.005159372130645796,2.1861746316295747e-05,0.0021205893926806874
bi34s__tu,float64,0.0,-4.0,422.0,426.0,34.07611816900238,10.115757946744786,-1.0,-1.0,217,0.004743998950636177,0.8803506624109134,0.005159372130645796,2.1861746316295747e-05,0.0021424511389969833
bi33s__tu,float64,0.0,0.0,530139.0,530139.0,16021.158350499873,2921.5962799496274,0.0,0.0,4166,0.09107603515368808,0.0,0.8824712518035941,2.1861746316295747e-05,0.8824712518035941
bi32s__tu,float64,0.0,0.0,444934.14999999997,444934.14999999997,11468.372785586927,1671.35785464109,0.0,0.0,3913,0.08554501333566525,0.0,0.8824712518035941,2.1861746316295747e-05,0.8824712518035941
bi31s__tu,float64,0.0,-4.0,100.0,104.0,28.791494661730162,7.703270517248918,-1.0,-1.0,37,0.0008088846137029426,0.8803506624109134,0.005159372130645796,0.08508591666302304,0.027523938612216345
bi30s__tu,float64,0.0,-4.0,100.0,104.0,30.77119679142322,9.050150846049583,-1.0,-1.0,31,0.0006777141358051682,0.8803506624109134,0.005159372130645796,0.10084823575707227,0.015062743211927769
bi29s__tu,float64,0.0,-4.0,49.0,53.0,2.344185990564046,-0.866053080320056,-1.0,-1.0,34,0.0007432993747540554,0.8803506624109134,0.005159372130645796,2.1861746316295747e-05,0.0021205893926806874
bi28s__tu,float64,0.0,0.0,447899.0,447899.0,13530.049960194321,2574.85581934054,0.0,0.0,3213,0.07024179091425824,0.0,0.8824712518035941,2.1861746316295747e-05,0.8824712518035941
bi27s__tu,float64,0.0,-6.0,44.0,50.0,2.4269375220025893,-1.2478684797341613,-1.0,-1.0,34,0.0007432993747540554,0.9291679419352018,0.04892658825586988,2.1861746316295747e-05,0.004962616413799134
bi25s__tu,float64,0.0,-6.0,47.0,53.0,2.4331047144972264,-1.137860172270561,-1.0,-1.0,35,0.0007651611210703511,0.9155917974727821,0.03535044379345022,2.1861746316295747e-05,0.006427353416990949
bi24s__tu,float64,0.0,-6.0,49.0,55.0,2.4022850780954994,-1.0208561059857462,-1.0,-1.0,35,0.0007651611210703511,0.9001136810808448,0.019894189147829127,2.1861746316295747e-05,0.007673472957019807
bi21s__tu,float64,0.0,-4.0,456.0,460.0,38.44446829908927,16.185824843688515,-1.0,-1.0,295,0.006449215163307245,0.6871584102138079,0.005159372130645796,2.1861746316295747e-05,0.0021205893926806874
bi20s__tu,float64,0.0,-4.0,474.0,478.0,53.81659431668122,25.567771413580516,-1.0,-1.0,354,0.007739058195968694,0.6871584102138079,0.005159372130645796,2.1861746316295747e-05,0.0021205893926806874
bi09s__tu,float64,0.0,-4.0,20.0,24.0,0.9607943040974709,-0.5179922172183113,-1.0,-1.0,17,0.0003716496873770277,0.6871584102138079,0.005159372130645796,2.1861746316295747e-05,0.18936644659175375
bc98a__tu,float64,0.0,0.0,101862.61,101862.61,2082.3140402045246,333.2354728822712,0.0,0.0,3985,0.08711905907043854,0.0,0.7347514319443837,2.1861746316295747e-05,0.7347514319443837
bi06s__tu,float64,0.0,-4.0,5.0,9.0,0.6188312825112653,-0.6616238905163745,-1.0,-1.0,8,0.00017489397053036597,0.6871584102138079,0.005159372130645796,2.1861746316295747e-05,0.2779721044117004
bi03s__tu,float64,0.0,-4.0,49.0,53.0,2.336134762262939,-0.8740763412181365,-1.0,-1.0,34,0.0007432993747540554,0.8802194919330156,0.005159372130645796,2.1861746316295747e-05,0.008307463600192383
bi02s__tu,float64,0.0,-4.0,49.0,53.0,2.105402528115002,-0.2860172270560972,-1.0,-1.0,32,0.0006995758821214639,0.6871584102138079,0.005159372130645796,2.1861746316295747e-05,0.19502863888767435
bi01s__tu,float64,0.0,-4.0,54.0,58.0,3.004543402853324,1.0796423418302654,0.0,0.0,44,0.0009619168379170128,0.005159372130645796,0.005159372130645796,2.1861746316295747e-05,0.6841196274758428
bc110s__tu,float64,0.0,0.0,54491.0,54491.0,1800.990151422047,455.44467804186667,0.0,0.0,5560,0.12155130951860435,0.0,0.7089108477985221,2.1861746316295747e-05,0.7089108477985221
bc109s__tu,float64,0.0,-5.0,14.0,19.0,1.6211847791495138,-0.09748152682436273,0.0,0.0,18,0.0003935114336933234,0.33767653360150407,0.03725241572296795,2.1861746316295747e-05,0.40149097109877135
bc108s__tu,float64,0.0,-4.0,484.0,488.0,28.051361009746746,11.972213720431988,0.0,0.0,263,0.005749639281185781,0.2529404048795418,0.005159372130645796,2.1861746316295747e-05,0.3335446635477242
bc107s__tu,float64,0.0,-4.0,81.0,85.0,5.483518847893523,2.65167679594246,0.0,0.0,65,0.0014210135105592234,0.2529404048795418,0.005159372130645796,2.1861746316295747e-05,0.2963578330637051
bc106s__tu,float64,0.0,-4.0,35.0,39.0,2.291385600531121,1.221699969393555,1.0,-1.0,27,0.0005902671505399851,0.2529404048795418,0.005159372130645796,2.1861746316295747e-05,0.16940667220497574
bc104s__tu,float64,0.0,-5.0,841.0,846.0,48.35179686262601,31.263674522320844,-1.0,-3.0,257,0.005618468803288007,0.5966070569717109,0.0023610686021599404,2.1861746316295747e-05,0.026780639237462288
bc103s__tu,float64,0.0,-5.0,25500.0,25505.0,1155.2562146135938,486.4004197455293,101.0,-1.0,3606,0.07883345721656246,0.47697958112894057,0.17655546325040444,2.1861746316295747e-05,0.0021205893926806874
bc102s__tu,float64,0.0,-5.0,61553.0,61558.0,1478.6899012734677,449.87597831314764,-1.0,-3.0,1917,0.04190896768833895,0.5965851952253947,0.0023392068558436446,2.1861746316295747e-05,0.0021205893926806874
bc101s__tu,float64,0.0,0.0,84065.0,84065.0,2935.657842139056,1200.1737172448384,111.0,0.0,9597,0.20980717939749027,0.0,0.4791001705216213,2.1861746316295747e-05,0.4791001705216213
au31s__tu,float64,0.0,-4.0,100.0,104.0,38.83976644005377,16.480674216256393,-1.0,-3.0,11,0.0002404792094792532,0.6854969174937694,0.005159372130645796,0.17434742687245858,0.12751956626295308
au30s__tu,float64,0.0,-4.0,100.0,104.0,43.780325179740515,23.10174456735604,-1.0,-3.0,11,0.0002404792094792532,0.6854969174937694,0.005159372130645796,0.24220628743824058,0.06293996764461546
au29s__tu,float64,0.0,-4.0,5.0,9.0,1.7774962712222822,-1.249639281185781,-1.0,-3.0,10,0.00021861746316295745,0.6854969174937694,0.005159372130645796,2.1861746316295747e-05,0.0021205893926806874
addrlastmoveecontrajectoryindex__ln,float64,0.0,-1.0,6.0,7.0,1.8056153993402133,3.282366315421276,4.0,5.0,8,0.00017489397053036597,0.0029731974990162215,0.0029731974990162215,0.03458528267237987,0.03412618599973766
at24s__tu,float64,0.0,-6.0,52.0,58.0,4.954391185442295,1.5182764199204233,1.0,1.0,45,0.0009837785842333085,0.2963141095710725,0.05920160902452888,2.1861746316295747e-05,0.03932928162301605
at21s__tu,float64,0.0,-4.0,532.0,536.0,26.23304121550695,18.676030781338813,9.0,2.0,268,0.00585894801276726,0.005159372130645796,0.005159372130645796,2.1861746316295747e-05,0.008613528048620523
at20s__tu,float64,0.0,-4.0,689.0,693.0,72.54277066112756,117.06042586681824,108.0,84.0,511,0.011171352367627126,0.005159372130645796,0.005159372130645796,4.3723492632591494e-05,0.0022517598705784616
at12s__tu,float64,0.0,-4.0,53.0,57.0,5.107658169542823,2.6506711556119105,2.0,-3.0,48,0.0010493638231821958,0.23011674172532903,0.005159372130645796,2.1861746316295747e-05,0.009750338857067902
at09s__tu,float64,0.0,-4.0,45.0,49.0,3.8562638546247077,3.279917799833851,2.0,0.0,44,0.0009619168379170128,0.005159372130645796,0.005159372130645796,4.3723492632591494e-05,0.22642210659787504
at06s__tu,float64,0.0,-4.0,15.0,19.0,1.2350787281049231,0.6758996108609155,0.0,0.0,17,0.0003716496873770277,0.005159372130645796,0.005159372130645796,2.1861746316295747e-05,0.6136810808447378
at03s__tu,float64,0.0,-4.0,53.0,57.0,4.901519042797235,2.333304184338245,2.0,-3.0,46,0.0010056403305496043,0.2357789340212496,0.005159372130645796,2.1861746316295747e-05,0.03403873901447248
at02s__tu,float64,0.0,-4.0,53.0,57.0,4.496464749702262,3.374972672817105,2.0,0.0,47,0.0010275020768659,0.005159372130645796,0.005159372130645796,2.1861746316295747e-05,0.2270779589873639
at01s__tu,float64,0.0,0.0,240.0,240.0,12.25061585366127,13.053517554982292,9.0,1.0,117,0.002557824319006602,0.0,0.0072799615233264834,2.1861746316295747e-05,0.0072799615233264834
alertregulatorycondition__ln,float64,0.0,0.0,3.0,3.0,0.5268572264460689,1.4242053255214027,1.0,1.0,4,8.744698526518299e-05,0.0,0.004634690219054698,0.012023960473962661,0.004634690219054698
phoneinputmobile__ln,float64,0.0,-1.0,1.0,2.0,0.8943185509259511,0.2711512395610161,1.0,1.0,3,6.558523894888724e-05,0.301079970268025,0.301079970268025,0.5722312098290412,0.12668881990293385
phoneinputsubjectcount__ln,float64,0.0,-1.0,7.0,8.0,0.4796573125822433,-0.29428096716365704,0.0,0.0,8,0.00017489397053036597,0.301079970268025,0.301079970268025,2.1861746316295747e-05,0.6948756066634603
phoneinputproblems__ln,float64,0.0,-1.0,6.0,7.0,0.7611411885357096,-0.22808359931791353,0.0,0.0,7,0.0001530322242140702,0.301079970268025,0.301079970268025,0.003279261947444362,0.6821302085610599
addrlastmoveecontrajectory__ln,float64,0.0,-1.0,12.0,13.0,3.842689670343869,4.340627869354204,3.0,1.0,14,0.0003060644484281404,0.0029731974990162215,0.0029731974990162215,0.03458528267237987,0.03412618599973766
au28s__tu,float64,0.0,0.0,168388.12,168388.12,12090.56515825936,6691.054607077619,0.0,0.0,12589,0.2752175243758471,0.0,0.6876175068864501,2.1861746316295747e-05,0.6876175068864501
addrlastmovetaxratiodiff__ln,float64,0.0,-1.0,6.9,7.9,0.48669902183735964,-0.6296193869966333,-1.0,-1.0,21,0.0004590966726422107,0.6304490402693367,0.6304490402693367,2.1861746316295747e-05,0.36913558655065365
