iter	Logloss
0	0.684373151
1	0.6776890374
2	0.6719295836
3	0.6664449556
4	0.6625489457
5	0.6590199174
6	0.6559806357
7	0.653305075
8	0.6508154547
9	0.6489152252
10	0.6464312423
11	0.6445514974
12	0.642854292
13	0.6410000674
14	0.6396708712
15	0.6384476903
16	0.6371318755
17	0.636000511
18	0.6352095179
19	0.6342384473
20	0.6332217832
21	0.6324532014
22	0.6313390738
23	0.6305561022
24	0.6298297086
25	0.6289437131
26	0.628243018
27	0.6276256
28	0.6269485711
29	0.6263007734
30	0.6256980265
31	0.6251782261
32	0.6247366065
33	0.6242509951
34	0.6235406424
35	0.6231008948
36	0.622483575
37	0.6220219682
38	0.6214756354
39	0.6209231989
40	0.6204584769
41	0.6200977869
42	0.6197322244
43	0.6193077733
44	0.6188521724
45	0.6184600038
46	0.6180628387
47	0.6176301863
48	0.6173033987
49	0.6170605782
50	0.6167707742
51	0.6165128703
52	0.6162092632
53	0.6160059372
54	0.6157017157
55	0.6154608917
56	0.6151946321
57	0.6148251819
58	0.6146211019
59	0.614386352
60	0.6140103935
61	0.6136210822
62	0.6133986465
63	0.6131999034
64	0.6129725679
65	0.612790929
66	0.6124978562
67	0.6122201196
68	0.6118423526
69	0.6115834663
70	0.6113665383
71	0.6110834383
72	0.6108243932
73	0.6105901401
74	0.6103397275
75	0.6101902025
76	0.6100054872
77	0.6097662232
78	0.6096334791
79	0.6093615141
80	0.6091373855
81	0.6088847075
82	0.6086883791
83	0.6084607899
84	0.6082670257
85	0.6078935493
86	0.6077045934
87	0.6074690325
88	0.6072770079
89	0.6070010839
90	0.6069070696
91	0.6067296913
92	0.6064688257
93	0.6062582928
94	0.6060549308
95	0.6059603358
96	0.6057279361
97	0.6055996742
98	0.6053466022
99	0.6051712508
100	0.604982815
101	0.6048238888
102	0.6046466298
103	0.6045057758
104	0.6043060471
105	0.6040811012
106	0.603840057
107	0.6036027683
108	0.6034162227
109	0.6032302213
110	0.6030212737
111	0.6028042795
112	0.6025159708
113	0.6023661376
114	0.6021777351
115	0.6019313668
116	0.6016588556
117	0.6014162358
118	0.6012614348
119	0.6010032468
120	0.6007959699
121	0.6005910725
122	0.6003144583
123	0.6000759372
124	0.5997585582
125	0.5995513244
126	0.5992822111
127	0.5990951941
128	0.5987955232
129	0.598565364
130	0.5983257879
131	0.598085878
132	0.5978488807
133	0.5976259732
134	0.5973966441
135	0.5971557195
136	0.5968714896
137	0.5965956354
138	0.5963736701
139	0.5960963533
140	0.5958594755
141	0.595666309
142	0.595449455
143	0.5951242369
144	0.5948975211
145	0.5947325098
146	0.594523122
147	0.5942612458
148	0.5940457482
149	0.5937778083
150	0.5936007111
151	0.5933671385
152	0.5931881781
153	0.5929206346
154	0.5926191886
155	0.5924086778
156	0.5922363996
157	0.591980454
158	0.5917913335
159	0.5916067647
160	0.5912891313
161	0.5910009929
162	0.5908478326
163	0.5905972059
164	0.590424976
165	0.5901298726
166	0.5898438702
167	0.5896044994
168	0.58937381
169	0.5891538593
170	0.5889392871
171	0.5886640404
172	0.5883913929
173	0.5881516659
174	0.5879815055
175	0.5877474788
176	0.5875404
177	0.5873559184
178	0.5871768722
179	0.5869217442
180	0.5866724594
181	0.5865697295
182	0.5863506268
183	0.5860899132
184	0.5857993211
185	0.5855501013
186	0.5854078261
187	0.5850776529
188	0.5848710242
189	0.5846391583
190	0.5843524191
191	0.5841770248
192	0.583928577
193	0.5837710346
194	0.5836250236
195	0.583400802
196	0.583189226
197	0.5828756635
198	0.5826506145
199	0.5824273723
200	0.5822970508
201	0.5821087077
202	0.581887712
203	0.5816632181
204	0.581433478
205	0.5812519083
206	0.581060792
207	0.5808580552
208	0.5807766198
209	0.5805336453
210	0.5803055883
211	0.5800581487
212	0.5799081704
213	0.5797531078
214	0.5795384561
215	0.5793407715
216	0.5791940825
217	0.5790012125
218	0.5788393746
219	0.5785259454
220	0.5783437451
221	0.5781280553
222	0.5779103869
223	0.5776730872
224	0.5774774745
225	0.5773696657
226	0.5771330382
227	0.5770023934
228	0.5767958834
229	0.5765651475
230	0.5763685295
231	0.5761792484
232	0.5759317475
233	0.5757306239
234	0.5755148455
235	0.5753209837
236	0.5751133193
237	0.5749005596
238	0.5747710973
239	0.5745639433
240	0.5744379205
