feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
ENG-bk_binned,0.2209458130878866,1.0,1.0,11375,0.2125373692077728,0.08896703296703297,2,-0.6895793938080409,-0.15235967985356955,
ENG-bk_binned,-0.05354913832814019,0.0,0.0,42145,0.7874626307922272,0.11386878633289833,1,-0.6895793938080409,0.036926382347261845,
ENG-franchise_binned,0.02390153213597024,1.0,1.0,34323,0.6413116591928251,0.1062844156979285,2,-0.3166131823273666,-0.007567540152069359,
ENG-franchise_binned,-0.04165218650095262,0.0,0.0,19197,0.3586883408071749,0.11267385528988905,1,-0.3166131823273666,0.013187631318959591,
ENG-loan_to_value_binned,2.1573124907923957,0.18546168401135288,0.6562609649122807,72,0.0013452914798206279,0.013888888888888888,1,-0.977066823714749,-2.1078384631386795,
ENG-loan_to_value_binned,0.8687033905238916,0.6586869659779401,0.7759759036144578,144,0.0026905829596412557,0.04861111111111111,2,-0.977066823714749,-0.8487812625294119,
ENG-loan_to_value_binned,0.32642943822513193,0.77687531267473,0.8940861650385376,359,0.006707772795216741,0.0807799442896936,3,-0.977066823714749,-0.3189433743736195,
ENG-loan_to_value_binned,0.3114201361007257,0.8946856721979117,1.0126953143068598,1746,0.032623318385650225,0.08190148911798396,4,-0.977066823714749,-0.3042782832207509,
ENG-loan_to_value_binned,0.10953042570813508,1.0127916120576672,1.1309289201699322,6015,0.11238789237668162,0.09842061512884455,5,-0.977066823714749,-0.10701854514677182,
ENG-loan_to_value_binned,-0.03007713631073348,1.1309614730878188,2.549193,45184,0.8442451420029895,0.1115217776203966,6,-0.977066823714749,0.029387372041563907,
ENG-wtd_avg_binned,0.2627914816673793,0.9197965571205008,1.0,16559,0.309398355754858,0.08563319041004891,4,-0.6493727747896881,-0.17064963364143956,
ENG-wtd_avg_binned,0.10372069696889785,0.8182926829268292,0.9196428571428571,2729,0.050990284005979075,0.09893733968486625,3,-0.6493727747896881,-0.0673533967938136,
ENG-wtd_avg_binned,-0.07617303559589926,0.615530303030303,0.8181818181818182,4545,0.08492152466367713,0.11617161716171617,2,-0.6493727747896881,0.049464695489062786,
ENG-wtd_avg_binned,-0.12328262348808036,0.0,0.6153846153846154,29687,0.5546898355754858,0.12109677636675986,1,-0.6493727747896881,0.08005637929780712,
