feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
linkt003__tu_binned,0.0697052092188566,0.0,0.0,18539,0.7410264609481173,0.2597766869841955,1,-0.35738527176592694,-0.024911615140181864,Number of non-military non-corroborated addresses in past 12 months
linkt003__tu_binned,-0.1769148916433367,1.0,1.0,5153,0.2059717003757294,0.3099165534640015,2,-0.35738527176592694,0.06322677662939341,Number of non-military non-corroborated addresses in past 12 months
linkt003__tu_binned,-0.2329253188191238,2.0,5.0,1326,0.0530018386761531,0.3220211161387632,3,-0.35738527176592694,0.08324407836733773,Number of non-military non-corroborated addresses in past 12 months
miles_odometer__app_binned,0.6039820585160945,1.0,9098.0,1442,0.0576385002797985,0.1705963938973647,1,-0.6826298487984692,-0.4122961812818298,
miles_odometer__app_binned,0.3241287926026803,9113.0,25080.0,1309,0.0523223279238947,0.213903743315508,2,-0.6826298487984692,-0.22125998868559804,
miles_odometer__app_binned,0.1388696418964971,25089.0,40725.0,2651,0.1059637061315852,0.2466993587325537,3,-0.6826298487984692,-0.09479656265050337,
miles_odometer__app_binned,0.057591744291193,40730.0,49995.0,2518,0.1006475337756815,0.2621127879269261,4,-0.6826298487984692,-0.03931384369753718,
miles_odometer__app_binned,0.0216243156303555,49997.0,59571.0,3385,0.1353025821408585,0.2691285081240768,5,-0.6826298487984692,-0.014761403309119948,
miles_odometer__app_binned,-0.0265622641228757,59572.0,63273.0,1428,0.0570789031897034,0.2787114845938375,6,-0.6826298487984692,0.018132194341943644,
miles_odometer__app_binned,-0.0415150130365852,63284.0,73388.0,3404,0.1360620353345591,0.2817273795534665,7,-0.6826298487984692,0.028339387072030632,
miles_odometer__app_binned,-0.1049747984457218,73392.0,77395.0,1313,0.0524822128067791,0.2947448591012947,8,-0.6826298487984692,0.07165893079065286,
miles_odometer__app_binned,-0.1480339008089022,77396.0,92101.0,4849,0.1938204492765209,0.3037739740152609,9,-0.6826298487984692,0.1010523593262285,
miles_odometer__app_binned,-0.1839653383043271,92103.0,96900.0,1339,0.0535214645455272,0.3114264376400298,10,-0.6826298487984692,0.12558023107084204,
miles_odometer__app_binned,-0.2679280215006448,96901.0,150780.0,1380,0.0551602845950915,0.3297101449275362,11,-0.6826298487984692,0.18289566480585817,
per235__tu_binned,0.1917017329336483,6.0,43155.0,2156,0.0861779518746502,0.237012987012987,2,-0.3301543424900816,-0.06329115959091787,Aggregate Excess Payment for Personal Loan accounts over the past 24 months
per235__tu_binned,-0.0172082022860799,0.0,5.0,22862,0.9138220481253496,0.276834922578952,1,-0.3301543424900816,0.005681362711197029,Aggregate Excess Payment for Personal Loan accounts over the past 24 months
rev326__tu_binned,0.3303293790064903,274.0,53330.0,4167,0.1665600767447438,0.212862970962323,4,-0.574869345020351,-0.18989623375044037,Average Total Open-to-Buy for Revolving accounts over the past 6 months
rev326__tu_binned,0.1402491111383294,129.0,273.0,1968,0.078663362379087,0.2464430894308943,3,-0.574869345020351,-0.08062491465977785,Average Total Open-to-Buy for Revolving accounts over the past 6 months
rev326__tu_binned,0.0353653295045043,42.0,128.0,2008,0.0802622112079302,0.2664342629482071,2,-0.574869345020351,-0.020330443808683284,Average Total Open-to-Buy for Revolving accounts over the past 6 months
rev326__tu_binned,-0.09331006418892,0.0,41.0,16875,0.6745143496682389,0.2923259259259259,1,-0.574869345020351,0.05364109548409136,Average Total Open-to-Buy for Revolving accounts over the past 6 months
rp01s__tu_binned,0.0378667872815434,0.0,0.0,21636,0.8648173315213047,0.2659456461453133,1,-1.0250833462438518,-0.03881661301806864,Number of repossession trades
rp01s__tu_binned,-0.2287570831165433,1.0,4.0,3382,0.1351826684786953,0.3211117681845062,2,-1.0250833462438518,0.23449507623808913,Number of repossession trades
rtl_trd__tu_binned,0.5169626501490205,6.0,188.0,1446,0.0577983851626828,0.1832641770401106,6,-0.5097797365506477,-0.26353708359949235,Number of retail trades
rtl_trd__tu_binned,0.2777036275647463,4.0,5.0,1632,0.0652330322168039,0.221813725490196,5,-0.5097797365506477,-0.14156768209911555,Number of retail trades
rtl_trd__tu_binned,0.1976415043214324,3.0,3.0,1547,0.061835478455512,0.2359405300581771,4,-0.5097797365506477,-0.1007536340044535,Number of retail trades
rtl_trd__tu_binned,0.142465347053275,2.0,2.0,2772,0.110800223838836,0.246031746031746,3,-0.5097797365506477,-0.07262594708841512,Number of retail trades
rtl_trd__tu_binned,-0.0031774770044524,1.0,1.0,5284,0.211207930290191,0.2740348221044663,2,-0.5097797365506477,0.0016198133902254857,Number of retail trades
rtl_trd__tu_binned,-0.1366411606961095,0.0,0.0,12337,0.4931249500359741,0.3013698630136986,1,-0.5097797365506477,0.06965689490163741,Number of retail trades
s068b__tu_binned,0.0805381802661057,0.0,0.0,3442,0.1375809417219602,0.257699012202208,1,-0.24851085253099606,-0.02001461183922497,Number of non-medical third party collections
s068b__tu_binned,-0.0125754468036065,1.0,18.0,21576,0.8624190582780398,0.2759084167593622,2,-0.24851085253099606,0.0031251350061224405,Number of non-medical third party collections
