feature,bin,min,max,count,prop,target,bin_label
at32s__tu_binned,0.2561802618701875,36900.0,498419.0,1769,0.0707090894555919,0.2255511588468061,5
at33a__tu_binned,-0.0523844157786632,0.0,1134.0,10661,0.4261331841074426,0.2839320889222399,1
at33a__tu_binned,-0.0120941607067591,1135.0,8467.0,4155,0.1660804220960908,0.275812274368231,2
at33a__tu_binned,0.0056415499813193,8472.0,62134.0,8201,0.3278039811335838,0.2722838678209974,3
at33a__tu_binned,0.3064493681934964,62150.0,664390.0,2001,0.0799824126628827,0.2168915542228885,4
at33b__tu_binned,-0.0485662341296187,0.0,1134.0,10835,0.4330881765129107,0.2831564374711582,1
at33b__tu_binned,0.0023295283960299,1135.0,8467.0,4261,0.1703173714925253,0.2729406242666041,2
at33b__tu_binned,0.0130535060654386,8472.0,14831.0,2666,0.1065632744424014,0.2708177044261065,3
at33b__tu_binned,0.0153431714374896,14832.0,58528.0,5659,0.2261971380605963,0.2703657890086587,4
at33b__tu_binned,0.2677065367573239,58532.0,550996.0,1597,0.063834039491566,0.2235441452723857,5
at34a__tu_binned,0.1509527827347278,0.0,72.0,5461,0.2182828363578223,0.2444607214795825,1
at34a__tu_binned,0.0722774402520455,73.0,88.0,3205,0.128107762411064,0.2592823712948518,2
at34a__tu_binned,-0.0114167770047459,89.0,99.0,4099,0.1638420337357103,0.2756769943888753,3
at34a__tu_binned,-0.0783233990943514,100.0,512.0,12253,0.4897673674954033,0.2892352893169019,4
at34b__tu_binned,0.160002028910028,0.0,72.0,5585,0.2232392677272364,0.2427931960608773,1
at34b__tu_binned,0.0739026756159782,73.0,88.0,3205,0.128107762411064,0.2589703588143526,2
at34b__tu_binned,-0.0309372089569477,89.0,99.0,3920,0.1566871852266368,0.2795918367346939,3
at34b__tu_binned,-0.07756922893624,100.0,512.0,12308,0.4919657846350627,0.2890802729931752,4
at36s__tu_binned,0.0083801498728799,0.0,74.0,22319,0.8921176752738028,0.2717415654823245,1
at36s__tu_binned,-0.0681257381898145,75.0,999.0,2699,0.1078823247261971,0.287143386439422,2
at57s__tu_binned,0.0482646958662195,0.0,12.0,13523,0.540530817811176,0.2639207276491903,1
at57s__tu_binned,-0.0554633799055569,13.0,168606.0,11495,0.459469182188824,0.2845585036972596,2
at101s__tu_binned,-0.0281660419736844,0.0,51039.0,22112,0.8838436325845391,0.279034008683068,1
at101s__tu_binned,0.165394041110486,51147.0,87498.0,1464,0.0585178671356623,0.2418032786885245,2
at101s__tu_binned,0.2932602550506037,87557.0,685688.0,1442,0.0576385002797985,0.2191400832177531,3
at101b__tu_binned,-0.0189751366332086,0.0,51326.0,22638,0.9048684946838276,0.2771887975969608,1
at101b__tu_binned,0.1895906754903907,51327.0,550996.0,2380,0.0951315053161723,0.2373949579831932,2
at103s__tu_binned,-0.0727995028341465,0.0,76.0,10295,0.4115037173235271,0.2881010199125789,1
at103s__tu_binned,0.0523610047933899,77.0,100.0,14723,0.5884962826764729,0.2631257216599877,2
at104s__tu_binned,0.1708666068365374,0.0,16.0,10382,0.4149812135262611,0.2408013870159892,1
at104s__tu_binned,0.0674058794663072,17.0,28.0,3743,0.1496122791590055,0.2602190756078012,2
at104s__tu_binned,-0.0473180121083502,29.0,46.0,3913,0.1564073866815892,0.2829031433682596,3
at104s__tu_binned,-0.13083045717671,47.0,76.0,4058,0.1622032136861459,0.3001478560867422,4
at104s__tu_binned,-0.3858025793760581,77.0,100.0,2922,0.1167959069469981,0.3562628336755646,5
au01s__tu_binned,-0.1434127385188784,0.0,0.0,6899,0.2757614517547366,0.3027975068850558,1
au01s__tu_binned,-0.029166567328472,1.0,1.0,7585,0.303181709169398,0.2792353328938695,2
au01s__tu_binned,0.0204960818288977,2.0,2.0,4819,0.1926213126548885,0.26935048765304,3
au01s__tu_binned,0.1954427313009725,3.0,4.0,4117,0.1645615157086897,0.2363371386932232,4
au01s__tu_binned,0.2505670861297455,5.0,27.0,1598,0.0638740107122871,0.2265331664580726,5
au02s__tu_binned,0.0573557594597741,0.0,3.0,18115,0.7240786633623791,0.2621584322384764,1
au02s__tu_binned,-0.1439539623961835,4.0,4.0,6903,0.2759213366376209,0.3029117774880486,2
au03s__tu_binned,-0.049657537585086,0.0,0.0,18283,0.7307938284435207,0.2833780014220861,1
au03s__tu_binned,0.1408841985817143,1.0,4.0,6735,0.2692061715564793,0.2463251670378619,2
au06s__tu_binned,0.0708099528733048,0.0,0.0,16755,0.6697178031817091,0.2595643091614443,1
au06s__tu_binned,-0.0966785456073759,1.0,1.0,1290,0.0515628747301942,0.2930232558139535,2
au06s__tu_binned,-0.1444946407836369,2.0,6.0,6973,0.2787193220880966,0.3030259572637315,3
au09s__tu_binned,0.1346306813940531,0.0,0.0,11843,0.4733791669997602,0.2474879675757831,1
au09s__tu_binned,-0.0731114110343431,1.0,1.0,5188,0.2073706931009673,0.2881649961449499,2
au09s__tu_binned,-0.1407759541500599,2.0,12.0,7987,0.3192501398992725,0.3022411418555152,3
au12s__tu_binned,-0.0431911743448262,0.0,0.0,16645,0.6653209689023902,0.2820666866927005,1
au12s__tu_binned,0.0884913615296519,1.0,4.0,8373,0.3346790310976097,0.2561805804371193,2
