indicator,mean_train_actual,mean_prod_actual,min_date,max_date,days_delinquent,days_total
DQ90_6,0.0031538371685550753,0.043933054393305436,2021-10,2022-02,90,180
DQ90_7,0.005723630417007359,0.05230125523012552,2021-10,2022-02,90,210
DQ90_8,0.007242144609274618,0.06903765690376569,2021-10,2022-02,90,240
DQ90_9,0.00992874664174746,0.0794979079497908,2021-10,2022-02,90,270
DQ90_10,0.011914495970096951,0.0794979079497908,2021-10,2022-02,90,300
DQ90_11,0.013783436514425885,0.0794979079497908,2021-10,2022-02,90,330
DQ90_12,0.015185141922672585,0.09205020920502092,2021-10,2022-02,90,360
DQ90_13,0.017287700035042635,0.10251046025104603,2021-10,2022-02,90,390
DQ90_14,0.019390258147412687,0.11297071129707113,2021-10,2022-02,90,420
DQ90_15,0.02196005139586497,0.13179916317991633,2021-10,2022-02,90,450
DQ90_16,0.024880270996378927,0.13598326359832635,2021-10,2022-02,90,480
DQ90_17,0.02698282910874898,0.14644351464435146,2021-10,2022-02,90,510
DQ90_18,0.02896857843709847,0.1506276150627615,2021-10,2022-02,90,540
DQ90_19,0.03188879803761243,0.16108786610878661,2021-10,2022-02,90,570
DQ90_20,0.03469220885410583,0.17154811715481172,2021-10,2022-02,90,600
DQ90_21,0.0378460460226609,0.17782426778242677,2021-10,2022-02,90,630
DQ90_22,0.04041583927111319,0.18410041841004185,2021-10,2022-02,90,660
DQ90_23,0.04368648522368882,0.1903765690376569,2021-10,2022-02,90,690
DQ90_24,0.04648989604018222,0.1903765690376569,2021-10,2022-02,90,720
