feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
derogseverityindex__ln_binned,-0.4142474070967134,4.0,5.0,6721,0.0878975727139569,0.1639636958785895,3,-0.6410299873233357,0.2655450101199309,Index indicating severity of derogatory records on subject's file
dti__app_binned,0.3985186102384831,1.7025480246692337e-07,0.2813365264149164,3923,0.051305189370161125,0.0800407851134336,1,-1.104622970148291,-0.44021281090100234,
dti__app_binned,0.27780269561705273,0.2813371394230769,0.30691391095510806,5694,0.07446641556811048,0.08939234281700036,2,-1.104622970148291,-0.30686723874771044,
dti__app_binned,0.19290375230039508,0.30692061742741533,0.31784535295023986,4143,0.054182360326428126,0.09654839488293507,3,-1.104622970148291,-0.21308591581881264,
dti__app_binned,0.06560899196735692,0.3178456390214725,0.34690518982760377,14958,0.19562146892655366,0.10823639524000535,4,-1.104622970148291,-0.07247319957541717,
dti__app_binned,0.05412354200845121,0.3469054545454546,0.37305400890868595,12492,0.16337099811676084,0.10934998398975344,5,-1.104622970148291,-0.05978610772832117,
dti__app_binned,-0.022329073497824606,0.37305809266273815,0.4052607944846349,9212,0.12047499476878008,0.11702127659574468,6,-1.104622970148291,0.024665207487826506,
dti__app_binned,-0.03356081319601274,0.4052629477299045,0.4258709429329942,5449,0.07126229336681314,0.11818682327032483,7,-1.104622970148291,0.03707204515317156,
dti__app_binned,-0.08540330758067753,0.4258716677586981,0.46489480769104896,9022,0.11799016530654949,0.12369762802039459,8,-1.104622970148291,0.09433845528025607,
dti__app_binned,-0.09904995442269726,0.4649189154541375,0.5084564288368636,7453,0.09747070516844528,0.1251844894673286,9,-1.104622970148291,0.10941285484745271,
dti__app_binned,-0.6114337137678488,0.5084698865019447,6.717424205438657,4118,0.053855409081397784,0.1928120446818844,10,-1.104622970148291,0.6754037249510412,
flt_avg_open__tu_pmthx_binned,0.1740873916033103,0.9384615384615385,1.0,16242,0.212413684871312,0.09820219184829454,2,-1.116168855081405,-0.19431092456997506,
flt_avg_open__tu_pmthx_binned,-0.04317344340611509,0.0,0.9375,60222,0.787586315128688,0.11919232174288466,1,-1.116168855081405,0.04818885289652532,
flt_mean_months_to_first_bad__tu_pmthx_binned,0.22755275636556374,0.7520572745227123,1.0,14941,0.19539914207993303,0.09356803426812128,4,-0.40845263532129666,-0.09294452301213947,
flt_mean_months_to_first_bad__tu_pmthx_binned,0.17561735485816402,0.6002380952380952,0.7519916673880088,5690,0.07441410336890562,0.09806678383128295,3,-0.40845263532129666,-0.07173137139997242,
