feature,flt_eval_metric_train,flt_eval_metric_valid,flt_score_to_beat,performance,helped,description
pti__app,0.2432165672768979,0.2717053377088055,0.2711012730406781,-0.0006040646681274,0,Payment to income
g308s__tu,0.2416467281619833,0.2717026064732215,0.2711012730406781,-0.0006013334325433,0,Worst rating on mortgage trades in past 12 months
ret328__tu,0.2457612675732189,0.2717020393645985,0.2711012730406781,-0.0006007663239204,0,Average Total Open-to-Buy for Retail accounts over the past 24 months
addrpreviousdwelltype__ln,0.2436063525405805,0.2716996941461646,0.2711012730406781,-0.0005984211054865,0,Previous dwelling type
g206s__tu,0.2433321203256887,0.2716993930265658,0.2711012730406781,-0.0005981199858877,0,Total monthly obligation for joint account verified in past 12 months
g099a__tu,0.2435404840496838,0.2716973476095017,0.2711012730406781,-0.0005960745688236,0,Number of tradeline bankruptcies verified in past 24 months
se57s__tu,0.2455022115827409,0.2716965135834304,0.2711012730406781,-0.0005952405427522,0,Total past due amount of open secured installment trades verified in past 12 months
linka039__tu,0.2460708176178716,0.2716959982939684,0.2711012730406781,-0.0005947252532902,0,Number of days since first (oldest) check order
linkf091__tu,0.2438257201590417,0.2716924131785294,0.2711012730406781,-0.0005911401378512,0,Number of trades
paymnt06__tu,0.2437055360685382,0.2716923120423615,0.2711012730406781,-0.0005910390016833,0,Ratio of actual to minimum payment over last 6 months for installment trades
bookvalue__app,0.2421886430246075,0.2716915672106031,0.2711012730406781,-0.000590294169925,0,Book value
linka024__tu,0.2449299996431644,0.2716904398095921,0.2711012730406781,-0.000589166768914,0,"Number of days since oldest credit issuance inquiry (credit card, secured card, line of credit, revolving credit, and other credit account originations) "
linkf156__tu,0.242747928634515,0.2716898779894795,0.2711012730406781,-0.0005886049488014,0,Number of distinct email addresses within last 18 months
bitdebtor__app,0.2460901795293391,0.2716857735847004,0.2711012730406781,-0.0005845005440223,0,Debtor or Codebtor
bkc122__tu,0.2437830220110148,0.2716820342160614,0.2711012730406781,-0.0005807611753833,0,Number of months in the past 12 months where percentage of Bankcard trades utilized less than 100% was more than 25%
cv24__tu,0.2430307272166302,0.2716766121191551,0.2711012730406781,-0.000575339078477,0,Total payment amount of bankcard trades verified in past 3 months
addrinputproblems__ln,0.2413210138120213,0.271674211602106,0.2711012730406781,-0.0005729385614278,0,Indicates any problems on file associated with the input address
s063s__tu,0.2447680534751759,0.2716536358844309,0.2711012730406781,-0.0005523628437528,0,Total public record amount reported in past 12 months
g303s__tu,0.244134348027977,0.2716495599981889,0.2711012730406781,-0.0005482869575108,0,Worst rating on revolving trades
br01s__tu,0.2433138358249963,0.271645456406796,0.2711012730406781,-0.0005441833661178,0,Number of bank revolving trades
s207s__tu,0.2409071166333177,0.2716448408894407,0.2711012730406781,-0.0005435678487625,0,Months since most recent public record bankruptcy
s114s__tu,0.2429901900655603,0.2716410962430607,0.2711012730406781,-0.0005398232023826,0,Number of deduped inquiries in past 6 months (excluding auto and mortgage inquiries)
rvlr62__tu,0.240720671766026,0.2716298883588776,0.2711012730406781,-0.0005286153181994,0,Flag indicating that the consumer revolved at least two times on at least one of his top 5 bankcards in the past 6 months
assetproppurchasetimenewest__ln,0.2418069295850269,0.2716258667809372,0.2711012730406781,-0.000524593740259,0,Time (in months) since most recently recorded real property purchase based on real property ownership records on subject's file
at103s__tu,0.2434545145985678,0.271621363454874,0.2711012730406781,-0.0005200904141958,0,Percentage of satisfactory open trades to all open trades verified in 24 months
in20s__tu,0.2462209161578218,0.2716177188553417,0.2711012730406781,-0.0005164458146635,0,Months since oldest installment trade opened
cv13__tu,0.245166708745531,0.2716165390379286,0.2711012730406781,-0.0005152659972504,0,Percentage of trades ever delinquent
in30s__tu,0.2434890647274671,0.2716160751180445,0.2711012730406781,-0.0005148020773663,0,Percentage of open installment trades > 50% of credit line verified in past 12 months
addrinputlastsaleprice__ln,0.2420295761532424,0.2716159364256436,0.2711012730406781,-0.0005146633849654,0,Indicates last recorded sale price on file for the input address
trv01__tu,0.2423888976598533,0.2716121552385331,0.2711012730406781,-0.000510882197855,0,Number of months since overlimit on a bankcard
g301s__tu,0.2425973463999866,0.2716017527706303,0.2711012730406781,-0.0005004797299522,0,Worst rating on credit card trades
addrinputsubjectcount__ln,0.2417014636479535,0.2715976404352223,0.2711012730406781,-0.0004963673945441,0,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
linkf077__tu,0.2405288137388773,0.2715960712049476,0.2711012730406781,-0.0004947981642695,0,"Number of return, collection, and closed delinquent trade segments within last 12 months"
st101s__tu,0.2428134468830036,0.2715958392014894,0.2711012730406781,-0.0004945661608112,0,Total balance of all student loan trades verified in past 12 months
addrinputavmvalue12month__ln,0.2426931740178395,0.2715899221337769,0.2711012730406781,-0.0004886490930988,0,Indicates input address AVM value on file 12 months ago
linkf059__tu,0.2429906525063837,0.2715848282518369,0.2711012730406781,-0.0004835552111587,0,"Number of open, collection or charge-off trade segments STOREFRONT LENDER"
subjectstabilityprimaryfactor__ln,0.243091091719465,0.2715836122260137,0.2711012730406781,-0.0004823391853355,0,Indicates the primary factor behind the value returned for the SubjectStabilityIndex attribute
std204__tu,0.2432047412200978,0.2715834060562475,0.2711012730406781,-0.0004821330155693,0,Total Payment Ratio for Student Loan accounts over the past 12 months
linka081__tu,0.2415113012217828,0.2715820761317246,0.2711012730406781,-0.0004808030910464,0,Number of days since last (most recent) paid non-sufficient funds
bitgap__app,0.2415223172187405,0.2715810252148933,0.2711012730406781,-0.0004797521742151,0,Gap tag
addrcurrenttimeoldest__ln,0.2400283932333062,0.2715798761162762,0.2711012730406781,-0.0004786030755981,0,Time (in months) since the subject was first reported at the current address on subject's file
trv10__tu,0.2405279484952179,0.2715786939864643,0.2711012730406781,-0.0004774209457861,0,Number of months non-mortgage balance decreases last 12 months
rev234__tu,0.2429093201995063,0.2715666793121453,0.2711012730406781,-0.0004654062714671,0,Aggregate Excess Payment for Revolving accounts over the past 12 months
jt40s__tu,0.2429962252077298,0.271564042552081,0.2711012730406781,-0.0004627695114028,0,Number of joint revolving trades
addrinputtractratio__ln,0.243465797004716,0.2715551073327442,0.2711012730406781,-0.000453834292066,0,Ratio comparison of the input address property value to tract median property value on file
rtdexq2__tu,0.2444143461427481,0.2715524009811048,0.2711012730406781,-0.0004511279404266,0,Q2 (Apr - Jun) retail spend indexed to retail annual spend
au34s__tu,0.2447350860430212,0.2715482407074649,0.2711012730406781,-0.0004469676667868,0,Utilization for open auto trades verified in past 12 months
linka069__tu,0.242137006054304,0.2715473263531915,0.2711012730406781,-0.0004460533125134,0,Number of paid non-sufficient funds in the last 3 months
of21s__tu,0.2415625039979616,0.2715468161111804,0.2711012730406781,-0.0004455430705023,0,Months since most recent credit union trade opened
g042c__tu,0.2426850121478601,0.2715425748583063,0.2711012730406781,-0.0004413018176281,0,Number of real estate trades 60 or more days past due ever
g099s__tu,0.2412989857385562,0.271540947643941,0.2711012730406781,-0.0004396746032628,0,Number of public record bankruptcies in past 24 months
miles_odometer__app,0.2412429784717739,0.2715403795464073,0.2711012730406781,-0.0004391065057292,0,Miles on vehicle
mt06s__tu,0.2414087429151431,0.2715370369815221,0.2711012730406781,-0.0004357639408439,0,Number of mortgage trades opened in past 6 months
addrpreviouslengthofres__ln,0.2417528443742778,0.271534782367932,0.2711012730406781,-0.0004335093272538,0,Length of residency in previous residence
derogseverityindex__ln,0.243256632989766,0.2715271209782588,0.2711012730406781,-0.0004258479375807,0,Index indicating severity of derogatory records on subject's file
ret319__tu,0.241657624871134,0.2715224587757726,0.2711012730406781,-0.0004211857350944,0,Max Total Open-to-Buy for Retail accounts over the past 24 months
g206b__tu,0.2417200909292652,0.2715175984763885,0.2711012730406781,-0.0004163254357104,0,Total monthly obligation for joint account verified in past 12 months and with a current balance > 0  (ATTR14)
rt20s__tu,0.2429263839814935,0.271514572766762,0.2711012730406781,-0.0004132997260838,0,Months since oldest retail trade opened
addronfilecount__ln,0.2406611348962535,0.2715126830072141,0.2711012730406781,-0.0004114099665359,0,Total number of addresses found on file in subject's address history
criminalnonfelonycount__ln,0.2415518934656067,0.2715101634204782,0.2711012730406781,-0.0004088903798,0,Total non-felony criminal convictions or sexual offender registry records on subject's file
g309s__tu,0.2443761540094615,0.2715079108092668,0.2711012730406781,-0.0004066377685886,0,Worst rating on mortgage trades
ENG-loan_to_value,0.2423688033731792,0.2715077390366824,0.2711012730406781,-0.0004064659960043,0,Loan to value
linkt009__tu,0.2413259864389025,0.2715071980394922,0.2711012730406781,-0.000405924998814,0,Number of tradeline bankruptcies
linka047__tu,0.2425149977407701,0.2715064831256703,0.2711012730406781,-0.0004052100849921,0,Number of checking account closures for cause in the last 3 years
st35s__tu,0.242101291370561,0.2715038230669587,0.2711012730406781,-0.0004025500262805,0,Average balance of open student loan trades verified in past 12 months
assetpropevercount__ln,0.2436274658961231,0.2715023888986382,0.2711012730406781,-0.00040111585796,0,Total number of real property ever owned based on real property ownership records on subject's file
rev233__tu,0.2409892449037088,0.2715023870624367,0.2711012730406781,-0.0004011140217585,0,Aggregate Excess Payment for Revolving accounts over the past 6 months
bc30s__tu,0.2415621536004929,0.2715005334907003,0.2711012730406781,-0.0003992604500221,0,Percentage of open credit card trades > 50% of credit line verified in past 12 months
strdealershiptrackertype__app,0.2411271994586941,0.2714992191943592,0.2711012730406781,-0.0003979461536811,0,"Franchise, Independent"
linka076__tu,0.2413596435623341,0.2714950456716974,0.2711012730406781,-0.0003937726310193,0,Total amount of paid non-sufficient funds in the last 6 months
s207a__tu,0.2413576929347181,0.2714890175776998,0.2711012730406781,-0.0003877445370216,0,Months since most recent tradeline bankruptcy
dealerstate__app,0.2419391655422481,0.2714871623134067,0.2711012730406781,-0.0003858892727285,0,Dealer State
au03s__tu,0.2417442768416208,0.2714846714422674,0.2711012730406781,-0.0003833984015892,0,Number of currently satisfactory open auto trades
br20s__tu,0.2414979765856151,0.2714779370235134,0.2711012730406781,-0.0003766639828353,0,Months since oldest bank revolving trade opened
g211s__tu,0.2415922909201801,0.2714765916142506,0.2711012730406781,-0.0003753185735724,0,Highest balance of charged-off trades
mt21s__tu,0.2417771816075275,0.2714731223040512,0.2711012730406781,-0.000371849263373,0,Months since most recent mortgage trade opened
inquirytelcom12month__ln,0.2411888969586151,0.271470474055976,0.2711012730406781,-0.0003692010152979,0,Indicates subject has one or more LexisNexis telecommunications credit inquiries on file in the last 12 months
all252__tu,0.2426310671876285,0.2714686414871397,0.2711012730406781,-0.0003673684464615,0,Average Aggregate Excess Payment for All accounts over the past 3 months
re01s__tu,0.2426627627561019,0.2714683135922273,0.2711012730406781,-0.0003670405515491,0,Number of revolving trades
fi20s__tu,0.2409178553327782,0.2714669369306789,0.2711012730406781,-0.0003656638900008,0,Months since oldest finance installment trade opened
ENG-dealership_age,0.2414402184235846,0.2714667502094169,0.2711012730406781,-0.0003654771687388,0,Dealership age
in36s__tu,0.2413660800025981,0.2714643166610023,0.2711012730406781,-0.0003630436203241,0,Months since most recent installment delinquency
au51a__tu,0.2423239300905513,0.2714627486951843,0.2711012730406781,-0.0003614756545061,0,Terms in months of most recent auto trade
bankruptcydismissed24month__ln,0.2415235191767968,0.271458968628627,0.2711012730406781,-0.0003576955879489,0,Indicates subject has one or more dismissed bankruptcies on file in the last 24 months
s204a__tu,0.2417738151635927,0.2714568825577123,0.2711012730406781,-0.0003556095170341,0,Total balance of non-medical third party collections verified in past 12 months
jt75s__tu,0.2420487662317504,0.2714514011134035,0.2711012730406781,-0.0003501280727253,0,Number of joint trades 30 days past due or worse in the last 12 months
linkf086__tu,0.2417953018392384,0.2714496648865528,0.2711012730406781,-0.0003483918458747,0,Number of inquiries within last 6 months
us20s__tu,0.2416268507634368,0.2714432991053471,0.2711012730406781,-0.0003420260646689,0,Months since oldest unsecured installment trade opened
addrinputsubjectowned__ln,0.2412360902536506,0.2714422591023058,0.2711012730406781,-0.0003409860616276,0,Indicates a property ownership record is on file for the subject at the input address
linkf053__tu,0.242051205781921,0.2714417951208926,0.2711012730406781,-0.0003405220802145,0,Number of inquiries all time STOREFRONT LENDER
rvlr64__tu,0.2414081088120643,0.2714406226163103,0.2711012730406781,-0.0003393495756321,0,Flag indicating that the consumer revolved at least four times on at least one of his top 5 bankcards in the past 6 months
aut202__tu,0.2409394702981714,0.2714399103160552,0.2711012730406781,-0.000338637275377,0,Total Payment Ratio for Auto accounts over the past 3 months
bc97b__tu,0.241357694268714,0.2714354084435203,0.2711012730406781,-0.0003341354028422,0,Total open to buy of closed credit cards verified in past 3 months
assetproppurchasetimeoldest__ln,0.241601847176945,0.271431955732244,0.2711012730406781,-0.0003306826915658,0,Time (in months) since earliest recorded real property purchase based on real property ownership records on subject's file
alertregulatorycondition__ln,0.2421741215336885,0.2714284986440435,0.2711012730406781,-0.0003272256033653,0,"Indicates subject has an alert on their file that is associated with state or federal regulations, consumer identity conditions, or bankruptcies on file"
addrcurrenttimenewest__ln,0.2423395484790587,0.2714251379325034,0.2711012730406781,-0.0003238648918252,0,Time (in months) since the subject was most recently reported at the current address on subject's file
linka085__tu,0.242385017864309,0.2714219123302059,0.2711012730406781,-0.0003206392895278,0,Maximum days taken to pay a non-sufficient funds
g041c__tu,0.2425787084158049,0.2714205239306401,0.2711012730406781,-0.0003192508899619,0,Number of real estate trades 30 or more days past due ever
subjectstabilityindex__ln,0.2413223921440447,0.2714177037204251,0.2711012730406781,-0.000316430679747,0,Modeled risk index indicating the subject's stability in fulfilling a credit obligation on the basis of address history and non-derogatory public records on file
of01s__tu,0.2422329067505624,0.2714164459932041,0.2711012730406781,-0.0003151729525259,0,Number of credit union trades
linka084__tu,0.2415430521662742,0.2714133445117194,0.2711012730406781,-0.0003120714710412,0,Minimum days taken to pay a non-sufficient funds
inquirybanking12month__ln,0.2426881236702225,0.2714126457817551,0.2711012730406781,-0.000311372741077,0,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
fltadvance__app,0.2422836372978345,0.2714111459495645,0.2711012730406781,-0.0003098729088863,0,Advance
bankruptcychapter__ln,0.2421337325836164,0.2714094324201657,0.2711012730406781,-0.0003081593794875,0,"Indicates bankruptcy chapter of most recent bankruptcy case filing on file showing the subject as debtor, if the bankruptcy is a Chapter 7 or Chapter 13 bankruptcy"
fltapproveddowntotal__app,0.2416457496393693,0.271409224503873,0.2711012730406781,-0.0003079514631948,0,
re20s__tu,0.2412662725733241,0.2714073225972052,0.2711012730406781,-0.000306049556527,0,Months since oldest revolving trade opened
balmag01__tu,0.2434009686693083,0.2714066022912018,0.2711012730406781,-0.0003053292505236,0,Non-mortgage balance magnitude algorithm over last 24 months
cv21__tu,0.2429715304758895,0.271404629619235,0.2711012730406781,-0.0003033565785569,0,Total payment amount of trades verified in past 3 months
ENG-vehicle_age,0.2415919039000001,0.2713991882478159,0.2711012730406781,-0.0002979152071377,0,Age of vehicle (years)
bkc132__tu,0.2427848001369057,0.2713985688646089,0.2711012730406781,-0.0002972958239307,0,Number of months in the past 12 months where percentage of Bankcard trades utilized more than 25% was more than 90%
confirmationinputaddress__ln,0.2420496615768426,0.2713970031216606,0.2711012730406781,-0.0002957300809824,0,Indicates input address is confirmed by records on file
aut225__tu,0.2418178141647792,0.2713961470467838,0.2711012730406781,-0.0002948740061056,0,Average total Payment Ratio for Auto accounts over the past 24 months
linka017__tu,0.2412048027199869,0.2713960874073144,0.2711012730406781,-0.0002948143666363,0,Number of checking account closures for cause in the last 5 years
paymnt08__tu,0.2417301390521182,0.2713939312055962,0.2711012730406781,-0.000292658164918,0,Ratio of actual to minimum payment for revolving trades last month
aut222__tu,0.2405030531760481,0.2713925775431128,0.2711012730406781,-0.0002913045024346,0,Average total Payment Ratio for Auto accounts over the past 3 months
linkf120__tu,0.2405478648374747,0.2713907842238278,0.2711012730406781,-0.0002895111831496,0,Number of trade segments within last 12 months
addrinputlengthofres__ln,0.2416470236275064,0.2713907346745935,0.2711012730406781,-0.0002894616339154,0,Indicates length of time (in months) between oldest and newest records on file for the input address
linkf155__tu,0.2413621717147506,0.2713893708551966,0.2711012730406781,-0.0002880978145184,0,Number of distinct email addresses within last 12 months
rev82__tu,0.2421799946500248,0.2713821864249393,0.2711012730406781,-0.0002809133842611,0,Months since a Revolving trade last exceeded 50% utilization
g238s__tu,0.2424493561624818,0.271381777358926,0.2711012730406781,-0.0002805043182478,0,Number of credit inquiries in past 12 months
ret83__tu,0.2415030410655497,0.2713806842363117,0.2711012730406781,-0.0002794111956335,0,Months since a Retail trade last exceeded 75% utilization
rvlr11__tu,0.24155655001207,0.2713781389491955,0.2711012730406781,-0.0002768659085173,0,Number of retail revolver trades over last month
linkf082__tu,0.2415752115284594,0.2713706553497648,0.2711012730406781,-0.0002693823090866,0,Number of open trades with balance > 0 (excluding collection)
linka028__tu,0.241797773067961,0.2713681272535008,0.2711012730406781,-0.0002668542128226,0,"Number of utility inquiries in last 3 years (cable/dish/satellite, gas, electric, mobile, and landline)"
au20s__tu,0.2415289052782609,0.2713659046470825,0.2711012730406781,-0.0002646316064043,0,Months since oldest auto trade opened
rvlr12__tu,0.2417930170871908,0.271360202784186,0.2711012730406781,-0.0002589297435078,0,Number of retail revolver trades over last 3 months
cv03__tu,0.2416075778263363,0.2713598490163814,0.2711012730406781,-0.0002585759757032,0,Months since most recent repossession occurrence
linkf052__tu,0.2419470988640514,0.2713541181010259,0.2711012730406781,-0.0002528450603477,0,Number of inquiries within last 3 months STOREFRONT LENDER
fi01s__tu,0.2416304187833315,0.2713479424412423,0.2711012730406781,-0.0002466694005641,0,Number of finance installment trades
au28s__tu,0.2413943213933602,0.2713446677242046,0.2711012730406781,-0.0002433946835265,0,Total credit line of open auto trades verified in past 12 months
criminalnonfelonycount12month__ln,0.241932108731028,0.2713416697086646,0.2711012730406781,-0.0002403966679864,0,"Total non-felony criminal convictions in the last 12 months on subject's file
NOTE: This attribute does not include sexual offender registry records"
assetpropindex__ln,0.2407241129526937,0.2713333272273155,0.2711012730406781,-0.0002320541866374,0,Index indicating level of historical property ownership based on real property ownership records on subject's file
g990s__tu,0.2416160399819013,0.2713187071738482,0.2711012730406781,-0.0002174341331701,0,Number of deduped inquiries in past 12 months
au21s__tu,0.2405811271698293,0.2713177062947544,0.2711012730406781,-0.0002164332540762,0,Months since most recent auto trade opened
addrinputtimeoldest__ln,0.2415630702793869,0.2713156661410169,0.2711012730406781,-0.0002143931003387,0,Time on file (in months) since subject was first reported at the input address
rev315__tu,0.240915871700933,0.2713105488081077,0.2711012730406781,-0.0002092757674295,0,Number of months since Max Total Open-to-Buy for Revolving accounts
s071b__tu,0.2424522757844407,0.2713104982734605,0.2711012730406781,-0.0002092252327823,0,Number of non-medical third party collections opened in past 36 months
paymnt11__tu,0.2416294202163266,0.2713044215275962,0.2711012730406781,-0.0002031484869181,0,Number of payments in last 12 months
g980s__tu,0.2425596609385415,0.2713032274908544,0.2711012730406781,-0.0002019544501762,0,Number of deduped inquiries in past 6 months
rev_trd__tu,0.2423000216292133,0.2713007768818672,0.2711012730406781,-0.0001995038411891,0,Number of revolving trades
linkt004__tu,0.2415211760981313,0.2712936725190418,0.2711012730406781,-0.0001923994783636,0,Number of non-military non-corroborated addresses in last 5 years
g106s__tu,0.242402397661529,0.2712908203526576,0.2711012730406781,-0.0001895473119795,0,Months on file
bitdealertrack__app,0.2415840480168552,0.2712673978560531,0.2711012730406781,-0.0001661248153749,0,From Dealertrack
linkf043__tu,0.2412834048850955,0.2712605372886966,0.2711012730406781,-0.0001592642480184,0,Number of trades opened within last 12 months ONLINE LENDER
s004s__tu,0.2429652402373821,0.2712067690973714,0.2711012730406781,-0.0001054960566932,0,Average number of months trades have been on file
fi28s__tu,0.2414995427263676,0.271171621272636,0.2711012730406781,-7.034823195789519e-05,0,Total credit line of open finance installment trades verified in past 12 months
