feature,bin,min,max,count,prop,target,bin_label
ENG-loan_to_value_binned,0.15013376398764283,0.43864394156402176,0.8333634130575307,18,0.003842869342442357,0.15013376398764283,1
ENG-loan_to_value_binned,0.2856286594145419,0.8368740213523131,1.0339733852645245,165,0.03522630230572161,0.2856286594145419,2
ENG-loan_to_value_binned,0.3269139394697872,1.0342673835125449,1.13303824873707,387,0.08262169086251067,0.3269139394697872,3
ENG-loan_to_value_binned,0.34942209645851857,1.1333694214876033,1.3317303841676367,2217,0.4733134073441503,0.34942209645851857,4
ENG-loan_to_value_binned,0.3671127648513902,1.331863965267728,1.4306352707144094,1053,0.22480785653287788,0.3671127648513902,5
ENG-loan_to_value_binned,0.36813971321309175,1.4314239413795533,1.5301930735930735,549,0.11720751494449189,0.3681397132130917,6
ENG-loan_to_value_binned,0.37931837448861155,1.5305578595317726,2.42351,295,0.0629803586678053,0.37931837448861155,7
