feature,flt_eval_metric_train,flt_eval_metric_valid,flt_score_to_beat,performance,helped,description
fltgrossmonthly__income_sum,0.783984547349561,0.7295829739147606,0.7469185631835995,-0.0173355892688389,0,Total income
intopenbktype__app,0.7977034811000532,0.7368520799195326,0.7469185631835995,-0.0100664832640668,0,BK Type
au21s__tu,0.781713603798152,0.7400714407748686,0.7469185631835995,-0.0068471224087308,0,Months since most recent auto trade opened
rev205__tu,0.7715765180204219,0.7406743732682114,0.7469185631835995,-0.0062441899153881,0,Total Payment Ratio for Revolving accounts over the past 24 months
fltdowncash__app,0.7867472758034113,0.7409951272300175,0.7469185631835995,-0.005923435953582,0,Cash Down
criminalnonfelonycount__ln,0.7789492832570722,0.7410300970182774,0.7469185631835995,-0.0058884661653221,0,Total non-felony criminal convictions or sexual offender registry records on subject's file
au27s__tu,0.7863803936933582,0.741112952695969,0.7469185631835995,-0.0058056104876305,0,Number of currently open and satisfactory auto trades 24 months or older
jt75s__tu,0.7953396535727708,0.7414407533006071,0.7469185631835995,-0.0054778098829924,0,Number of joint trades 30 days past due or worse in the last 12 months
linkt002__tu,0.7997100531456502,0.7415863455028582,0.7469185631835995,-0.0053322176807413,0,Number of months at current address
linka013__tu,0.7819493887186153,0.7418226056071553,0.7469185631835995,-0.0050959575764442,0,Total dollar amount of unpaid checking account closures for cause in the last 4 years
inputprovidedphone__ln,0.7904690117678367,0.7419301492309371,0.7469185631835995,-0.0049884139526623,0,
phoneinputmobile__ln,0.7836362515513237,0.7419502189917133,0.7469185631835995,-0.0049683441918861,0,
strdealershiptrackertype__app,0.7872887367916102,0.7420283412352597,0.7469185631835995,-0.0048902219483397,0,"Franchise, Independent"
evictioncount__ln,0.7803354732790219,0.7421357119857944,0.7469185631835995,-0.004782851197805,0,Total eviction records on subject's file indicating the plaintiff has sought an eviction and does not necessarily mean the defendant has vacated the premises
purchaseactivityindex__ln,0.7845156765418984,0.7421413674105907,0.7469185631835995,-0.0047771957730088,0,
subjectactivityindex06month__ln,0.7900137040721895,0.742144380344325,0.7469185631835995,-0.0047741828392745,0,A risk index summarizing derogatory and non-derogatory source activity for the subject as reported on file within the past six months
confirmationinputaddress__ln,0.7828788228773814,0.7422407448314645,0.7469185631835995,-0.0046778183521349,0,Indicates input address is confirmed by records on file
fltadvance__app,0.7711540450762439,0.7423386816419462,0.7469185631835995,-0.0045798815416533,0,Advance
linkt008__tu,0.7708015167129368,0.7423617231761598,0.7469185631835995,-0.0045568400074397,0,Number of public record bankruptcies in the last 24 months
addrcurrentdwelltype__ln,0.77954362205667,0.7424895917545586,0.7469185631835995,-0.0044289714290408,0,Current dwelling type
at20s__tu,0.8153683776969831,0.742545199315692,0.7469185631835995,-0.0043733638679075,0,Months since oldest trade opened
ENG-loan_to_value,0.7835013726670311,0.7425545097748544,0.7469185631835995,-0.0043640534087451,0,Loan to value
