iter	Logloss
471	0.248704964
472	0.2486859855
473	0.2486714469
474	0.2486566229
475	0.2486430901
476	0.248629971
477	0.2486106402
478	0.2485991749
479	0.2485826717
480	0.2485669743
481	0.2485523042
482	0.2485328271
483	0.2485134267
484	0.2484962893
485	0.2484724554
486	0.2484601642
487	0.2484424526
488	0.2484340494
489	0.2484146276
490	0.2484012014
491	0.2483886599
492	0.2483737294
493	0.2483528632
494	0.2483367264
495	0.2483173875
496	0.2483041444
497	0.248291332
498	0.2482780464
499	0.2482647907
500	0.2482431575
501	0.248228481
502	0.2482140544
503	0.2481975959
504	0.2481842606
505	0.2481597925
506	0.2481412474
507	0.2481267573
508	0.2481141616
509	0.2480985957
510	0.2480770042
511	0.248058259
512	0.2480424419
513	0.248032321
514	0.2480230585
515	0.2480097108
516	0.2479908232
517	0.2479814383
518	0.2479682166
519	0.2479556606
520	0.247944543
521	0.2479284441
522	0.2479132386
523	0.2479007926
524	0.2478879287
525	0.2478781021
526	0.2478656283
527	0.2478611966
528	0.2478466318
529	0.2478331026
530	0.2478166638
531	0.2478021025
532	0.2477894285
533	0.2477721559
534	0.2477624588
535	0.2477491645
536	0.2477408407
537	0.2477276816
538	0.2477116929
539	0.2476961005
540	0.2476817916
541	0.2476662444
542	0.2476641769
543	0.247650968
544	0.2476376233
545	0.2476251456
546	0.2476197902
547	0.2475988256
548	0.2475880751
549	0.2475744115
550	0.2475633421
551	0.2475475624
552	0.2475343674
553	0.247520561
554	0.2474986179
555	0.2474869509
556	0.2474726905
557	0.2474547624
558	0.247445373
559	0.2474265087
560	0.2474072038
561	0.2473990835
562	0.2473868707
563	0.2473764148
564	0.247366769
565	0.247353648
566	0.247343568
567	0.2473340768
568	0.2473198982
569	0.247317633
570	0.2473059478
571	0.247298148
572	0.2472915047
573	0.2472833907
574	0.2472743942
575	0.247264476
576	0.2472505589
577	0.2472422135
578	0.2472297995
579	0.2472222919
580	0.2472147295
581	0.247202891
582	0.2471928698
583	0.2471830996
584	0.2471697508
585	0.247156981
586	0.2471505434
587	0.2471374701
588	0.2471284251
589	0.2471166808
590	0.2471092538
591	0.2470993891
592	0.2470868669
593	0.247072066
594	0.2470631113
595	0.2470555258
596	0.2470425679
597	0.2470315032
598	0.2470198581
599	0.2470072764
600	0.2470015344
601	0.2469909687
602	0.2469734906
603	0.2469666986
604	0.2469605886
605	0.2469466411
606	0.2469382474
607	0.2469259785
608	0.246920226
609	0.2469082108
610	0.246897211
611	0.2468856977
612	0.246880871
613	0.246868831
614	0.246867455
615	0.2468528067
616	0.2468380924
617	0.24682535
618	0.2468165486
619	0.2468082788
620	0.2467981401
621	0.2467843216
622	0.2467695306
623	0.246754904
624	0.2467399283
625	0.2467301774
626	0.2467124508
627	0.2467023011
628	0.246690785
629	0.2466814297
630	0.2466761176
631	0.246663439
632	0.2466542573
633	0.2466464321
634	0.2466337027
635	0.2466193541
636	0.2466078491
637	0.2466064309
638	0.2465914393
639	0.2465767661
640	0.2465669226
641	0.2465564522
642	0.246545852
643	0.2465309394
644	0.2465252151
645	0.2465108893
646	0.2465025679
647	0.2464894824
648	0.2464828864
649	0.2464746268
650	0.2464644069
651	0.2464509301
652	0.2464419923
653	0.2464311655
654	0.2464235288
655	0.2464137841
656	0.2464060001
657	0.2463948479
658	0.2463785873
659	0.2463689043
660	0.2463552824
661	0.2463505029
662	0.2463414012
663	0.2463324466
664	0.2463201725
665	0.2463130936
666	0.2463055669
667	0.2462973255
668	0.2462888133
669	0.2462739713
670	0.2462610332
671	0.2462529614
672	0.2462449211
673	0.2462328248
674	0.2462257791
675	0.2462176853
676	0.2462080029
677	0.2461963349
678	0.2461841277
679	0.2461789745
680	0.2461668567
681	0.2461595965
682	0.2461486971
683	0.2461460222
684	0.2461345912
685	0.2461240837
686	0.2461179957
687	0.246110661
688	0.2461004205
689	0.2460926711
690	0.2460875981
691	0.2460805748
692	0.2460664641
693	0.2460576791
694	0.2460497976
695	0.2460436945
696	0.2460381342
697	0.2460272659
698	0.2460225899
699	0.2460123505
700	0.2460048906
701	0.245997749
702	0.2459912605
703	0.2459814753
704	0.2459746849
705	0.2459680383
706	0.2459625069
707	0.2459527442
708	0.2459470857
709	0.2459375067
710	0.2459299045
711	0.2459234013
712	0.2459139504
713	0.2459103341
714	0.2459005113
715	0.2458921401
716	0.2458759153
717	0.2458673653
718	0.2458577916
719	0.2458509764
720	0.2458460489
721	0.2458344674
722	0.2458278349
723	0.2458215092
724	0.2458107712
725	0.2457973254
726	0.2457879152
727	0.2457796624
728	0.245770011
729	0.2457628225
730	0.2457557082
731	0.2457465395
732	0.2457385696
733	0.2457275304
734	0.2457190811
735	0.2457106694
736	0.2457005485
737	0.2456967466
738	0.2456860383
739	0.2456768193
740	0.2456667687
741	0.2456559362
742	0.2456483918
743	0.2456425747
744	0.2456275363
745	0.2456199782
746	0.2456184561
747	0.2456123948
748	0.2456030135
749	0.2455946067
750	0.2455882073
751	0.2455779035
752	0.2455689276
753	0.2455620104
754	0.2455563479
755	0.2455492634
756	0.2455414076
757	0.245536169
758	0.2455280216
759	0.245524847
760	0.2455192651
761	0.2455119223
762	0.2455052697
763	0.245499844
764	0.2454926378
765	0.2454830975
766	0.2454764782
767	0.2454680104
768	0.2454623302
769	0.2454560305
770	0.2454461894
771	0.2454365887
772	0.2454298015
773	0.2454284168
774	0.245419317
775	0.2454101013
776	0.2454020012
777	0.245392593
778	0.2453910004
779	0.2453808454
780	0.245373418
781	0.2453681957
782	0.2453613112
783	0.245356934
784	0.2453513462
785	0.2453486363
786	0.2453386814
787	0.245328634
788	0.2453204385
789	0.2453060042
790	0.2452993711
791	0.2452919596
792	0.2452873409
793	0.2452771935
794	0.2452633524
795	0.245257239
796	0.2452495419
797	0.245237696
798	0.2452246522
799	0.2452135506
800	0.2452072078
801	0.2452025604
802	0.245193058
803	0.2451855282
804	0.2451780058
805	0.2451688939
806	0.2451607311
807	0.245151374
808	0.2451431016
809	0.2451298076
810	0.2451218996
811	0.2451079797
812	0.2450976176
813	0.2450915613
814	0.2450836418
815	0.2450749933
816	0.2450685857
817	0.2450591332
818	0.2450528595
819	0.2450469735
820	0.2450414518
821	0.2450367922
822	0.2450252013
823	0.2450180543
824	0.2450117512
825	0.2450099134
826	0.2450017264
827	0.244993613
828	0.2449890238
829	0.2449830007
830	0.2449743981
831	0.2449673035
832	0.2449610308
833	0.2449503003
834	0.2449453725
835	0.2449333943
836	0.2449276596
837	0.2449186404
838	0.244916263
839	0.2449106753
840	0.2449012344
841	0.2448955301
842	0.2448874853
843	0.2448839023
844	0.244874655
845	0.244866151
846	0.2448584729
847	0.2448552325
848	0.2448481339
849	0.2448399964
850	0.2448358111
851	0.2448298908
852	0.2448223118
853	0.2448097246
854	0.2448061931
855	0.2448021058
856	0.2447973977
857	0.2447921267
858	0.2447878328
859	0.2447798716
860	0.2447745639
861	0.2447666128
862	0.2447556916
863	0.2447513114
864	0.2447461526
865	0.244739612
866	0.244729538
867	0.2447239613
868	0.2447172937
869	0.244707591
870	0.2446948017
871	0.2446862509
872	0.2446785235
873	0.2446700476
874	0.244664021
875	0.2446538486
876	0.2446453409
877	0.2446413198
878	0.2446378787
879	0.2446292618
880	0.244623589
881	0.2446175425
882	0.2446125726
883	0.2446080596
884	0.2445972758
885	0.2445885977
886	0.2445810957
887	0.2445761793
888	0.2445710387
889	0.2445615868
890	0.2445553533
891	0.2445472042
892	0.2445445344
893	0.2445396318
894	0.2445368664
895	0.2445278084
896	0.2445212964
897	0.2445187432
898	0.2445129551
899	0.2445096853
900	0.2445023184
901	0.244491701
902	0.2444893815
903	0.2444792763
904	0.244472476
905	0.2444675857
906	0.2444626799
907	0.2444539683
908	0.2444443184
909	0.2444337707
910	0.2444329882
911	0.244422274
912	0.2444195068
913	0.2444126823
914	0.244405721
915	0.2444045088
916	0.2443994708
917	0.2443897399
918	0.2443877335
919	0.2443786732
920	0.2443681875
921	0.2443604149
922	0.2443547278
923	0.2443456667
924	0.2443419413
925	0.244334645
926	0.244325416
927	0.2443189191
928	0.244314792
929	0.244310079
930	0.244302173
931	0.2442946906
932	0.2442876224
933	0.2442779006
934	0.2442684943
935	0.2442585551
936	0.2442479693
937	0.2442394677
938	0.2442297451
939	0.244219872
940	0.2442137185
941	0.2442029245
942	0.2441952497
943	0.2441898598
944	0.2441786594
945	0.2441700139
946	0.2441630036
947	0.2441551146
948	0.2441487405
949	0.2441394986
950	0.2441325479
951	0.2441295257
952	0.244124947
953	0.2441178481
954	0.244112604
955	0.2441014557
956	0.2440880905
957	0.244081614
958	0.2440745235
959	0.24406735
960	0.2440656302
961	0.2440570083
962	0.2440539686
963	0.2440479119
964	0.2440358931
965	0.2440284691
966	0.2440187951
967	0.2440126451
968	0.2440047659
969	0.2439956731
970	0.2439894128
971	0.2439815667
972	0.2439731246
973	0.2439601546
974	0.2439542378
975	0.2439478952
976	0.243937694
977	0.2439277992
978	0.2439166377
979	0.2439112369
980	0.2439007203
981	0.2438960813
982	0.2438902965
983	0.2438828706
984	0.2438760446
985	0.2438646361
986	0.2438611932
987	0.2438540051
988	0.243845023
989	0.2438385154
990	0.2438307244
991	0.2438271686
992	0.2438239087
993	0.2438162343
994	0.243808566
995	0.2438025919
996	0.2437955518
997	0.2437924557
998	0.2437890875
999	0.2437838772
1000	0.2437792894
1001	0.243768662
1002	0.2437584118
1003	0.2437503575
1004	0.2437361415
1005	0.2437291894
1006	0.2437220086
1007	0.2437165455
1008	0.2437129619
1009	0.2437035989
1010	0.2436949716
1011	0.2436880191
1012	0.2436804699
1013	0.2436733187
1014	0.2436672907
1015	0.2436593596
1016	0.2436560466
1017	0.2436541503
1018	0.243649314
1019	0.2436405461
1020	0.2436365229
1021	0.2436308393
1022	0.2436202932
1023	0.2436144455
1024	0.2436098564
1025	0.2436015704
1026	0.2435970313
1027	0.243592452
1028	0.2435864994
1029	0.2435796761
1030	0.2435679572
1031	0.2435643234
1032	0.2435563351
1033	0.2435520607
1034	0.2435448448
1035	0.2435341973
1036	0.2435291726
1037	0.2435277939
1038	0.2435196176
1039	0.2435131247
1040	0.2435071771
1041	0.2435030967
1042	0.2434960314
1043	0.2434884167
1044	0.2434814119
1045	0.2434772651
1046	0.2434710296
1047	0.2434619998
1048	0.243455786
1049	0.2434447823
1050	0.2434404486
1051	0.2434355901
1052	0.2434313522
1053	0.243425531
1054	0.243418212
1055	0.2434120123
1056	0.243404525
1057	0.243402415
1058	0.2433917008
1059	0.2433821684
1060	0.2433726016
1061	0.2433663359
1062	0.243357703
1063	0.2433470586
1064	0.2433376618
1065	0.2433313991
1066	0.2433209791
1067	0.2433105948
1068	0.2433036509
1069	0.2432907431
1070	0.2432832598
1071	0.243278275
1072	0.2432733675
1073	0.2432647134
1074	0.2432573045
1075	0.2432501706
1076	0.2432417026
1077	0.2432402752
1078	0.2432299495
1079	0.2432241461
1080	0.2432170242
1081	0.2432131958
1082	0.243206043
1083	0.2432014073
1084	0.2431935582
1085	0.2431860376
1086	0.2431753737
1087	0.2431718027
1088	0.2431594833
1089	0.2431493539
1090	0.2431441586
1091	0.2431396518
1092	0.2431362961
1093	0.243131503
1094	0.2431231366
1095	0.2431150788
1096	0.2431104399
1097	0.2431052848
1098	0.2430966951
1099	0.2430890614
1100	0.2430810898
1101	0.2430717998
1102	0.2430610471
1103	0.2430540921
1104	0.2430450653
1105	0.2430395281
1106	0.2430334287
1107	0.2430310349
1108	0.2430247921
1109	0.2430151429
1110	0.243005944
1111	0.2429964318
1112	0.2429871985
1113	0.2429783098
1114	0.2429780257
1115	0.2429753306
1116	0.242968908
1117	0.2429623435
1118	0.2429559118
1119	0.2429481279
1120	0.2429360848
1121	0.2429307537
1122	0.2429250231
1123	0.2429184033
1124	0.2429101712
1125	0.2429039628
1126	0.2428945457
1127	0.2428862669
1128	0.2428779637
1129	0.2428691359
1130	0.2428604364
1131	0.2428543937
1132	0.2428493719
1133	0.2428411667
1134	0.2428373388
1135	0.2428309082
1136	0.242820315
1137	0.2428173196
1138	0.2428076714
1139	0.2428039421
1140	0.2427964417
1141	0.2427922334
1142	0.2427863052
1143	0.2427782104
1144	0.2427672518
1145	0.2427645901
1146	0.2427596682
1147	0.2427494938
1148	0.2427404567
1149	0.2427347562
1150	0.2427256713
1151	0.2427186884
1152	0.2427056394
1153	0.2426921696
1154	0.2426848
1155	0.2426772616
1156	0.2426716561
1157	0.2426652001
1158	0.2426636598
1159	0.2426546489
1160	0.2426494388
1161	0.2426379748
1162	0.2426295879
1163	0.2426198636
1164	0.2426113175
1165	0.2426043635
1166	0.2425957214
1167	0.2425881872
1168	0.2425800169
1169	0.2425746763
1170	0.2425673198
1171	0.2425614301
1172	0.2425527358
1173	0.2425481491
1174	0.2425386087
1175	0.242531497
1176	0.2425263212
1177	0.2425203831
1178	0.2425132158
1179	0.2425101259
1180	0.2425039664
1181	0.2424930287
1182	0.2424863597
1183	0.2424803595
1184	0.2424730783
1185	0.2424684477
1186	0.2424577243
1187	0.2424472778
1188	0.242442086
1189	0.2424355883
1190	0.2424323713
1191	0.2424226839
1192	0.2424127301
1193	0.2424057505
1194	0.2423966092
1195	0.2423936813
1196	0.2423839886
1197	0.2423763452
1198	0.2423667343
1199	0.2423598076
1200	0.242353774
1201	0.2423424661
1202	0.2423318855
1203	0.2423240085
1204	0.2423194744
1205	0.2423103961
1206	0.2423037776
1207	0.2422982269
1208	0.2422910853
1209	0.2422841821
1210	0.2422707461
1211	0.2422640117
1212	0.2422528608
1213	0.2422470452
1214	0.2422411267
1215	0.2422323852
1216	0.2422274553
1217	0.2422205505
1218	0.2422115972
1219	0.2422053761
1220	0.2421985734
1221	0.242192853
1222	0.2421883659
1223	0.2421817211
1224	0.2421718848
1225	0.2421673392
1226	0.2421655606
1227	0.2421570048
1228	0.2421495921
1229	0.2421454467
1230	0.2421435603
1231	0.2421392598
1232	0.2421347991
1233	0.242123809
1234	0.2421184664
1235	0.2421065997
1236	0.2421010227
1237	0.2420917034
1238	0.2420865862
1239	0.2420795093
1240	0.2420692085
1241	0.2420639153
1242	0.242056543
1243	0.2420482897
1244	0.2420334433
1245	0.2420291767
1246	0.242020665
1247	0.2420124516
1248	0.2420095914
1249	0.2420024353
1250	0.2419964198
1251	0.2419888911
1252	0.2419846227
1253	0.2419744032
1254	0.2419661318
1255	0.2419614764
1256	0.2419517121
1257	0.2419434972
1258	0.241934932
1259	0.2419244381
1260	0.2419155546
1261	0.2419016717
1262	0.2418947759
1263	0.2418840788
1264	0.2418776302
1265	0.2418686593
1266	0.2418594082
1267	0.2418529419
1268	0.2418466279
1269	0.2418361115
1270	0.241829007
1271	0.2418241687
1272	0.2418193043
1273	0.2418095388
1274	0.2417973086
1275	0.2417932611
1276	0.2417863861
1277	0.2417826218
1278	0.2417783249
1279	0.2417673292
1280	0.2417605988
1281	0.241750812
1282	0.2417405631
1283	0.2417298683
1284	0.2417223732
1285	0.2417147722
1286	0.2417103181
1287	0.2417039046
1288	0.2416940745
1289	0.2416836937
1290	0.2416760424
1291	0.2416728187
1292	0.2416622019
1293	0.2416532077
1294	0.2416483243
1295	0.2416444122
1296	0.2416346322
1297	0.2416301405
1298	0.2416236558
1299	0.2416169628
1300	0.2416089951
1301	0.2416029846
1302	0.2415923476
1303	0.2415884127
1304	0.2415776003
1305	0.2415699661
1306	0.241566717
1307	0.241563292
1308	0.2415539244
1309	0.2415449262
1310	0.2415406513
1311	0.2415369228
1312	0.2415327706
1313	0.241525952
1314	0.2415157247
1315	0.2415049624
1316	0.2414969441
1317	0.2414900108
1318	0.24148105
1319	0.2414757441
1320	0.2414682086
1321	0.2414637229
1322	0.2414598744
1323	0.2414510844
1324	0.241447028
1325	0.2414365942
1326	0.2414258345
1327	0.241417406
1328	0.2414083204
1329	0.2413999109
1330	0.2413893494
1331	0.2413763713
1332	0.2413678068
1333	0.2413594348
1334	0.241356044
1335	0.2413504683
1336	0.241339718
1337	0.2413305431
1338	0.241324715
1339	0.2413156138
1340	0.2413080604
1341	0.241302464
1342	0.2412941529
1343	0.2412840169
1344	0.2412754214
1345	0.2412672134
1346	0.2412609129
1347	0.2412568691
1348	0.2412483924
1349	0.2412431699
1350	0.2412385464
1351	0.2412303631
1352	0.2412219491
1353	0.2412148925
1354	0.2412062994
1355	0.2411957627
1356	0.2411852907
1357	0.2411789206
1358	0.2411692545
1359	0.2411645962
1360	0.2411578741
1361	0.241153515
1362	0.2411465514
1363	0.2411374389
1364	0.2411285366
1365	0.2411228446
1366	0.2411148411
1367	0.2411049635
1368	0.2411011983
1369	0.2410920282
1370	0.241085033
1371	0.2410779715
1372	0.2410688728
1373	0.2410624028
1374	0.2410562147
1375	0.2410468472
1376	0.2410414979
1377	0.2410302645
1378	0.2410242495
1379	0.2410135232
1380	0.2410082699
1381	0.2409988095
1382	0.2409907667
1383	0.2409786726
1384	0.2409728675
1385	0.2409664551
1386	0.2409635431
1387	0.2409531036
1388	0.2409474319
1389	0.2409389307
1390	0.2409300093
1391	0.2409233959
1392	0.2409166847
1393	0.2409129823
1394	0.2409024733
1395	0.2408940388
1396	0.2408880411
1397	0.2408819165
1398	0.2408756222
1399	0.2408696913
1400	0.2408656682
1401	0.2408587789
1402	0.2408533159
1403	0.2408480912
1404	0.2408380336
1405	0.2408340791
1406	0.2408284163
1407	0.2408197973
1408	0.2408140232
1409	0.2408075661
1410	0.2408006084
1411	0.2407931836
1412	0.24078484
1413	0.2407751502
1414	0.2407708002
1415	0.2407631429
1416	0.2407553173
1417	0.2407464658
1418	0.2407410846
1419	0.2407337825
1420	0.2407263127
1421	0.2407193819
1422	0.2407082246
1423	0.2407008738
1424	0.2406947134
1425	0.2406886885
1426	0.2406833885
1427	0.2406778366
1428	0.2406728141
1429	0.2406667403
1430	0.2406568836
1431	0.2406475227
1432	0.2406400157
1433	0.2406276979
1434	0.240625242
1435	0.2406189514
1436	0.2406107794
1437	0.2406062912
1438	0.2405990815
1439	0.2405944465
1440	0.2405918184
1441	0.2405860235
1442	0.2405807825
1443	0.2405681873
1444	0.2405651766
1445	0.2405537484
1446	0.2405449218
1447	0.2405397529
1448	0.2405346309
1449	0.2405344023
1450	0.2405296084
1451	0.2405237223
1452	0.2405182087
1453	0.2405101309
1454	0.2404989574
1455	0.2404890944
1456	0.2404810563
1457	0.2404734028
1458	0.2404679354
1459	0.2404556742
1460	0.2404532023
1461	0.2404460018
1462	0.2404415957
1463	0.2404361081
1464	0.2404293529
1465	0.2404235948
1466	0.2404169037
1467	0.2404073089
1468	0.2404041486
1469	0.2403972368
1470	0.2403916269
1471	0.2403874774
1472	0.2403795096
1473	0.240371631
1474	0.2403624729
1475	0.2403548171
1476	0.2403464089
1477	0.2403413627
1478	0.2403352068
1479	0.2403269075
1480	0.2403247424
1481	0.24031554
1482	0.2403069377
1483	0.2403038842
1484	0.2402974839
1485	0.2402885472
1486	0.2402811802
1487	0.2402751628
1488	0.2402675906
1489	0.2402636272
1490	0.240259922
1491	0.2402542461
1492	0.2402484133
1493	0.2402417703
1494	0.2402317937
1495	0.2402237475
1496	0.2402201852
1497	0.2402168848
1498	0.2402115955
1499	0.240204185
1500	0.2401990306
1501	0.2401943412
1502	0.2401896473
1503	0.2401869161
1504	0.2401821284
1505	0.2401729137
1506	0.2401631975
1507	0.240153015
1508	0.2401427007
1509	0.2401348622
1510	0.2401301972
1511	0.2401251373
1512	0.2401190901
1513	0.2401125641
1514	0.2401047863
