iter	Logloss
115	0.3808101547
116	0.3803310863
117	0.3798222746
118	0.3793336961
119	0.378837015
120	0.3783675455
121	0.3779263047
122	0.3774651896
123	0.3770233958
124	0.3765900258
125	0.3761245448
126	0.3757217069
127	0.3752661672
128	0.3748939883
129	0.3744849862
130	0.3740524559
131	0.3737236603
132	0.3732826264
133	0.3728963681
134	0.3725078968
135	0.3721651727
136	0.371792066
137	0.371397183
138	0.3710776952
139	0.3707330391
140	0.3703953753
141	0.3700446524
142	0.3696625193
143	0.369324381
144	0.3690083922
145	0.3687482956
146	0.3684389561
147	0.3682377058
148	0.3679191865
149	0.3676042373
150	0.3673092018
151	0.3670106733
152	0.3668278122
153	0.3665741967
154	0.3662902895
155	0.3660764118
156	0.3658049154
157	0.3655593418
158	0.3653211874
159	0.3651147271
160	0.3648742066
161	0.3646741485
162	0.3644432479
163	0.3642261567
164	0.3639499108
165	0.3637261147
166	0.3634983625
167	0.36323555
168	0.3630292806
169	0.3627822989
170	0.362580496
171	0.3623773902
172	0.3621776764
173	0.3619908852
174	0.3618249651
175	0.3616468862
176	0.3614728189
177	0.3612658708
178	0.3611046043
179	0.3609664045
180	0.3607446353
181	0.3605418069
182	0.3603277372
183	0.3601384251
184	0.3599493312
185	0.3597811936
186	0.3595811831
187	0.3594185841
188	0.3592298515
189	0.3590555835
190	0.3589059023
191	0.3587316824
192	0.3585970582
193	0.35842021
194	0.3582682767
195	0.3581153487
196	0.3579891652
197	0.3578456486
198	0.3576975159
199	0.3575237116
200	0.357394687
201	0.3572606999
202	0.3571203617
203	0.3569805415
204	0.3568347124
205	0.3567101227
206	0.3565464664
207	0.3563834882
208	0.3562624508
209	0.3561378651
210	0.3560176773
211	0.3558773538
212	0.3557318116
213	0.3556009249
214	0.3554841395
215	0.3553777203
216	0.3552345284
217	0.3551039743
218	0.355013238
219	0.354889971
220	0.3547804264
221	0.3546633495
222	0.3545299495
223	0.3544191549
224	0.3543211023
225	0.3541970906
226	0.3540776179
227	0.3539550024
228	0.3538439197
229	0.3537387206
230	0.3536032735
231	0.3534902761
232	0.3533753939
233	0.3532680852
234	0.3531765349
235	0.3530567928
236	0.3529656456
237	0.3529072851
238	0.3527902573
239	0.3526673717
240	0.3525639833
241	0.3524766005
242	0.3523706746
243	0.352262073
244	0.3521518233
245	0.3520493293
246	0.3519416185
247	0.3518369234
248	0.3517112968
249	0.3516256353
250	0.3515289639
251	0.3514282168
252	0.3512955915
253	0.3511985219
254	0.3511113123
255	0.3510178497
256	0.3509128712
257	0.3508172826
258	0.350702564
259	0.3506109819
260	0.3505495862
261	0.3504663677
262	0.3503871222
263	0.3502934713
264	0.3502203693
265	0.3500960184
266	0.3499939982
267	0.3499102792
268	0.3498274303
269	0.3497264379
270	0.3496743979
271	0.3496120953
272	0.3495438877
273	0.349459972
274	0.3493682364
275	0.3492814699
276	0.349190648
277	0.3491169841
278	0.349026215
279	0.3489464292
280	0.3488761013
281	0.3487878804
282	0.3487168921
283	0.3486317351
284	0.3485393716
285	0.3484660243
286	0.3484005564
287	0.3483088729
288	0.3482487115
289	0.3481604591
290	0.3480799143
291	0.3479821637
292	0.3479055554
293	0.3478185954
294	0.3477470229
295	0.3476724139
296	0.3475806747
297	0.3475135268
298	0.347441441
299	0.347374598
300	0.3473171083
301	0.3472585537
302	0.3471687467
303	0.3471145461
304	0.3470302363
305	0.3469535039
306	0.3468724905
307	0.3468027732
308	0.3467293824
309	0.3466828153
310	0.3466178511
311	0.3465555803
312	0.3464469401
313	0.3463621096
314	0.346300667
315	0.3462373598
316	0.3461771625
317	0.346114345
318	0.3460523488
319	0.3459932697
320	0.3459279618
321	0.3458835582
322	0.3458017635
323	0.3457328847
324	0.3456676361
325	0.3455900913
326	0.3455143975
327	0.3454492191
328	0.3453944086
329	0.3453280906
330	0.3452216319
331	0.3451611825
332	0.3451184352
333	0.3450370885
334	0.3449815513
335	0.3449121424
336	0.3448306157
337	0.3447579978
338	0.3446950662
339	0.3446566363
340	0.3445978763
341	0.3445491541
342	0.3444812604
343	0.3444185067
344	0.3443699806
345	0.3443111932
346	0.3442597254
347	0.3441939619
348	0.3441506472
349	0.3440973183
350	0.3440328013
351	0.3439783785
352	0.3439199041
353	0.3438639623
354	0.3438010484
355	0.3437365582
356	0.3436883302
357	0.3436498736
358	0.3435822251
359	0.3435258102
360	0.343483693
361	0.343425899
362	0.343363993
363	0.3432936503
364	0.3432238603
365	0.3431691267
366	0.3431043779
367	0.3430203468
368	0.3429704393
369	0.3428959267
370	0.3428471334
371	0.3427942552
372	0.342735388
373	0.3426752855
374	0.3426349444
375	0.3425886248
376	0.3425342719
377	0.3424738846
378	0.3423999665
379	0.3423291068
380	0.3422714175
381	0.3422158828
382	0.3421571814
383	0.3421076687
384	0.3420401611
385	0.3419950193
386	0.3419516824
387	0.341898773
388	0.3418225137
389	0.3417716768
390	0.3417084439
391	0.3416348006
392	0.3415933992
393	0.34152939
394	0.3414742643
395	0.3414345345
396	0.3413802011
397	0.3413417202
398	0.3413001195
399	0.3412408757
400	0.3411933598
401	0.3411456514
402	0.3411133738
403	0.3410706096
404	0.3410149456
405	0.3409573618
406	0.3409028423
407	0.3408439237
408	0.3407982294
409	0.3407479454
410	0.3406854004
411	0.3406150595
412	0.3405971823
413	0.3405554978
414	0.3405064828
415	0.3404533957
416	0.34040084
417	0.3403377075
418	0.3402651811
419	0.3402079056
420	0.3401504772
421	0.3401152555
422	0.3400671665
423	0.3400180237
424	0.3399570742
425	0.339899578
426	0.3398372755
427	0.3397883426
428	0.3397360898
429	0.3397009185
430	0.3396495857
431	0.339611938
432	0.3395378219
433	0.3394794297
434	0.3394225543
435	0.33937631
436	0.3393187525
437	0.3392665835
438	0.339216637
439	0.3391699422
440	0.339120399
441	0.3390745978
442	0.3390148088
443	0.3389451842
444	0.3389074689
445	0.3388543746
446	0.3388123006
447	0.3387670286
448	0.3387122283
449	0.3386675323
450	0.3386264065
451	0.3385656043
452	0.3385191011
453	0.3384605706
454	0.3383915865
455	0.3383411861
456	0.3382989829
457	0.3382536696
458	0.3382052907
459	0.3381729614
460	0.3381430893
461	0.3380673548
462	0.3380124729
463	0.3379347188
464	0.3378924121
465	0.337847574
466	0.3378134917
467	0.3377665721
468	0.3377374179
469	0.3376946737
470	0.337648917
471	0.3376002917
472	0.3375052505
473	0.3374361839
474	0.337395957
475	0.3373421747
476	0.3372964659
477	0.3372588639
478	0.3372259088
479	0.337156779
480	0.3370930375
481	0.3370513103
482	0.3369772522
483	0.3369306671
484	0.3368798474
485	0.3368298826
486	0.3367891083
487	0.3367448359
488	0.3366755057
489	0.3366302871
490	0.3365749468
491	0.3365337817
492	0.3365015044
493	0.3364491434
494	0.3364032538
495	0.3363631455
496	0.3363131048
497	0.3362611801
498	0.3362397867
499	0.3361629271
500	0.3360998063
501	0.336029983
502	0.3360050999
503	0.3359610834
504	0.3359263874
505	0.3358935517
506	0.3358580101
507	0.335824031
508	0.3357750704
509	0.3357158356
510	0.3356685531
511	0.3356360972
512	0.3355956325
513	0.3355408603
514	0.335503317
515	0.3354650789
516	0.3354155449
517	0.3353971728
518	0.3353563659
519	0.335316044
520	0.3352818986
521	0.3351996243
522	0.3351621804
523	0.3351450505
524	0.3351065961
525	0.3350498613
526	0.3349971326
527	0.3349623407
528	0.3349133919
529	0.3348513997
530	0.3348217584
531	0.3347661965
532	0.3347294006
533	0.3346856728
534	0.3346538089
535	0.3346223302
536	0.334587592
537	0.334549301
538	0.3345036439
539	0.3344671236
540	0.3343984009
541	0.3343626303
542	0.3343313511
543	0.334314207
544	0.3342660909
545	0.3342322588
546	0.3341966168
547	0.3341633131
548	0.3341079464
549	0.3340769795
550	0.3340304973
551	0.3339905404
552	0.3339620023
553	0.333912865
554	0.3338740048
555	0.3338156303
556	0.3337511719
557	0.3336866879
558	0.3336343165
559	0.333580835
560	0.3335276893
561	0.3334984089
562	0.3334441783
563	0.3334163214
564	0.333373521
565	0.3333251704
566	0.33329557
567	0.3332533764
568	0.3332252825
569	0.3331891677
570	0.3331445575
571	0.3331073218
572	0.333051621
573	0.3330008042
574	0.3329656176
575	0.3329383314
576	0.3329194552
577	0.3328752958
578	0.3328153425
579	0.3327847659
580	0.3327309063
581	0.3326939336
582	0.3326716079
583	0.3326162738
584	0.3325809653
585	0.3325098452
586	0.3324431226
587	0.3323928073
588	0.3323428214
589	0.3323063707
590	0.3322707518
591	0.3322199551
592	0.3321989088
593	0.3321582003
594	0.3321283343
595	0.3320460855
596	0.3320222457
597	0.3319875932
598	0.3319589899
599	0.3319296398
600	0.3318842107
601	0.3318430862
602	0.3318192263
603	0.3317650693
604	0.3317328654
605	0.3316820515
606	0.3316477301
607	0.3316182874
608	0.3315886868
609	0.3315633323
610	0.3315363185
611	0.331510189
612	0.3314664814
613	0.331419108
614	0.3313897968
615	0.3313367406
616	0.3313033701
617	0.3312495773
618	0.3311973215
619	0.3311611957
620	0.3311223218
621	0.3310854382
622	0.3310536692
623	0.3310136289
624	0.3309771911
625	0.3309408599
626	0.3309026521
627	0.3308696749
628	0.3308406995
629	0.3307995252
630	0.3307864967
631	0.3307607637
632	0.3307225343
633	0.3306977828
634	0.3306434342
635	0.3306045136
636	0.3305763036
637	0.3305477313
638	0.3305091805
639	0.3304766961
640	0.330440211
641	0.3304035927
642	0.3303547176
643	0.3302911202
644	0.3302546424
645	0.3302011462
646	0.3301593674
647	0.330134093
648	0.3300615459
649	0.3300282756
650	0.3300002351
651	0.3299951764
652	0.3299424354
653	0.329909396
654	0.329867988
655	0.32983784
656	0.3297934572
657	0.3297508671
658	0.3297229626
659	0.3296789135
660	0.3296410261
