iteration,learning_rate,flt_eval_metric_train,flt_eval_metric_valid,diff,best_iteration,target
35,0.3538,0.6762120548400155,0.6229337235547878,0.0532783312852276,34,DQ1_1
36,0.3639,0.659224725770504,0.621433167514815,0.0377915582556889,23,DQ1_1
37,0.374,0.6827439779974668,0.6236213521383956,0.0591226258590711,37,DQ1_1
38,0.3841,0.672076227451776,0.6207188753582099,0.051357352093566,26,DQ1_1
39,0.3942,0.662487604243051,0.6235730559352003,0.0389145483078506,21,DQ1_1
40,0.4042,0.681038305748536,0.6227095520336638,0.0583287537148721,34,DQ1_1
41,0.4143,0.6482706033293749,0.62274589603914,0.0255247072902349,13,DQ1_1
42,0.4244,0.6678721315298367,0.6242148423306765,0.0436572891991602,25,DQ1_1
43,0.4345,0.6587102866625523,0.619798039052933,0.0389122476096193,20,DQ1_1
44,0.4446,0.6703191106033443,0.6205424702442833,0.0497766403590609,27,DQ1_1
45,0.4546,0.6735787406803273,0.6223564875037315,0.0512222531765957,27,DQ1_1
46,0.4647,0.6734117823310785,0.6192963688646911,0.0541154134663873,26,DQ1_1
47,0.4748,0.6648865673239657,0.6171772272555951,0.0477093400683705,21,DQ1_1
48,0.4849,0.6668595021788115,0.6182611390074841,0.0485983631713273,22,DQ1_1
49,0.495,0.6692910967131864,0.6197250119725419,0.0495660847406445,23,DQ1_1
50,0.505,0.6566123981974926,0.6169554970344309,0.0396569011630617,15,DQ1_1
51,0.5151,0.6742220509864999,0.6181409134612059,0.0560811375252939,26,DQ1_1
52,0.5252,0.6524515277455715,0.6176362891304781,0.0348152386150933,14,DQ1_1
53,0.5353,0.6490648681843895,0.618503209156611,0.0305616590277785,12,DQ1_1
54,0.5454,0.659090757575639,0.6196280338746645,0.0394627237009744,16,DQ1_1
55,0.5554,0.6595258795875228,0.6202092200846833,0.0393166595028395,16,DQ1_1
56,0.5655,0.6494045717331473,0.6173129397984924,0.0320916319346548,10,DQ1_1
57,0.5756,0.6599880660145329,0.6172325845798543,0.0427554814346785,18,DQ1_1
58,0.5857,0.6528689322275157,0.6191057355494369,0.0337631966780788,13,DQ1_1
59,0.5958,0.6620184079391118,0.6200404058878186,0.0419780020512932,19,DQ1_1
60,0.6058,0.6586545789743146,0.6179658561482987,0.0406887228260158,14,DQ1_1
61,0.6159,0.6452650706735288,0.6161411666782628,0.0291239039952659,10,DQ1_1
62,0.626,0.630663441359581,0.6141854607770576,0.0164779805825233,4,DQ1_1
63,0.6361,0.6543594453318891,0.6163889671009062,0.0379704782309828,14,DQ1_1
64,0.6462,0.6418810557425161,0.6145221482530938,0.0273589074894222,8,DQ1_1
65,0.6563,0.656246045178837,0.6164741031986319,0.039771941980205,15,DQ1_1
66,0.6663,0.6507791940213618,0.6123141280673408,0.0384650659540209,10,DQ1_1
67,0.6764,0.6478227373910778,0.6133281448927802,0.0344945924982975,10,DQ1_1
68,0.6865,0.661217625631796,0.6157035594221225,0.0455140662096734,13,DQ1_1
69,0.6966,0.6429161988852704,0.6153476848542156,0.0275685140310547,7,DQ1_1
70,0.7067,0.6673764418626416,0.6120309796556981,0.0553454622069434,18,DQ1_1
71,0.7167,0.6406212843247429,0.6139431575176917,0.0266781268070511,7,DQ1_1
72,0.7268,0.6406407230451941,0.6138715714824157,0.0267691515627784,7,DQ1_1
73,0.7369,0.6406621303163141,0.6138099540886417,0.0268521762276724,7,DQ1_1
74,0.747,0.6452796781229804,0.6166758028926963,0.028603875230284,9,DQ1_1
75,0.7571,0.6523894340330509,0.6163626595508198,0.0360267744822311,12,DQ1_1
76,0.7671,0.6340481036740205,0.6151591749613224,0.018888928712698,5,DQ1_1
77,0.7772,0.6431837099991853,0.6174062940917422,0.025777415907443,7,DQ1_1
78,0.7873,0.6432038121728649,0.6173031322149738,0.0259006799578911,7,DQ1_1
79,0.7974,0.6440878509732717,0.6179140039543634,0.0261738470189083,7,DQ1_1
80,0.8075,0.6441073723384159,0.6178279311773128,0.026279441161103,7,DQ1_1
81,0.8175,0.6450571136695954,0.6139778527980213,0.031079260871574,9,DQ1_1
82,0.8276,0.6517210674630027,0.6155348299926178,0.0361862374703849,11,DQ1_1
83,0.8377,0.6607297097310171,0.6118374303432698,0.0488922793877473,14,DQ1_1
84,0.8478,0.635664349200053,0.6109588929504887,0.0247054562495643,6,DQ1_1
85,0.8579,0.635885171801753,0.6121399947186544,0.0237451770830985,6,DQ1_1
86,0.8679,0.652224903371653,0.6135821163792103,0.0386427869924426,10,DQ1_1
87,0.878,0.6330415865867334,0.6146431918043933,0.01839839478234,5,DQ1_1
88,0.8881,0.636013552871032,0.6122583596213869,0.0237551932496451,5,DQ1_1
89,0.8982,0.6416896253814561,0.6150757214956868,0.0266139038857693,8,DQ1_1
90,0.9083,0.6416889515976413,0.6150043049951304,0.0266846466025109,8,DQ1_1
91,0.9184,0.6557080557769674,0.6113112496729676,0.0443968061039998,13,DQ1_1
92,0.9284,0.650737387859158,0.6158109850970844,0.0349264027620735,10,DQ1_1
93,0.9385,0.6511645495801456,0.6115945337123858,0.0395700158677597,10,DQ1_1
94,0.9486,0.6340587596740979,0.611406731626946,0.0226520280471518,4,DQ1_1
95,0.9587,0.6457625882806304,0.6119140430829767,0.0338485451976536,8,DQ1_1
96,0.9688,0.6325220941001701,0.6085866571971354,0.0239354369030346,5,DQ1_1
97,0.9788,0.6325249407506999,0.6085088661911285,0.0240160745595713,5,DQ1_1
98,0.9889,0.6279199440328305,0.6078726278193455,0.0200473162134849,4,DQ1_1
99,0.999,0.6562605470267368,0.6094949521715431,0.0467655948551936,12,DQ1_1
0,0.001,0.6469700046031008,0.6319472094635639,0.0150227951395369,999,DQ1_2
1,0.0111,0.6933486607585738,0.6506604795120685,0.0426881812465053,998,DQ1_2
2,0.0212,0.730589289410042,0.6515760262331671,0.0790132631768748,918,DQ1_2
3,0.0312,0.7029808779539144,0.6506566598286485,0.0523242181252658,466,DQ1_2
4,0.0413,0.7328478745113282,0.6505560988139543,0.0822917756973738,483,DQ1_2
5,0.0514,0.756181487666565,0.6519875905811107,0.1041938970854543,519,DQ1_2
6,0.0615,0.6991464221454495,0.6503825321377306,0.0487638900077189,219,DQ1_2
7,0.0716,0.739896191131868,0.6522519532252034,0.0876442379066646,313,DQ1_2
8,0.0816,0.699710583755266,0.6502586409676274,0.0494519427876385,170,DQ1_2
9,0.0917,0.7224868276645924,0.6493425382994555,0.0731442893651368,206,DQ1_2
10,0.1018,0.7350901109603543,0.6494331315101565,0.0856569794501977,221,DQ1_2
11,0.1119,0.7109434624158241,0.649863787734646,0.061079674681178,155,DQ1_2
12,0.122,0.6913606936140594,0.6494852924267216,0.0418754011873377,98,DQ1_2
13,0.1321,0.6997646384442545,0.6482890774609036,0.0514755609833509,109,DQ1_2
14,0.1421,0.6915785120010751,0.6490363586246346,0.0425421533764405,86,DQ1_2
15,0.1522,0.7188134115617597,0.6488993242116676,0.069914087350092,116,DQ1_2
16,0.1623,0.7026243724151326,0.6474979451542122,0.0551264272609204,93,DQ1_2
17,0.1724,0.7042258450491119,0.6488637697612041,0.0553620752879078,91,DQ1_2
18,0.1825,0.7074110918048249,0.6487293025156042,0.0586817892892206,90,DQ1_2
19,0.1925,0.7135526955718137,0.647093608118219,0.0664590874535946,100,DQ1_2
20,0.2026,0.6949277839706128,0.6485555036497206,0.0463722803208922,66,DQ1_2
21,0.2127,0.6766284626694083,0.6453362659606845,0.0312921967087238,39,DQ1_2
22,0.2228,0.6893933873920313,0.6473241789910976,0.0420692084009336,57,DQ1_2
23,0.2329,0.7058877027769418,0.6471886554460589,0.0586990473308829,61,DQ1_2
24,0.2429,0.6872345956229531,0.6458901200565742,0.0413444755663788,46,DQ1_2
25,0.253,0.6873050490750132,0.6474294197720366,0.0398756293029766,46,DQ1_2
26,0.2631,0.6817304381786919,0.6454749682148707,0.0362554699638212,37,DQ1_2
27,0.2732,0.7036246910901406,0.6474383999524056,0.0561862911377349,61,DQ1_2
28,0.2833,0.7094765380937715,0.645531233328946,0.0639453047648255,63,DQ1_2
29,0.2933,0.6963055169205113,0.6453595045483402,0.0509460123721711,48,DQ1_2
30,0.3034,0.6858814494644312,0.6476762831644339,0.0382051662999972,41,DQ1_2
31,0.3135,0.6886646403451768,0.643883059554908,0.0447815807902688,38,DQ1_2
32,0.3236,0.6850389818031811,0.6447642127738429,0.0402747690293382,36,DQ1_2
33,0.3337,0.6905070347992291,0.6466147937960911,0.043892241003138,41,DQ1_2
34,0.3437,0.6833776157876893,0.6460529667651177,0.0373246490225716,32,DQ1_2
35,0.3538,0.6867425395560144,0.6449124675068558,0.0418300720491585,34,DQ1_2
36,0.3639,0.6830740613255705,0.6432455713975618,0.0398284899280086,30,DQ1_2
37,0.374,0.6909883013820615,0.6453602436309199,0.0456280577511415,37,DQ1_2
38,0.3841,0.6748042365164596,0.6451930638054831,0.0296111727109764,22,DQ1_2
39,0.3942,0.6924807411114667,0.6441743758212156,0.0483063652902511,35,DQ1_2
40,0.4042,0.6828972143993373,0.6444710749633016,0.0384261394360356,29,DQ1_2
41,0.4143,0.6727819959258062,0.6449515767483103,0.0278304191774959,18,DQ1_2
42,0.4244,0.6889692052448312,0.6419174072993575,0.0470517979454736,31,DQ1_2
43,0.4345,0.6862697084236191,0.6436816464708754,0.0425880619527436,28,DQ1_2
44,0.4446,0.6900801799449175,0.6427648079904009,0.0473153719545166,31,DQ1_2
45,0.4546,0.6953172941341259,0.6437099899607732,0.0516073041733526,34,DQ1_2
46,0.4647,0.6935566907032413,0.6430651829237233,0.050491507779518,32,DQ1_2
47,0.4748,0.6780061529468189,0.6422702734472117,0.0357358794996072,20,DQ1_2
48,0.4849,0.68053172766893,0.6439804745632238,0.0365512531057061,21,DQ1_2
49,0.495,0.6755576615720273,0.6441694148111573,0.03138824676087,18,DQ1_2
50,0.505,0.6832783811127315,0.6402092893497311,0.0430690917630004,23,DQ1_2
51,0.5151,0.6756840492599988,0.6427853845726597,0.0328986646873391,19,DQ1_2
52,0.5252,0.6825437530923558,0.6404684751454901,0.0420752779468657,22,DQ1_2
53,0.5353,0.6797858485968947,0.639668843389134,0.0401170052077607,20,DQ1_2
54,0.5454,0.6812509712786767,0.6399675439406831,0.0412834273379936,21,DQ1_2
55,0.5554,0.6889790962577467,0.6425568314606289,0.0464222647971177,25,DQ1_2
56,0.5655,0.6785348576340648,0.6441202658196178,0.034414591814447,20,DQ1_2
57,0.5756,0.6875250942612161,0.6440481791058974,0.0434769151553187,24,DQ1_2
58,0.5857,0.6711105008710441,0.6429143642936204,0.0281961365774237,15,DQ1_2
59,0.5958,0.6738577991000533,0.6429510306382301,0.0309067684618231,16,DQ1_2
60,0.6058,0.6782397910821387,0.6416527993844973,0.0365869916976414,18,DQ1_2
61,0.6159,0.6894320220447356,0.6448389843848987,0.0445930376598369,24,DQ1_2
62,0.626,0.6684030203796802,0.6397423101597065,0.0286607102199737,12,DQ1_2
63,0.6361,0.6806220888153406,0.6387317586243677,0.0418903301909728,18,DQ1_2
64,0.6462,0.6786882417387641,0.6404744564819413,0.0382137852568227,19,DQ1_2
65,0.6563,0.6676310688090047,0.6388807851427292,0.0287502836662755,12,DQ1_2
66,0.6663,0.6829673037650325,0.6398058123965629,0.0431614913684695,20,DQ1_2
67,0.6764,0.6851358009804271,0.6403230590128269,0.0448127419676002,21,DQ1_2
68,0.6865,0.681819699627684,0.640863014431889,0.0409566851957949,19,DQ1_2
69,0.6966,0.6808266086542571,0.6415000153179771,0.03932659333628,19,DQ1_2
70,0.7067,0.6683277786046844,0.641418631207028,0.0269091473976563,12,DQ1_2
71,0.7167,0.6788905504381221,0.639709682607069,0.0391808678310531,17,DQ1_2
72,0.7268,0.6784334329600471,0.6398182786921081,0.038615154267939,16,DQ1_2
73,0.7369,0.674462204389413,0.640086742263434,0.0343754621259789,14,DQ1_2
74,0.747,0.6566422008302613,0.6386497433499769,0.0179924574802843,6,DQ1_2
75,0.7571,0.6734772043545938,0.6388724132338636,0.0346047911207302,14,DQ1_2
76,0.7671,0.6576476171058698,0.6386158174974099,0.0190317996084599,6,DQ1_2
77,0.7772,0.6679181877079248,0.6398391168965187,0.028079070811406,11,DQ1_2
78,0.7873,0.6565476757886055,0.6386448837185026,0.0179027920701029,6,DQ1_2
79,0.7974,0.6613436500188011,0.6383646471503344,0.0229790028684667,8,DQ1_2
80,0.8075,0.6613931728112723,0.6383182288400069,0.0230749439712654,8,DQ1_2
81,0.8175,0.6759885624828788,0.6403031266751176,0.0356854358077611,14,DQ1_2
82,0.8276,0.6760717573917507,0.6401720278147254,0.0358997295770253,14,DQ1_2
83,0.8377,0.671270653067225,0.6386842186090633,0.0325864344581616,12,DQ1_2
84,0.8478,0.6797861042403316,0.6380152998204252,0.0417708044199064,15,DQ1_2
85,0.8579,0.673445453283132,0.6362655381647463,0.0371799151183857,12,DQ1_2
86,0.8679,0.6688781781413949,0.6374158286320487,0.0314623495093462,11,DQ1_2
87,0.878,0.668920911701886,0.6372803933844862,0.0316405183173997,11,DQ1_2
88,0.8881,0.6647841455887948,0.63517609119918,0.0296080543896148,9,DQ1_2
89,0.8982,0.6666828998291658,0.6353953698059206,0.0312875300232452,9,DQ1_2
90,0.9083,0.6661483270875922,0.6355022980497402,0.0306460290378519,9,DQ1_2
91,0.9184,0.6649766082966695,0.6364306053913052,0.0285460029053642,8,DQ1_2
92,0.9284,0.6727930469257104,0.6366483829409485,0.0361446639847619,12,DQ1_2
93,0.9385,0.6736288126574097,0.6392727638023149,0.0343560488550948,12,DQ1_2
94,0.9486,0.6733452821623838,0.6368310933113864,0.0365141888509973,12,DQ1_2
95,0.9587,0.6781269262664461,0.6353722947321098,0.0427546315343363,14,DQ1_2
96,0.9688,0.666362598177239,0.6376478907511939,0.028714707426045,9,DQ1_2
97,0.9788,0.6777559132562372,0.6330957732246628,0.0446601400315743,14,DQ1_2
98,0.9889,0.6709428441893466,0.6325335733821227,0.0384092708072238,11,DQ1_2
99,0.999,0.6465406011442344,0.6316024993862999,0.0149381017579345,3,DQ1_2
0,0.001,0.6578255655977618,0.6467984938497937,0.0110270717479681,998,DQ1_3
1,0.0111,0.6981041885315737,0.6662740989981142,0.0318300895334595,999,DQ1_3
2,0.0212,0.739004257741692,0.6675035586122733,0.0715006991294187,997,DQ1_3
3,0.0312,0.7279832536388203,0.6684441984539711,0.0595390551848492,615,DQ1_3
4,0.0413,0.7680793005308915,0.6670504086469146,0.1010288918839769,776,DQ1_3
5,0.0514,0.7371592308172223,0.6682014898323334,0.0689577409848889,439,DQ1_3
6,0.0615,0.7554788319693244,0.6671979406423157,0.0882808913270086,443,DQ1_3
7,0.0716,0.7299826381655432,0.6665522463552451,0.063430391810298,297,DQ1_3
8,0.0816,0.7509463654657145,0.6671835045885333,0.0837628608771812,312,DQ1_3
9,0.0917,0.7198138734502142,0.6662908379775228,0.0535230354726914,197,DQ1_3
10,0.1018,0.7044264189274074,0.6669169639765583,0.0375094549508491,133,DQ1_3
11,0.1119,0.7227322920537005,0.6657284898587577,0.0570038021949428,169,DQ1_3
12,0.122,0.6949304917720263,0.6650319469738609,0.0298985447981653,88,DQ1_3
13,0.1321,0.7041102816103701,0.6665910539419402,0.0375192276684299,102,DQ1_3
14,0.1421,0.7114849927839051,0.6659996363219851,0.0454853564619199,112,DQ1_3
15,0.1522,0.707562276604321,0.6659924906727566,0.0415697859315644,95,DQ1_3
16,0.1623,0.7339271198702736,0.6641992353865814,0.0697278844836921,146,DQ1_3
17,0.1724,0.7210352505236084,0.6650767619065465,0.0559584886170618,111,DQ1_3
18,0.1825,0.6998559641783196,0.6647642877980104,0.0350916763803091,69,DQ1_3
19,0.1925,0.7312932967673472,0.6643503204672344,0.0669429763001128,122,DQ1_3
20,0.2026,0.7249867832352435,0.6633164581961886,0.0616703250390548,97,DQ1_3
21,0.2127,0.6933813405179767,0.6628023399198234,0.0305790005981533,51,DQ1_3
22,0.2228,0.6974102750544109,0.66347911712306,0.0339311579313509,55,DQ1_3
23,0.2329,0.7479348923065163,0.6626830878511119,0.0852518044554044,127,DQ1_3
24,0.2429,0.7088128096092808,0.6629968976565113,0.0458159119527695,63,DQ1_3
25,0.253,0.7170699177268194,0.6612440620049697,0.0558258557218497,74,DQ1_3
26,0.2631,0.7058952009528321,0.6623791806259052,0.0435160203269269,57,DQ1_3
27,0.2732,0.7491585493375852,0.6617284001630945,0.0874301491744906,112,DQ1_3
28,0.2833,0.6898248061499135,0.6641724885503801,0.0256523175995333,34,DQ1_3
29,0.2933,0.6973679863072256,0.6618214515179675,0.0355465347892581,43,DQ1_3
30,0.3034,0.7069473927725601,0.6629981017576245,0.0439492910149356,52,DQ1_3
31,0.3135,0.6916982114856167,0.6608633226010858,0.0308348888845308,35,DQ1_3
32,0.3236,0.6897933154955709,0.6631767528580228,0.026616562637548,31,DQ1_3
33,0.3337,0.6884029196255974,0.6609434907320271,0.0274594288935703,29,DQ1_3
34,0.3437,0.6945419852548421,0.6577833010414909,0.0367586842133512,35,DQ1_3
35,0.3538,0.6935281419773167,0.6588554214869752,0.0346727204903415,34,DQ1_3
36,0.3639,0.6933976115180694,0.6597571714946341,0.0336404400234353,31,DQ1_3
37,0.374,0.697305821430919,0.6609033935069815,0.0364024279239375,34,DQ1_3
38,0.3841,0.6964645300196565,0.6618603841206251,0.0346041458990313,34,DQ1_3
39,0.3942,0.6902330497216831,0.6599090889184062,0.0303239608032769,28,DQ1_3
40,0.4042,0.6854111092998594,0.6598446366099167,0.0255664726899427,20,DQ1_3
41,0.4143,0.6941481766110557,0.6589489005280358,0.0351992760830198,30,DQ1_3
42,0.4244,0.6906473224988458,0.6594661376236777,0.031181184875168,25,DQ1_3
43,0.4345,0.67638225784785,0.6591374673682018,0.0172447904796482,13,DQ1_3
44,0.4446,0.6972824028643994,0.6599808974293243,0.037301505435075,32,DQ1_3
45,0.4546,0.6974046068663361,0.6560715495831204,0.0413330572832156,32,DQ1_3
46,0.4647,0.6851654928607709,0.6570633045040382,0.0281021883567327,20,DQ1_3
47,0.4748,0.6870428823576573,0.6560316760708498,0.0310112062868075,22,DQ1_3
48,0.4849,0.6883399037284268,0.6573501898189738,0.030989713909453,24,DQ1_3
49,0.495,0.6919927670288374,0.6589179853964512,0.0330747816323861,24,DQ1_3
50,0.505,0.698572309455744,0.6603651899184602,0.0382071195372838,28,DQ1_3
51,0.5151,0.686733667421594,0.6605400379016815,0.0261936295199125,19,DQ1_3
52,0.5252,0.6861794478302808,0.6569220627854904,0.0292573850447904,21,DQ1_3
53,0.5353,0.6925975993025694,0.6601549130694266,0.0324426862331427,23,DQ1_3
54,0.5454,0.6896867580995028,0.6606884581683956,0.0289982999311071,22,DQ1_3
55,0.5554,0.6895805480294774,0.6572784174968866,0.0323021305325907,21,DQ1_3
56,0.5655,0.688308980541426,0.6601932699406777,0.0281157106007482,20,DQ1_3
57,0.5756,0.699361446835199,0.6568906475900554,0.0424707992451435,26,DQ1_3
58,0.5857,0.6884612541874225,0.6570811982361537,0.0313800559512688,19,DQ1_3
59,0.5958,0.6880997702848966,0.6586211349933417,0.0294786352915548,20,DQ1_3
60,0.6058,0.6785934132599254,0.6591292196045663,0.0194641936553591,13,DQ1_3
61,0.6159,0.6911185181952656,0.6572569805492007,0.0338615376460649,21,DQ1_3
62,0.626,0.6782035812110907,0.6557862796060171,0.0224173016050736,12,DQ1_3
63,0.6361,0.6914048279876419,0.6561640416560557,0.0352407863315862,20,DQ1_3
64,0.6462,0.6902793103799627,0.6571140511151581,0.0331652592648046,19,DQ1_3
65,0.6563,0.6876207316493709,0.6522535226076761,0.0353672090416947,18,DQ1_3
66,0.6663,0.7003221005881297,0.6540964125208829,0.0462256880672468,25,DQ1_3
67,0.6764,0.6807431643820805,0.6557573614399397,0.0249858029421408,13,DQ1_3
68,0.6865,0.6862977418921599,0.6543530900313903,0.0319446518607695,17,DQ1_3
69,0.6966,0.6858971820083438,0.6567778700322473,0.0291193119760965,17,DQ1_3
70,0.7067,0.676718946129774,0.6567481721613507,0.0199707739684232,11,DQ1_3
71,0.7167,0.6881660904633304,0.657686127449747,0.0304799630135834,17,DQ1_3
72,0.7268,0.6810787609649283,0.6557369871279355,0.0253417738369927,13,DQ1_3
73,0.7369,0.6833048831029527,0.6544936770610816,0.028811206041871,15,DQ1_3
74,0.747,0.6825319378186077,0.6516512812372779,0.0308806565813297,14,DQ1_3
75,0.7571,0.6789587930509369,0.6535532642220527,0.0254055288288841,13,DQ1_3
76,0.7671,0.6938629794149656,0.6528339486926067,0.0410290307223588,21,DQ1_3
77,0.7772,0.6768120828331394,0.6548533216662296,0.0219587611669098,11,DQ1_3
78,0.7873,0.6727285853209954,0.6529587508120773,0.0197698345089181,9,DQ1_3
79,0.7974,0.679581900295145,0.6526949638411725,0.0268869364539724,12,DQ1_3
80,0.8075,0.6811027297045467,0.6529179298104063,0.0281847998941403,13,DQ1_3
81,0.8175,0.67338200901252,0.6548114018400455,0.0185706071724744,11,DQ1_3
82,0.8276,0.6837711820065855,0.6528064780797801,0.0309647039268053,14,DQ1_3
83,0.8377,0.6796243515361532,0.6521767299077241,0.027447621628429,12,DQ1_3
84,0.8478,0.6698629800923234,0.6513786247128186,0.0184843553795047,7,DQ1_3
85,0.8579,0.6916438891881193,0.6512110638442572,0.040432825343862,18,DQ1_3
86,0.8679,0.6872222308613369,0.6520812966697748,0.0351409341915621,16,DQ1_3
87,0.878,0.6941359128311362,0.6520538589558856,0.0420820538752505,19,DQ1_3
88,0.8881,0.6876227838995154,0.6505098920788518,0.0371128918206635,15,DQ1_3
89,0.8982,0.6814875813717542,0.6512613202612081,0.0302262611105461,13,DQ1_3
90,0.9083,0.6796341897985211,0.6493898345915116,0.0302443552070095,11,DQ1_3
91,0.9184,0.674676908595877,0.6503867678051944,0.0242901407906825,9,DQ1_3
92,0.9284,0.66942683225981,0.6486765461474187,0.0207502861123913,7,DQ1_3
93,0.9385,0.6707876232684986,0.6483158948347826,0.022471728433716,8,DQ1_3
94,0.9486,0.6669710616732442,0.6486408935688315,0.0183301681044126,5,DQ1_3
95,0.9587,0.6682749178728837,0.6488971137841074,0.0193778040887763,6,DQ1_3
96,0.9688,0.7173381258514442,0.6477010005330155,0.0696371253184287,33,DQ1_3
97,0.9788,0.6786805888539788,0.6515692411567919,0.0271113476971868,11,DQ1_3
98,0.9889,0.670844611401463,0.650548893769278,0.0202957176321849,8,DQ1_3
99,0.999,0.6708477402182214,0.650488504479572,0.0203592357386493,8,DQ1_3
0,0.001,0.6690733755879782,0.6586359730548166,0.0104374025331616,999,DQ1_4
1,0.0111,0.7089228696757195,0.6804379501375526,0.0284849195381668,999,DQ1_4
2,0.0212,0.743846385114479,0.6822675600617927,0.0615788250526863,982,DQ1_4
3,0.0312,0.7710118986747971,0.683705785491609,0.0873061131831881,977,DQ1_4
4,0.0413,0.7432213216081089,0.6830619473505012,0.0601593742576077,546,DQ1_4
5,0.0514,0.7607666079560932,0.6821527665113007,0.0786138414447924,573,DQ1_4
6,0.0615,0.7378267831775095,0.6811678223477048,0.0566589608298047,296,DQ1_4
7,0.0716,0.7658368964652332,0.6820872460029488,0.0837496504622844,402,DQ1_4
8,0.0816,0.7452516095405519,0.6802810542143665,0.0649705553261854,251,DQ1_4
9,0.0917,0.8062679225605526,0.682987475724107,0.1232804468364455,545,DQ1_4
10,0.1018,0.7906876075773558,0.6824299928310062,0.1082576147463495,411,DQ1_4
11,0.1119,0.7877499177967597,0.6815822619059155,0.1061676558908442,372,DQ1_4
12,0.122,0.7518694274855324,0.6818132594014739,0.0700561680840585,204,DQ1_4
13,0.1321,0.7367220202117147,0.6798695052668182,0.0568525149448965,159,DQ1_4
14,0.1421,0.7535686081791435,0.680336157352891,0.0732324508262525,178,DQ1_4
15,0.1522,0.7466568660442313,0.6799274012658864,0.0667294647783449,151,DQ1_4
16,0.1623,0.7146826131115595,0.6775273146648666,0.0371552984466928,85,DQ1_4
17,0.1724,0.7135749296255229,0.6799147007325645,0.0336602288929583,75,DQ1_4
18,0.1825,0.7635643599084558,0.6787827822828636,0.0847815776255922,172,DQ1_4
19,0.1925,0.7213795548465769,0.6792224064610259,0.0421571483855509,83,DQ1_4
20,0.2026,0.7098926755906878,0.6792571985212474,0.0306354770694403,61,DQ1_4
21,0.2127,0.7815535638751283,0.6786223603732412,0.1029312035018871,185,DQ1_4
22,0.2228,0.7097234428885457,0.6777754673063137,0.031947975582232,55,DQ1_4
23,0.2329,0.7456165754218185,0.6783521511156514,0.067264424306167,103,DQ1_4
24,0.2429,0.7023398923853467,0.6779687053273229,0.0243711870580237,41,DQ1_4
25,0.253,0.7149610576693655,0.6748515797103485,0.0401094779590169,55,DQ1_4
26,0.2631,0.7048133827516658,0.6788251569594608,0.025988225792205,40,DQ1_4
27,0.2732,0.7091022345272179,0.675813929632147,0.0332883048950708,46,DQ1_4
28,0.2833,0.7042166590813821,0.6747488967013888,0.0294677623799932,38,DQ1_4
29,0.2933,0.7099626864244036,0.6764069167649079,0.0335557696594956,43,DQ1_4
30,0.3034,0.7095908019866979,0.678818705451605,0.0307720965350928,42,DQ1_4
31,0.3135,0.7039388917984899,0.6748290552900646,0.0291098365084252,34,DQ1_4
32,0.3236,0.7048248191473308,0.6747301321696116,0.0300946869777191,37,DQ1_4
33,0.3337,0.712350321077592,0.6743201751525733,0.0380301459250187,42,DQ1_4
34,0.3437,0.7103754093000493,0.6763861518467664,0.0339892574532828,38,DQ1_4
35,0.3538,0.7134637566616586,0.6740548045258752,0.0394089521357834,41,DQ1_4
36,0.3639,0.7058681272518407,0.6747883353833395,0.0310797918685011,32,DQ1_4
37,0.374,0.6984402673678979,0.6748998787423738,0.0235403886255241,24,DQ1_4
38,0.3841,0.7156326883825372,0.6743814225842937,0.0412512657982435,38,DQ1_4
39,0.3942,0.6967073643616791,0.6748538524006158,0.0218535119610633,22,DQ1_4
40,0.4042,0.6992903742370677,0.6742395662151347,0.025050808021933,24,DQ1_4
41,0.4143,0.6947280185841087,0.6719447809298343,0.0227832376542743,20,DQ1_4
42,0.4244,0.7105306503335739,0.6743493465809509,0.0361813037526229,33,DQ1_4
43,0.4345,0.6978497951856506,0.6740164655327634,0.0238333296528872,23,DQ1_4
44,0.4446,0.700052222488784,0.6718905959442134,0.0281616265445705,23,DQ1_4
45,0.4546,0.717920401292254,0.6743937879743502,0.0435266133179037,38,DQ1_4
46,0.4647,0.7033909698318979,0.6734552052957774,0.0299357645361204,26,DQ1_4
47,0.4748,0.6975462294879309,0.6699506470820487,0.0275955824058822,21,DQ1_4
48,0.4849,0.7131092852608917,0.6711224824910685,0.0419868027698231,33,DQ1_4
49,0.495,0.7051282660121,0.6711050899520334,0.0340231760600665,26,DQ1_4
50,0.505,0.7071530067057712,0.6719234609306599,0.0352295457751112,26,DQ1_4
51,0.5151,0.6920164292692457,0.6709503515136173,0.0210660777556284,15,DQ1_4
52,0.5252,0.7131444036784079,0.669124840112225,0.0440195635661829,30,DQ1_4
53,0.5353,0.7002922891068567,0.6717642888261308,0.0285280002807258,21,DQ1_4
54,0.5454,0.6920850210334031,0.6696063257788597,0.0224786952545433,14,DQ1_4
55,0.5554,0.7113652148734785,0.6686455293857385,0.0427196854877399,28,DQ1_4
56,0.5655,0.7046313591040312,0.6714271626299173,0.0332041964741138,23,DQ1_4
57,0.5756,0.7014682993522808,0.6693272875908766,0.0321410117614042,20,DQ1_4
58,0.5857,0.7100287159897618,0.6701406523669786,0.0398880636227831,26,DQ1_4
59,0.5958,0.6987582778304233,0.6678223407226744,0.0309359371077488,19,DQ1_4
60,0.6058,0.7106421302218071,0.6701281263874408,0.0405140038343663,26,DQ1_4
61,0.6159,0.7059584949719052,0.6656377931341042,0.040320701837801,24,DQ1_4
