feature,bin,min,max,count,prop,target,bin_label
g106s__tu_binned,0.17186435768435884,308.0,327.0,867,0.05406585183337491,0.24106113033448673,6
g106s__tu_binned,0.23690899515537395,328.0,393.0,2023,0.12615365427787478,0.22936233316856156,7
g106s__tu_binned,0.2998532940968109,394.0,430.0,966,0.06023946121227239,0.21842650103519667,8
g106s__tu_binned,0.5439412375795785,431.0,768.0,991,0.061798453479670744,0.17961654894046417,9
bkc321__tu_binned,-0.07781576117541146,0.0,4.0,12775,0.7966450486405587,0.2896281800391389,1
bkc321__tu_binned,0.1910169277595981,5.0,56.0,1006,0.06273384884010975,0.23757455268389663,2
bkc321__tu_binned,0.24785905376303172,57.0,171.0,853,0.05319281616363183,0.22743259085580306,3
bkc321__tu_binned,0.5095772804191256,172.0,45840.0,1402,0.08742828635569967,0.1847360912981455,4
miles_odometer__app_binned,0.6034296424186735,1.0,12676.0,1111,0.06928161636318284,0.171017101710171,1
miles_odometer__app_binned,0.3682044533074317,12696.0,24994.0,802,0.05001247193813919,0.20698254364089774,2
miles_odometer__app_binned,0.10468314814981744,25002.0,39119.0,1613,0.10058618109254178,0.25356478611283323,3
miles_odometer__app_binned,0.09222798230535348,39152.0,50020.0,1813,0.11305811923172861,0.25592939878654164,4
miles_odometer__app_binned,-0.019195318494744675,50021.0,66743.0,3698,0.2306061361935645,0.2777176852352623,5
miles_odometer__app_binned,-0.035982464135425,66745.0,74249.0,1640,0.102269892741332,0.2810975609756098,6
miles_odometer__app_binned,-0.12565507247710153,74255.0,78604.0,928,0.05786979296582689,0.2995689655172414,7
miles_odometer__app_binned,-0.1802873060584906,78606.0,95989.0,3442,0.21464205537540534,0.31115630447414294,8
miles_odometer__app_binned,-0.26512871285699235,95992.0,150780.0,989,0.06167373409827887,0.32962588473205257,9
g232s__tu_binned,0.33827836503908393,0.0,2.0,1156,0.07208780244449987,0.21193771626297578,1
g232s__tu_binned,0.2463404505858416,3.0,3.0,852,0.05313045647293589,0.22769953051643194,2
g232s__tu_binned,0.21278691377351927,4.0,4.0,1040,0.06485407832377152,0.23365384615384616,3
g232s__tu_binned,0.03387719702583268,5.0,5.0,1003,0.06254676976802195,0.26719840478564305,4
g232s__tu_binned,0.023345282027781286,6.0,6.0,1103,0.06878273883761536,0.2692656391659112,5
g232s__tu_binned,0.00420195362665024,7.0,12.0,4805,0.2996383137939636,0.27304890738813736,6
g232s__tu_binned,-0.10413280797799475,13.0,32.0,5236,0.3265153404839112,0.2950725744843392,7
g232s__tu_binned,-0.32260880028975847,33.0,383.0,841,0.05244449987528062,0.34244946492271106,8
au21s__tu_binned,-0.16340088598784464,0.0,0.0,4279,0.2668371164879022,0.30754849263846695,1
au21s__tu_binned,-0.13139170670524017,1.0,16.0,2713,0.16918184085806934,0.3007740508661998,2
au21s__tu_binned,-0.015230477862253601,17.0,30.0,2405,0.14997505612372164,0.27692307692307694,3
au21s__tu_binned,0.07852791267397076,31.0,55.0,3276,0.20429034671988028,0.25854700854700857,4
au21s__tu_binned,0.17208484711218835,56.0,80.0,2116,0.13195310551259665,0.24102079395085066,5
au21s__tu_binned,0.47463914702402654,81.0,285.0,1247,0.07776253429782988,0.19005613472333602,6
balmag01__tu_binned,0.2744147023447032,0.0,158.0,2114,0.1318283861312048,0.2228003784295175,1
balmag01__tu_binned,0.20190968126227551,159.0,222.0,2067,0.12889748066849588,0.235607160135462,2
balmag01__tu_binned,0.034547506380607954,223.0,266.0,1831,0.11418059366425543,0.2670671764063353,3
balmag01__tu_binned,-0.05700179332425749,267.0,298.0,2043,0.12740084809179347,0.285364659813999,4
balmag01__tu_binned,-0.10836132732125676,299.0,600.0,7981,0.49769269144425043,0.2959528881092595,5
ENG-vehicle_age_binned,0.7042751641252173,-1.0,0.0,897,0.05593664255425293,0.15719063545150502,1
ENG-vehicle_age_binned,0.09676311146878531,1.0,2.0,2023,0.12615365427787478,0.2550667325753831,2
ENG-vehicle_age_binned,0.02768268084164621,3.0,3.0,2634,0.16425542529309053,0.26841305998481396,3
ENG-vehicle_age_binned,-0.05863816345376738,4.0,7.0,9041,0.5637939635819407,0.28569848468089815,4
ENG-vehicle_age_binned,-0.16933334625778929,8.0,11.0,1441,0.08986031429284111,0.30881332408049966,5
cv15__tu_binned,0.13851710226187144,0.0,1.0,6193,0.3861935644799202,0.24721459712578717,1
cv15__tu_binned,0.00996282176727241,2.0,2.0,4211,0.2625966575205787,0.2719069104725718,2
cv15__tu_binned,-0.11132921006168313,3.0,3.0,2421,0.15097281117485659,0.2965716646014044,3
cv15__tu_binned,-0.13796496145613282,4.0,5.0,2085,0.1300199551010227,0.302158273381295,4
cv15__tu_binned,-0.2524058742027068,6.0,35.0,1126,0.07021701172362185,0.3268206039076377,5
re01s__tu_binned,-0.18326600918062136,0.0,0.0,4256,0.26540284360189575,0.3117951127819549,1
re01s__tu_binned,-0.10629919286526408,1.0,1.0,2971,0.18527064105762037,0.29552339279703804,2
re01s__tu_binned,-0.030358925561189694,2.0,2.0,2136,0.13320029932651534,0.2799625468164794,3
re01s__tu_binned,0.051780232420706916,3.0,3.0,1532,0.09553504614617112,0.26370757180156656,4
re01s__tu_binned,0.10387230283501227,4.0,4.0,1143,0.07127712646545273,0.2537182852143482,5
re01s__tu_binned,0.10955421353631231,5.0,5.0,851,0.05306809678223996,0.2526439482961222,6
re01s__tu_binned,0.17611146436989297,6.0,8.0,1544,0.09628336243452232,0.24028497409326424,7
re01s__tu_binned,0.45714587648695293,9.0,50.0,1603,0.09996258418558245,0.19276356830941985,8
au27s__tu_binned,-0.04741939358361267,0.0,0.0,14163,0.8832002993265153,0.2834145308197416,1
au27s__tu_binned,0.3999809685290518,1.0,3.0,1873,0.11679970067348466,0.201815269620929,2
flt_wtd_avg_closed__tu_pmthx_binned,-0.1162060688741533,0.0,0.2619047619047619,8216,0.512347218757795,0.2975900681596884,1
flt_wtd_avg_closed__tu_pmthx_binned,-0.07631135169237169,0.2620967741935484,0.521486643437863,1189,0.0741456722374657,0.28931875525651807,2
flt_wtd_avg_closed__tu_pmthx_binned,0.07678890694674642,0.5221674876847291,0.8379446640316206,1858,0.11586430531304565,0.2588805166846071,3
flt_wtd_avg_closed__tu_pmthx_binned,0.2048819738968479,0.8380952380952381,1.0,4773,0.2976428036916937,0.2350722815839095,4
flt_mean_months_to_first_bad__tu_pmthx_binned,-0.16042299991405198,0.0,0.0,4946,0.3084310301820903,0.3069146785281035,1
flt_mean_months_to_first_bad__tu_pmthx_binned,-0.06583305757085625,0.012195121951219513,0.15833333333333333,3437,0.21433025692192567,0.28716904276985744,2
flt_mean_months_to_first_bad__tu_pmthx_binned,0.14198401115365006,0.15873015873015872,1.0,7653,0.477238712895984,0.24656997255978047,3
linka017__tu_binned,0.0761510844460026,0.0,0.0,9969,0.6216637565477675,0.25900290901795564,1
linka017__tu_binned,-0.11976848010786659,1.0,10.0,6067,0.3783362434522325,0.2983352563045987,2
at21s__tu_binned,-0.05237785921744306,0.0,24.0,11613,0.7241830880518833,0.28442262981141825,1
at21s__tu_binned,0.05373628703147618,25.0,33.0,1238,0.07720129708156648,0.2633279483037157,2
at21s__tu_binned,0.13200937778834199,34.0,67.0,2226,0.13881267148914941,0.24842767295597484,3
at21s__tu_binned,0.2966251311236034,68.0,379.0,959,0.05980294337740085,0.21897810218978103,4
linka029__tu_binned,0.09433374195981482,0.0,0.0,7009,0.43707907208780244,0.25552860607789984,1
linka029__tu_binned,-0.026931481349485652,1.0,1.0,3792,0.23646794711898228,0.27927215189873417,2
linka029__tu_binned,-0.08304167079527325,2.0,2.0,1689,0.10532551758543278,0.290704558910598,3
linka029__tu_binned,-0.11045968436747942,3.0,99.0,3546,0.22112746320778248,0.29639029892837,4
