iter	Logloss
0	0.624061619
1	0.569939557
2	0.5238321467
3	0.4885202576
4	0.4603227585
5	0.4368013895
6	0.417173644
7	0.4021623114
8	0.3875461293
9	0.3753203061
10	0.3662267622
11	0.3538115279
