feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
short_term_lending_reason5__ln,object,0.9828208227026544,,,,,,,I60,1,0.0005211047420531526,,,,
linkf080__tu,float64,0.9822926458081555,0.0,7660.0,7660.0,492.1735591564489,242.08998988877653,0.0,0.0,445,0.2249747219413549,0.0,0.6329625884732053,0.0005055611729019212,0.6329625884732053
linkf192__tu,float64,0.9820688420392999,1.0,2494.0,2493.0,787.1788972301431,903.5866200698952,587.0,98.0,1107,0.5526709935097354,0.0,0.0014977533699450823,0.0004992511233150275,0.0
linkb001__tu,float64,0.979248914551721,0.0,320.0,320.0,10.117831994954502,1.2145858498705782,0.21,0.0,255,0.1100086281276963,0.0,0.0457290767903365,0.0008628127696289905,0.0457290767903365
linkb018__tu,float64,0.979248914551721,0.0,41509.0,41509.0,2911.8352274736976,2267.2950819672133,1456.0,0.0,1416,0.6108714408973253,0.0,0.01898188093183779,0.0008628127696289905,0.01898188093183779
bitsystemdecline__app,object,0.9780582785014099,,,,,,,True,2,0.0008159934720522236,,,,
linkf186__tu,float64,0.9773958193455978,2.0,365.0,363.0,99.74997800218883,190.34257425742575,190.0,325.0,359,0.14217821782178217,0.0,0.00039603960396039607,0.005940594059405941,0.0
linkf013__tu,float64,0.9772078241797592,0.0,16958.0,16958.0,995.9818528833777,643.4135899450118,353.0,0.0,937,0.3680282796543598,0.0,0.11704634721131187,0.00039277297721916735,0.11704634721131187
linkb009__tu,float64,0.9768944989033616,0.0,4.0,4.0,0.47119337085874646,0.157690817512592,0.0,0.0,5,0.0019372336303758234,0.0,0.8798915149166989,0.0007748934521503294,0.8798915149166989
linkb010__tu,float64,0.9768944989033616,-1.0,15.0,16.0,0.9296594299548734,-0.8192561022859357,-1.0,-1.0,14,0.005424254165052305,0.9170864006199148,0.9170864006199148,0.0007748934521503294,0.06160402944595118
linkb008__tu,float64,0.9768944989033616,0.0,2.0,2.0,0.14846789299604635,0.02092212320805889,0.0,0.0,3,0.001162340178225494,0.0,0.9798527702440915,0.0007748934521503294,0.9798527702440915
linkf027__tu,float64,0.9761872789937782,0.0,12221.0,12221.0,977.3856993366654,853.1642857142857,555.5,300.0,1173,0.4409774436090226,0.0,0.00037593984962406017,0.00037593984962406017,0.00037593984962406017
linkf182__tu,float64,0.97175596437044,2.0,365.0,363.0,99.61634861651538,190.16988906497622,190.0,118.0,360,0.11410459587955626,0.0,0.0003169572107765452,0.004754358161648178,0.0
linkf008__tu,float64,0.9712546439282037,0.0,16958.0,16958.0,1087.0423439848155,703.8421052631579,380.0,0.0,1133,0.35284957957022733,0.0,0.10837745250700716,0.0003114294612270321,0.10837745250700716
score_cvpropensity__tu,float64,0.9712546439282037,305.0,766.0,461.0,64.98910341089127,492.1986919962628,483.0,468.0,317,0.09872313920896916,0.0,0.0006228589224540642,0.0006228589224540642,0.0
linkf028__tu,float64,0.9647464303298867,0.0,20307.0,20307.0,1474.981300974176,1185.0152361604876,688.5,300.0,1724,0.4377856780091417,0.0,0.0007618080243778568,0.00025393600812595224,0.0007618080243778568
linkf009__tu,float64,0.9594378049326351,0.0,120120.0,120120.0,2156.3324327982114,839.1953211211653,441.0,0.0,1487,0.32818362392407857,0.0,0.0960052968439638,0.00022070183182520416,0.0960052968439638
alert2__ln,object,0.9572713844501142,,,,,,,300E,4,0.0008380473496752566,,,,
linkd001__tu,float64,0.9567790161586321,0.0,1.0,1.0,0.27188488711125947,0.08036454018227009,0.0,0.0,2,0.00041425020712510354,0.0,0.9196354598177299,0.08036454018227009,0.9196354598177299
linkf029__tu,float64,0.9543350790027304,0.0,29084.0,29084.0,1916.5410744198914,1406.6302685747892,763.0,300.0,2151,0.4216820231327191,0.0,0.00039207998431680063,0.00019603999215840032,0.00039207998431680063
linkd013__tu,float64,0.9505751756859585,1.0,1825.0,1824.0,486.4876580387047,774.9844231117551,752.0,20.0,1597,0.2892591921753306,0.0,0.0014490128599891324,0.0007245064299945662,0.0
linkf191__tu,float64,0.9505662235352044,0.0,2496.0,2496.0,704.3520106275341,801.0077870336835,563.0,4.0,1873,0.33918869974646865,0.0,0.0005432814197754436,0.00018109380659181456,0.0005432814197754436
linkf010__tu,float64,0.9487041761783268,0.0,307320.0,307320.0,4242.035701748737,930.260907504363,480.0,0.0,1754,0.30610820244328096,0.0,0.08324607329842931,0.00017452006980802793,0.08324607329842931
linkf049__tu,float64,0.9475135401280158,0.0,2973.0,2973.0,287.3394303200031,419.2630052873955,392.0,588.0,926,0.1579396213542555,0.0,0.0022172949002217295,0.00017056114617090227,0.0022172949002217295
linkf024__tu,float64,0.9457141578264178,0.0,37862.0,37862.0,2268.4757834265956,1612.8708773087071,841.0,300.0,2499,0.4121042216358839,0.0,0.00032981530343007914,0.00016490765171503957,0.00032981530343007914
bittrade__app,object,0.9374781791325366,,,,,,,True,4,0.000572737686139748,,,,
linkd011__tu,float64,0.9338257016248154,0.0,26.0,26.0,1.4268009659096639,0.31547619047619047,0.0,0.0,21,0.002840909090909091,0.0,0.9031385281385281,0.00013528138528138528,0.9031385281385281
linkd004__tu,float64,0.9338257016248154,0.0,5.0,5.0,0.22829603615943908,0.030303030303030304,0.0,0.0,6,0.0008116883116883117,0.0,0.97754329004329,0.00027056277056277056,0.97754329004329
score_epd__tu,float64,0.9334586634438924,448.0,810.0,362.0,46.12241534806564,576.064442351675,574.0,563.0,270,0.03632449885645096,0.0,0.0001345351809498184,0.0001345351809498184,0.0
score_newaccount__tu,float64,0.9317398504990824,427.0,692.0,265.0,34.57923221784726,565.7135737704918,565.0,550.0,219,0.028721311475409836,0.0,0.00013114754098360657,0.00013114754098360657,0.0
ad01d__tu,float64,0.9308983483281859,0.0,12.0,12.0,1.53537274267327,1.3500453426609664,1.0,0.0,13,0.0016841559787537247,0.0,0.37776914108045084,0.00012955045990413266,0.37776914108045084
au934d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au934s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
bc935c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc935b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc934s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc934d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc934c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc934b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc922s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc922d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc922c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc922b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc920s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc920d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc920c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
bc920b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
au935s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au935c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au935b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au935d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au920s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au934c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
at920b__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at922e__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at922d__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at922c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
at922b__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at920s__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at920f__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
at920e__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at920d__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at920c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
us999b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.95455772644458,-1.7222438139655396,-1.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.5959321155590103,0.0
au934b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
us999s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.95455772644458,-1.7222438139655396,-1.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.5959321155590103,0.0
us933c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,1.0427502843657597,-1.8451872004145615,-1.0,-1.0,3,0.000388651379712398,1.0,0.03705143153258194,0.5959321155590103,0.0
us933b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,1.0427502843657597,-1.8451872004145615,-1.0,-1.0,3,0.000388651379712398,1.0,0.03705143153258194,0.5959321155590103,0.0
us933s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,1.0427502843657597,-1.8451872004145615,-1.0,-1.0,3,0.000388651379712398,1.0,0.03705143153258194,0.5959321155590103,0.0
us921c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,1.0427502843657597,-1.8451872004145615,-1.0,-1.0,3,0.000388651379712398,1.0,0.03705143153258194,0.5959321155590103,0.0
us921b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,1.0427502843657597,-1.8451872004145615,-1.0,-1.0,3,0.000388651379712398,1.0,0.03705143153258194,0.5959321155590103,0.0
us921s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,1.0427502843657597,-1.8451872004145615,-1.0,-1.0,3,0.000388651379712398,1.0,0.03705143153258194,0.5959321155590103,0.0
rt999b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9322024034790314,-2.0788962300816167,-2.0,-3.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36105713175281773,0.0
rt999s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9322024034790314,-2.0788962300816167,-2.0,-3.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36105713175281773,0.0
at922f__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
at922s__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at934b__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at934c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
au922s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au922d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au922c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au922b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
bc935s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
au920d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au920c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
au920b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.8024127086509282,-2.219717579997409,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.1991190568726519,0.0
at999c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
at935s__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at935f__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
at935e__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at935d__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at935c__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
at935b__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at934s__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at934f__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.561523281851758,-2.2931726907630523,-2.0,-2.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.016971110247441377,0.0
at934e__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
at934d__tu,float64,0.9308983483281859,-4.0,-2.0,2.0,0.5207977089697577,-2.2699831584402124,-2.0,-2.0,3,0.000388651379712398,1.0,0.03705143153258194,0.7670682730923695,0.0
bc935d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9092911924751236,-2.024614587381785,-2.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36429589325042105,0.0
he934d__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.6584454674340842,-1.1838321026039642,-1.0,-1.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.920844668998575,0.0
cc100s__tu,float64,0.9308983483281859,-9.0,-4.0,5.0,1.5036319317970706,-8.497344215571966,-9.0,-9.0,2,0.0002591009198082653,1.0,0.899468843114393,0.10053115688560695,0.0
rt922b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9322024034790314,-2.0788962300816167,-2.0,-3.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36105713175281773,0.0
rt935b__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9322024034790314,-2.0788962300816167,-2.0,-3.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36105713175281773,0.0
rt934s__tu,float64,0.9308983483281859,-4.0,-1.0,3.0,0.9322024034790314,-2.0788962300816167,-2.0,-3.0,4,0.0005182018396165306,1.0,0.03705143153258194,0.36105713175281773,0.0
