feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
linkf013__tu,float64,0.9820016965789466,0.0,25480.0,25480.0,875.5614960816715,587.7902615779312,335.0,0.0,2999,0.0793197386865561,0.0,0.09775450289613584,2.6448729138564892e-05,0.09775450289613584
pti__app,float64,0.9817831977752157,0.0055701384867261,0.6562,0.650629861513274,0.027844305015135545,0.0958957971116947,0.0985477057159527,0.12,28629,0.7481185324553151,0.0,2.613149367617853e-05,2.613149367617853e-05,0.0
fltadvance__app,float64,0.9817831977752157,0.1146476994887752,1.824245034276674,1.7095973347878988,0.12012171859080412,1.1294146886916285,1.147976415258262,1.2,25137,0.6568673565380997,0.0,2.613149367617853e-05,5.226298735235706e-05,0.0
dtmfunded__base,float64,0.9817831977752157,20181002.0,20200330.0,19328.0,3929.126578625528,20189331.992552523,20190524.0,20190430.0,358,0.009355074736071913,0.0,2.613149367617853e-05,2.613149367617853e-05,0.0
crossindustry_reason5__ln,object,0.9817760572914336,,,,,,,I60,1,2.612125486508372e-05,,,,
bigmileage_odometer__app,float64,0.9808830207864243,0.0,172256.0,172256.0,23000.44402493474,39978.19691725392,40139.0,10.0,22809,0.5679673298637914,0.0,0.0001743071291615827,2.490101845165467e-05,0.0001743071291615827
gnrc_rem_cde__base,object,0.9789055828110466,,,,,,,AND,32,0.0007221357163811974,,,,
gnrcrem_frsrpt_dte__base,object,0.9789055828110466,,,,,,,2020-04-07,1014,0.022882675512829194,,,,
linkf182__tu,float64,0.9772856450570239,2.0,366.0,364.0,98.7191385217759,190.90261128342695,189.0,156.0,365,0.007649425769134043,0.0,4.191466174867969e-05,0.00025148797049207814,0.0
linkf008__tu,float64,0.9772037675096563,0.0,67080.0,67080.0,983.6332128805403,628.5600150350818,350.0,0.0,3398,0.07095723354493819,0.0,0.09388573337788172,2.088205813564985e-05,0.09388573337788172
linkf027__tu,float64,0.9768891101909937,0.0,34119.0,34119.0,974.3953481463701,854.275247687903,560.0,300.0,3961,0.08158767430843065,0.0,0.0002677707058847762,2.0597746606521245e-05,0.0002677707058847762
linkf009__tu,float64,0.9685994845522774,0.0,129290.0,129290.0,1302.08921294744,699.2591149583858,377.0,0.0,4102,0.06218637721146703,0.0,0.09008080287433864,1.5160013947212831e-05,0.09008080287433864
linkd013__tu,float64,0.9683543279424267,1.0,1827.0,1826.0,490.14072468447586,781.7485032642378,761.0,3.0,1827,0.027482776256806764,0.0,0.0013387887722253978,4.512771142332802e-05,0.0
linkf028__tu,float64,0.9677664281110374,0.0,37800.0,37800.0,1499.0830683784866,1204.6579977256952,690.0,300.0,5898,0.08710291967569005,0.0,0.00036920532246392866,1.4768212898557146e-05,0.00036920532246392866
linkf010__tu,float64,0.9610305717432968,0.0,307320.0,307320.0,1882.9460480077805,756.1393669911926,405.0,0.0,4601,0.056203657329929275,0.0,0.08627829422327547,1.2215530825892039e-05,0.08627829422327547
linkf029__tu,float64,0.9600851716905524,0.0,65793.0,65793.0,1919.142068074521,1445.9760521890541,778.0,300.0,7378,0.08799150854512278,0.0,0.0003458598194373218,1.1926200670252478e-05,0.0003458598194373218
intservicecontractmileage__app,float64,0.9581610493274141,0.0,9999999.0,9999999.0,97871.20285348916,39142.66734933042,0.0,0.0,5973,0.06795917670751271,0.0,0.5847242607320431,5.688864616399859e-05,0.5847242607320431
intservicecontractterm__app,float64,0.9581148741989567,0.0,70036.0,70036.0,601.1763442312147,52.20575533027231,36.0,24.0,101,0.0011478838023366823,0.0,0.030788289312178932,1.136518616174933e-05,0.030788289312178932
linkf191__tu,float64,0.957196131952332,0.0,2497.0,2497.0,695.5938342825281,800.9470962432439,635.0,4.0,2498,0.02778086701216664,0.0,0.002424431148379635,4.448497519962632e-05,0.002424431148379635
linkf049__tu,float64,0.95593940680669,0.0,12457.0,12457.0,299.4433650582022,351.5703126688131,300.0,300.0,1658,0.017913092331294973,0.0,0.0021500032412109164,2.160807277598911e-05,0.0021500032412109164
linkf024__tu,float64,0.9531389090673671,0.0,84590.0,84590.0,2242.6431161872206,1618.2505256955942,830.0,300.0,8577,0.08712833067522678,0.0,0.0003657012830020012,1.015836897227781e-05,0.0003657012830020012
linkd004__tu,float64,0.9530475108749568,0.0,31.0,31.0,0.31573704680664294,0.039946062676791745,0.0,0.0,15,0.00015207891882027314,0.0,0.9712266685592044,2.0277189176036417e-05,0.9712266685592044
linkd011__tu,float64,0.9530422745201833,0.0,80.0,80.0,1.2063581959880498,0.22636957138802158,0.0,0.0,33,0.000334536312396091,0.0,0.9270508089696281,1.0137464012002757e-05,0.9270508089696281
linkd001__tu,float64,0.9485770919951368,0.0,1.0,1.0,0.2552311778898692,0.07004924831518922,0.0,0.0,2,1.8514404206472637e-05,0.0,0.9299507516848108,0.07004924831518922,0.9299507516848108
linkf025__tu,float64,0.9410814881529853,0.0,87444.0,87444.0,2736.56771160109,1870.3433142118445,916.0,300.0,10521,0.08500444372626646,0.0,0.00036357760361961704,8.079502302658157e-06,0.00036357760361961704
dtmfunded__tu,float64,0.9323677177776148,20131004.0,20200330.0,69326.0,19273.182820173875,20160879.335702974,20160226.0,20161129.0,1259,0.008861516804504662,0.0,2.8154143938060884e-05,7.038535984515221e-06,0.0
linkf188__tu,float64,0.9322106271344096,0.0,2497.0,2497.0,687.6587680105042,933.738597661599,801.0,12.0,2498,0.017541518907341735,0.0,0.00043537797127909836,7.022225343211264e-06,0.00043537797127909836
permid__tu,object,0.9315736959810501,,,,,,,0316G2899006,143536,0.9985599298748461,,,,
tuseqeuncenumber__tu,float64,0.9315736959810501,1.0,143743.0,143742.0,41495.174209378456,71872.0,71872.0,1.0,143743,1.0,0.0,6.956860507989954e-06,6.956860507989954e-06,0.0
linkf026__tu,float64,0.9306482892828954,0.0,87444.0,87444.0,3083.8153025479464,2040.8123305442489,969.0,300.0,11952,0.08203889159636756,0.0,0.00041184182528296965,6.8640304213828275e-06,0.00041184182528296965
dtmapproved__base,float64,0.9285075722450348,20181001.0,20200311.0,19310.0,3842.493770243744,20188718.273577746,20190502.0,20190302.0,484,0.003222713471474991,0.0,0.0019775741756778353,6.658498908006179e-06,0.0
linkf081__tu,float64,0.9237524860784367,0.0,2497.0,2497.0,662.0569714639296,876.7464491518546,745.0,2.0,2496,0.015583150718285853,0.0,0.0006867574435142003,6.24324948649273e-06,0.0006867574435142003
linkf135__tu,float64,0.919997543673579,1.0,172202.0,172201.0,3258.875941105939,1470.012090847966,693.0,300.0,9679,0.05759218379040944,0.0,0.00011305418865768976,5.9502204556678825e-06,0.0
linkb014__tu,float64,0.9198076068049762,0.0,435600000.0,435600000.0,1350002.0798365849,51339.21443072539,9435.5,0.0,24274,0.14409355336578417,0.0,0.03638846016858602,5.936127270568681e-06,0.03638846016858602
linkb016__tu,float64,0.9198076068049762,0.0,2896350.0,2896350.0,106045.82515545115,124666.88203134276,104676.0,0.0,51734,0.3070996082156001,0.0,0.06664490086667459,5.936127270568681e-06,0.06664490086667459
linkb003__tu,float64,0.9198076068049762,0.0,2857184.0,2857184.0,42916.39841862958,19327.717570936722,5580.5,0.0,21099,0.1252463492817286,0.0,0.23141992164312003,5.936127270568681e-06,0.23141992164312003
linkb015__tu,float64,0.9198076068049762,0.0,2473699.0,2473699.0,82002.66401919526,87713.9823459575,74400.0,0.0,46172,0.27408286833669715,0.0,0.1826368277335866,5.936127270568681e-06,0.1826368277335866
linkb005__tu,float64,0.9198076068049762,0.0,99999.0,99999.0,1198.0850945276948,1499.2472337646918,1494.0,0.0,5067,0.030078356879971506,0.0,0.2509438442360204,5.936127270568681e-06,0.2509438442360204
linkb013__tu,float64,0.9198076068049762,0.0,2933560.0,2933560.0,83400.42753074535,91877.69002730619,76616.0,0.0,49818,0.29572598836519054,0.0,0.09401638371126676,5.936127270568681e-06,0.09401638371126676
linkb002__tu,float64,0.9198076068049762,0.0,2933560.0,2933560.0,75657.87338003403,56105.946373026236,23921.5,0.0,43961,0.26095809094146977,0.0,0.2274486524991096,5.936127270568681e-06,0.2274486524991096
linkf184__tu,float64,0.9191430657809928,0.0,2497.0,2497.0,689.2877010511299,916.0743158911077,772.0,12.0,2498,0.014706574981160512,0.0,0.0004415504898266767,5.88733986435569e-06,0.0004415504898266767
linkf014__tu,float64,0.9179058579576883,0.0,366430.0,366430.0,1891.7128006553735,915.1460091038242,500.0,0.0,6680,0.03873474239656722,0.0,0.09105563770258908,5.798614131222638e-06,0.09105563770258908
linkf016__tu,float64,0.9178877687321071,0.0,83.0,83.0,23.055625341207996,30.134741699663174,25.0,0.0,84,0.0004869762830955459,0.0,0.034697060170557646,0.0008406138220101685,0.034697060170557646
linkf017__tu,float64,0.9178877687321071,0.0,83.0,83.0,23.71167982688474,36.00438278654786,33.0,14.0,84,0.0004869762830955459,0.0,0.015606430405871542,0.0030262097592366065,0.015606430405871542
linkf213__tu,float64,0.9154181134080196,0.0,19950.0,19950.0,647.8947731409854,292.1213119579471,1.39,0.0,4701,0.02645752781670522,0.0,0.09559266325606001,5.628063777218723e-06,0.09559266325606001
linkb018__tu,float64,0.9148706763180618,0.0,103152.0,103152.0,2277.1816044796933,2107.1184582091473,1466.0,0.0,10450,0.058435058798530455,0.0,0.008969362135200273,5.591871655361766e-06,0.008969362135200273
linkb001__tu,float64,0.9148706763180618,0.0,10000.0,10000.0,30.72539771635453,1.2343143526569782,0.22,0.17,2128,0.011899502882609839,0.0,0.03871252747006951,5.591871655361766e-06,0.03871252747006951
linkd008__tu,float64,0.9122624956086025,1.0,1827.0,1826.0,515.1782309128844,664.3396071835494,549.0,10.0,1827,0.009912647170527915,0.0,0.002105148933861429,6.510769898540502e-05,0.0
fundeddate__app,float64,0.9114156342320505,20131004.0,20200330.0,69326.0,18091.43219049047,20164271.974807754,20161004.0,20161129.0,1665,0.008947331653133715,0.0,2.1495091058579497e-05,5.373772764644874e-06,0.0
dtmfunded__app,object,0.9114156342320505,,,,,,,2014-03-19 11:18:11,146740,0.7885474154839889,,,,
linkb017__tu,float64,0.9111404875903152,0.0,538976288.0,538976288.0,1390398.0700304497,110555.48591341802,83900.0,0.0,20951,0.11223729957625075,0.0,0.29934589402518924,5.3571332908334095e-06,0.29934589402518924
fltlicensefee__app,float64,0.9064268162296532,0.0,2254.0,2254.0,120.60727047750633,133.01310484978856,102.5,33.5,11570,0.05885973881944762,0.0,0.004919392172723064,5.087272153798412e-06,0.004919392172723064
fltdocumentfee__app,float64,0.9060317094603794,0.0,2000.0,2000.0,185.91030712574397,319.8086926922399,250.0,250.0,7499,0.03798904756356415,0.0,0.0044833053865521106,5.065881792714249e-06,0.0044833053865521106
vehiclemodel__app,object,0.9056551679489389,,,,,,,Altima,451,0.002275594126847974,,,,
inttermbump__app,float64,0.905159142342212,0.0,72.0,72.0,4.0649187260812445,4.502981448763251,6.0,6.0,24,0.00012046257629296498,0.0,0.3775548104722133,7.528911018310311e-05,0.3775548104722133
linkf136__tu,float64,0.9015303484841705,0.0,21000.0,21000.0,784.267141427419,591.7024191341761,405.0,300.0,5789,0.027985787145585073,0.0,0.02040559812428996,4.8343042227647385e-06,0.02040559812428996
linkf187__tu,float64,0.8985927534562321,0.0,2497.0,2497.0,690.273047472808,796.5628749542309,618.0,5.0,2498,0.011726268155060884,0.0,0.0024269338015077972,2.3471313360810417e-05,0.0024269338015077972
linkf034__tu,float64,0.8985289651344458,0.0,14848.0,14848.0,296.2064937117367,285.1728560705573,200.0,300.0,2110,0.009898667667479827,0.0,0.0008866579095515106,4.691311690748733e-06,0.0008866579095515106
telecommunications_reason5__ln,object,0.8962130682277986,,,,,,,I60,1,4.586629973626878e-06,,,,
fltpriceselling__app,float64,0.8931055296858472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.453291650523484e-06,0.0,1.0,1.0,1.0
fltstatesalestax__app,float64,0.8931055296858472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.453291650523484e-06,0.0,1.0,1.0,1.0
score_cvpropensity__tu,float64,0.889682381760729,233.0,843.0,610.0,65.98400503135149,493.6663904998619,485.0,470.0,507,0.002187758906379453,0.0,4.315106324219829e-06,4.315106324219829e-06,0.0
inttype__app,float64,0.8820630095330219,7.0,13.0,6.0,2.721607333541901,8.737905146316852,7.0,7.0,2,8.072653884964681e-06,0.0,0.7103491422805247,0.2896508577194753,0.0
vehiclepricewholesale__app,float64,0.8788412232505577,0.0,266218.0,266218.0,8513.22281906749,9539.1950992949,10975.0,0.0,15325,0.06021185142111756,0.0,0.35621449170589115,3.928995198767867e-06,0.35621449170589115
linkf030__tu,float64,0.8754794834859652,0.0,125610.0,125610.0,4750.432960498617,2837.913330529857,1210.0,300.0,18778,0.07178683385579937,0.0,0.001403012462726508,3.822922241761603e-06,0.001403012462726508
bitnew__app,float64,0.8721106032375906,0.0,1.0,1.0,0.39509956276212466,0.1935739623385953,0.0,0.0,2,7.444436586428048e-06,0.0,0.8064260376614046,0.1935739623385953,0.8064260376614046
vehiclemake__app,object,0.8720372942707615,,,,,,,Unknown,42,0.00015624360610242885,,,,
vehicleyear__app,float64,0.8720330099804922,0.0,2020.0,2020.0,743.2830521085851,1689.1349639163752,2016.0,0.0,26,9.671899412246113e-05,0.0,0.16222007291124171,0.012190313220742504,0.16222007291124171
linkf183__tu,float64,0.867662557873621,0.0,2497.0,2497.0,687.1260263804608,773.6903068693997,590.0,2.0,2498,0.00898557918856407,0.0,0.002643875381743231,3.2373984266243646e-05,0.002643875381743231
linkd010__tu,float64,0.8671565355895993,0.0,73.0,73.0,0.8471669943426058,0.29531202344265123,0.0,0.0,2162,0.0077473267780867475,0.0,0.7650180603732477,3.583407390419402e-06,0.7650180603732477
linkf033__tu,float64,0.8662953932454832,0.0,14848.0,14848.0,298.1118577075147,300.1324406404318,229.0,300.0,2219,0.007900367781880066,0.0,0.0011642272486141424,3.5603279774132794e-06,0.0011642272486141424
linkb009__tu,float64,0.8643079585928106,0.0,7.0,7.0,0.46066555292480327,0.16935393337262497,0.0,0.0,8,2.806544862619629e-05,0.0,0.8606760966574051,1.0524543234823608e-05,0.8606760966574051
linkb010__tu,float64,0.8643079585928106,-1.0,37.0,38.0,1.0104416348114875,-0.6684720117313577,-1.0,-1.0,276,0.000968257977603772,0.7817630714826976,0.7817630714826976,3.5081810782745364e-06,0.1939989054475036
linkb008__tu,float64,0.8643079585928106,0.0,6.0,6.0,0.2117711517291094,0.040670343240436696,0.0,0.0,6,2.1049086469647216e-05,0.0,0.9619888580168954,3.5081810782745364e-06,0.9619888580168954
dtmdeclined__base,float64,0.8628432073529846,20181001.0,20200911.0,19910.0,3726.0770683102264,20188885.355560955,20190510.0,20190302.0,506,0.001756182212581345,0.0,0.0024190889370932756,3.470715835140998e-06,0.0
linkf194__tu,float64,0.8606834490250383,0.0,5803.0,5803.0,689.9675401034949,812.3525568744832,637.0,5.0,3038,0.010380575544484764,0.0,0.0015786128708202636,3.4169109758014363e-06,0.0015786128708202636
linkf196__tu,float64,0.8606201367355041,0.0,9999.0,9999.0,802.642891825771,1157.4683208388121,1062.0,9999.0,3259,0.011130654553527212,0.0,0.00019809081439232227,0.001198790962960433,0.00019809081439232227
alert1__ln,object,0.8593324694934731,,,,,,,300A,10,3.3840947546531304e-05,,,,
linkf106__tu,float64,0.8580224287355916,0.0,2498.0,2498.0,698.5698382483325,1431.190231750332,1474.0,2480.0,2499,0.008378820594664915,0.0,1.0058608156860641e-05,6.705738771240428e-06,1.0058608156860641e-05
rte_rem_cde__base,object,0.8548449134525763,,,,,,,CLO,10,3.27947344774323e-05,,,,
linkd002__tu,float64,0.8475440068015488,0.0,5.0,5.0,0.5128660626024133,0.13790497839282592,0.0,0.0,6,1.873454400119901e-05,0.0,0.9086128943621512,0.0013926011040891265,0.9086128943621512
linkb004__tu,float64,0.832574220568592,0.0,99999999.0,99999999.0,352234.56595136516,88401.0150151687,49253.0,0.0,85886,0.24419480766879625,0.0,0.0028404002149492054,1.1372973833630452e-05,0.0028404002149492054
linkd003__tu,float64,0.824195576898726,0.0,5.0,5.0,1.129377442626668,0.42398026600814487,0.0,0.0,6,1.6246425786327007e-05,0.0,0.8334470583138376,0.028710142102070877,0.8334470583138376
linkd006__tu,float64,0.818791182740213,0.0,209.0,209.0,4.040336137927902,0.6919312256183259,0.0,0.0,137,0.00035989649691986394,0.0,0.9032193661093088,2.6269817293420723e-06,0.9032193661093088
linkd014__tu,float64,0.818791182740213,0.0,81907.0,81907.0,586.8204060343992,154.39000131349084,20.0,0.0,48808,0.12821772424572786,0.0,0.41513404174273966,2.6269817293420723e-06,0.41513404174273966
linkd007__tu,float64,0.818791182740213,-69.03,1002.54,1071.57,12.453042441412784,1.407325417361723,0.0,0.0,2916,0.007660278722761483,5.2539634586841445e-06,2.6269817293420723e-06,5.2539634586841445e-06,0.9766566403530663
linkd005__tu,float64,0.818791182740213,0.0,213.0,213.0,3.88597909831109,0.6440098249116677,0.0,0.0,133,0.0003493885700024956,0.0,0.9131152062837403,2.6269817293420723e-06,0.9131152062837403
linkd009__tu,float64,0.818791182740213,0.0,213.0,213.0,4.272034682793797,0.8743146861413579,0.0,0.0,142,0.00037303140556657426,0.0,0.8253635085967977,2.6269817293420723e-06,0.8253635085967977
linkf189__tu,float64,0.8142322218614956,0.0,2497.0,2497.0,533.1200931016854,506.9468816785482,320.0,1.0,2498,0.0064011562056365025,0.0,0.0016553830699924663,5.125024984496799e-06,0.0016553830699924663
zip5__tu,float64,0.7934686470877775,0.0,99950.0,99950.0,24466.534639057336,56257.53537316185,53717.0,60620.0,19154,0.044147881805190616,0.0,2.3048909786567096e-06,2.3048909786567096e-06,2.3048909786567096e-06
strname__tu,object,0.7934681710555254,,,,,,,Ohio,58,0.0001336833686364988,,,,
state__tu,object,0.7934681710555254,,,,,,,OH,58,0.0001336833686364988,,,,
iscrhit__tu,float64,0.7932796622836791,0.0,2.0,2.0,0.43135988110849327,0.24679394920519415,0.0,0.0,3,6.908351506135767e-06,0.0,0.753298162148221,9.211135341514357e-05,0.753298162148221
dtmstampcreation__tu,float64,0.7932796622836791,20181001.0,20191231.0,10230.0,3764.205278601354,20188808.397842754,20190507.0,20190302.0,456,0.0010500694289326366,0.0,0.0023396283767446466,0.0017224823088631846,0.0
observationdate__tu,float64,0.7932796622836791,201810.0,201910.0,100.0,37.621704962846835,201886.93716624027,201904.0,201901.0,5,1.1513919176892946e-05,0.0,0.19198308835551298,0.17514743573506011,0.0
analyticsmatchkey__tu,float64,0.7932796622836791,4.0,972297.0,972293.0,277986.7115253044,485411.2591092372,481485.0,4.0,434257,1.0,0.0,2.302783835378589e-06,2.302783835378589e-06,0.0
bigdebtorid,float64,0.7932639532193585,5027702.0,7229870.0,2202168.0,330627.1066561979,5583155.498420411,5588636.5,5652635.0,434289,0.9999976973911442,0.0,2.3026088558336594e-06,2.3026088558336594e-06,0.0
dtmstampcreation__base,float64,0.7932639532193585,20181001.0,20191231.0,10230.0,3764.2871657631244,20188808.29709641,20190507.0,20190302.0,456,0.0010499896382601488,0.0,0.0023394505975269982,0.0017223514241635773,0.0
bigaccountid,float64,0.7932639532193585,3907634.0,4812676.0,905042.0,273972.6108972399,4364785.988857675,4371481.5,3907642.0,346110,0.7969559510925879,0.0,2.3026088558336594e-06,4.605217711667319e-06,0.0
bitdebtor__base,float64,0.7932639532193585,0.0,1.0,1.0,0.4022655040067422,0.7969559510925879,1.0,1.0,2,4.605217711667319e-06,0.0,0.2030440489074121,0.7969559510925879,0.2030440489074121
observationdate__base,float64,0.7932639532193585,201810.0,201910.0,100.0,37.622511133073615,201886.9361647747,201904.0,201901.0,5,1.1513044279168297e-05,0.0,0.19199382900826636,0.1751479426189873,0.0
analyticsmatchkey__base,float64,0.7932639532193585,4.0,972297.0,972293.0,277990.66019540123,485406.8625227383,481480.5,4.0,434290,1.0,0.0,2.3026088558336594e-06,2.3026088558336594e-06,0.0
decision_dte__base,object,0.7932639532193585,,,,,,,2019-03-02,456,0.0010499896382601488,,,,
booked__base,float64,0.7932639532193585,0.0,1.0,1.0,0.28346419477783197,0.08811623569504248,0.0,0.0,2,4.605217711667319e-06,0.0,0.9118837643049575,0.08811623569504248,0.9118837643049575
open_dte__base,object,0.7932639532193585,,,,,,,2019-02-28,522,0.0012019618227451703,,,,
linkf060__tu,float64,0.7768179909725244,0.0,46070.0,46070.0,161.21983920967475,11.06508218190505,0.0,0.0,1611,0.003436154919183172,0.0,0.9838259697379479,2.132932910728226e-06,0.9838259697379479
cv_cons_prop__tu,float64,0.7764343089773018,232.0,950.0,718.0,65.9669134340719,491.53569086371806,482.0,470.0,535,0.0011391607259967124,0.0,2.129272385040584e-06,4.258544770081168e-06,0.0
score_epd__tu,float64,0.774348811680689,420.0,820.0,400.0,51.60273760129748,582.607537577132,578.0,579.0,392,0.0008269606033437055,0.0,4.219186751753599e-06,0.00015821950319075997,0.0
score_newaccount__tu,float64,0.7680228190820384,402.0,832.0,430.0,37.30341150207698,567.7109666457357,566.0,550.0,415,0.0008516069720960202,0.0,4.1041299860049165e-06,2.0520649930024583e-06,0.0
linkf045__tu,float64,0.7656555106921604,0.0,21660.0,21660.0,321.434106377627,50.46087343358651,0.0,0.0,3482,0.00707310979164593,0.0,0.9521092370913715,2.031335379565172e-06,0.9521092370913715
score_bankcard__tu,float64,0.76146119051858,0.0,7.0,7.0,2.005598007530164,0.9386227843655333,0.0,0.0,8,1.5964940989586867e-05,0.0,0.8140024506184419,0.00788867646647961,0.8140024506184419
scr_alt_b_2__tu,float64,0.7614502417767809,464.0,709.0,245.0,35.13509582444577,580.1593567222287,579.0,579.0,237,0.0004729396692615157,0.0,9.977630153196533e-06,0.00019157049894137344,0.0
scr_link_b_2__tu,float64,0.7614502417767809,428.0,791.0,363.0,39.22437284184656,565.6970113006639,563.0,570.0,343,0.0006844654285092822,0.0,3.991052061278613e-06,1.9955260306393066e-06,0.0
bc900b__tu,float64,0.7614464335187637,-4.0,0.0,4.0,0.9095932945947961,-2.0269790812345723,-2.0,-1.0,5,9.977470870773794e-06,0.9999381396806012,0.054024013776891776,6.186031939879751e-05,6.186031939879751e-05
bc900s__tu,float64,0.7614464335187637,-4.0,0.0,4.0,0.9095932945947961,-2.0269790812345723,-2.0,-1.0,5,9.977470870773794e-06,0.9999381396806012,0.054024013776891776,6.186031939879751e-05,6.186031939879751e-05
