bigAccountId,DQ15_2
1591489,0
1591494,0
1591504,0
1591507,0
1591508,0
1591510,0
1591513,0
1591516,0
1591523,0
1591548,0
1591564,0
1591684,0
1591689,0
1591710,0
1591718,0
1591769,0
1591804,0
1591821,0
1591850,0
1591855,0
1591858,0
1591861,0
1591883,0
1591885,0
1591889,0
1591897,0
1591899,0
1591947,0
1591965,0
1591984,0
1592000,0
1592016,0
1592034,0
1592090,0
1592091,0
1592095,0
1592120,0
1592147,0
1592205,0
1592241,0
1592245,0
1592275,0
1592287,0
1592348,0
1592352,0
1592361,0
1592445,0
1592473,0
1592479,0
1592488,0
1592501,0
1592525,0
1592530,0
1592540,0
1592542,0
1592554,0
1592584,0
1592598,0
1592600,0
1592618,0
1592625,0
1592676,0
1592687,0
1592694,0
1592723,0
1592731,0
1592758,0
1592781,0
1592805,0
1592821,0
1592840,1
1592848,0
1592859,0
1592884,0
1592886,0
1592938,0
1592965,0
1592975,0
1592985,0
1592994,0
1592995,0
1593041,0
1593080,0
1593088,0
1593092,0
1593095,0
1593194,0
1593200,0
1593204,0
1593220,0
1593236,0
1593263,0
1593320,0
1593325,0
1593348,0
1593362,0
1593364,0
1593399,0
1593400,0
1593529,0
1593550,0
1593592,0
1593614,0
1593620,0
1593637,0
1593646,0
1593655,0
1593707,0
1593717,0
1593735,0
1593751,0
1593771,0
1593773,0
1593774,0
1593788,0
1593791,0
1593796,0
1593808,0
1593814,1
1593865,0
1593947,0
1593960,0
1593976,0
1593996,0
1594008,0
1594017,0
1594025,1
1594027,0
1594040,0
1594046,0
1594047,0
1594068,0
1594070,0
1594073,0
1594081,0
1594086,0
1594108,0
1594132,0
1594162,0
1594172,0
1594187,0
1594195,0
1594196,0
1594221,0
1594252,1
1594302,0
1594344,0
1594351,0
1594423,0
1594436,0
1594467,0
1594546,0
1594547,0
1594558,0
1594603,0
1594671,0
1594675,0
1594680,1
1594707,0
1594716,0
1594732,0
1594785,0
1594786,0
1594804,0
1594830,0
1594836,0
1594894,0
1594907,0
1594909,0
1594929,0
1594935,0
1594942,0
1594943,0
1594973,0
1594987,0
1594989,0
1595003,0
1595029,0
1595054,0
1595132,0
1595150,0
1595172,0
1595197,0
1595205,0
1595211,0
1595218,1
1595222,0
1595226,0
1595262,0
1595284,0
1595287,0
1595296,0
1595299,0
1595300,0
1595301,0
1595374,0
1595377,0
1595388,0
1595412,0
1595419,0
1595437,0
1595439,0
1595471,0
1595482,0
1595547,0
1595551,0
1595558,0
1595582,0
1595650,0
1595731,0
1595747,0
1595782,0
1595821,0
1595841,0
1595862,0
1595868,0
1595875,0
1595916,1
1595921,0
1595929,0
1596017,0
1596022,0
1596049,0
1596073,0
1596103,0
1596111,0
1596142,0
1596176,0
1596288,0
1596304,0
1596314,0
1596346,0
1596368,0
1596372,0
1596417,0
1596465,0
1596472,0
1596536,0
1596545,0
1596557,0
1596564,1
1596584,0
1596590,0
1596594,0
1596639,0
1596653,0
1596669,0
1596671,0
1596676,0
1596678,0
1596703,0
1596734,0
1596745,0
1596749,0
1596776,0
1596779,0
1596787,0
1596800,0
1596812,0
1596818,0
1596819,0
1596827,0
1596836,0
1596839,0
1596851,0
1596863,0
1596907,0
1596954,0
1596959,0
1597056,0
1597057,0
1597059,0
1597089,0
1597095,0
1597113,0
1597114,0
1597141,0
1597148,0
1597159,0
1597160,0
1597165,0
1597169,0
1597184,0
1597225,0
1597227,0
1597275,0
1597327,0
1597340,0
1597349,0
1597380,0
1597383,0
1597393,0
1597520,0
1597620,0
1597701,0
1597720,0
1597725,0
1597741,0
1597760,0
1597792,0
1597833,0
1597860,0
1597870,0
1597877,0
1597891,0
1597911,0
1598062,0
1598075,0
1598086,0
1598103,1
1598141,0
1598143,0
1598149,0
1598153,0
1598163,0
1598216,0
1598221,0
1598276,0
1598278,0
1598295,0
1598327,0
1598354,0
1598410,0
1598436,0
1598443,0
1598467,0
1598470,0
1598477,0
1598486,0
1598563,0
1598576,0
1598591,0
1598623,0
1598640,0
1598645,0
1598664,0
1598699,0
1598701,0
1598708,0
1598771,0
1598773,0
1598797,0
1598802,0
1598864,0
1598880,0
1598890,0
1598899,0
1598903,0
1598910,0
1598935,0
1598946,0
1598953,0
1598961,0
1598971,0
1598996,0
1599039,0
1599069,0
1599087,0
1599092,0
1599118,0
1599218,1
1599231,0
1599243,0
1599244,0
1599260,0
1599303,0
1599353,0
1599354,0
1599378,0
1599380,0
1599392,0
1599415,0
1599466,0
1599473,0
1599474,0
1599483,0
1599512,0
1599532,0
1599545,0
1599559,0
1599565,0
1599572,0
1599584,0
1599621,0
1599622,0
1599662,0
1599684,0
1599703,0
1599708,0
1599731,0
1599741,0
1599784,0
1599813,0
1599849,0
1599854,0
1599864,0
1599865,0
1599886,0
1599890,0
1599925,0
1599938,0
1599968,0
1599981,0
1599999,0
1600025,0
1600045,0
1600086,0
1600100,1
1600113,0
1600124,0
1600141,0
1600157,0
1600183,0
1600192,0
1600208,0
1600215,0
1600224,0
1600232,0
1600277,0
1600301,0
1600336,0
1600337,0
1600377,0
1600388,0
1600397,0
1600450,0
1600476,0
1600505,0
1600515,0
1600523,0
1600526,0
1600559,0
1600584,0
1600611,0
1600616,0
1600617,0
1600635,0
1600640,0
1600703,0
1600705,0
1600720,0
1600722,0
1600754,0
1600770,0
1600772,0
1600781,0
1600844,0
1600892,1
1600937,0
1600996,0
1600997,0
1601002,0
1601014,0
1601028,0
1601044,0
1601070,0
1601082,1
1601128,0
1601132,0
1601135,0
1601140,0
1601164,0
1601230,0
1601239,1
1601256,0
1601289,0
1601294,0
1601318,0
1601330,0
1601337,0
1601382,0
1601389,0
1601411,0
1601412,0
1601421,0
1601436,0
1601454,0
1601495,0
1601524,0
1601539,0
1601546,0
1601547,0
1601582,0
1601587,0
1601597,0
1601599,0
1601611,0
1601632,0
1601643,0
1601656,0
1601694,0
1601703,0
1601724,0
1601739,0
1601760,0
1601818,0
1601837,0
1601840,0
1601860,0
1601879,0
1601909,0
1601957,0
1601967,0
1602001,0
1602002,0
1602018,0
1602033,0
1602046,0
1602051,0
1602069,0
1602074,0
1602089,0
1602094,0
1602152,0
1602160,0
1602162,0
1602203,0
1602208,0
1602224,0
1602230,0
1602270,0
1602325,0
1602374,0
1602381,0
1602393,0
1602410,0
1602431,0
1602473,0
1602474,0
1602483,0
1602497,0
1602528,0
1602566,0
1602575,0
1602580,0
1602583,0
1602589,0
1602591,0
1602718,0
1602723,0
1602725,0
1602746,0
1602747,0
1602754,0
1602756,1
1602760,0
1602766,0
1602774,0
1602792,0
1602804,0
1602811,0
1602817,1
1602823,0
1602847,0
1602856,0
1602857,0
1602862,0
1602867,0
1602963,0
1602973,0
1602978,0
1603020,0
1603022,0
1603029,1
1603033,0
1603040,0
1603104,0
1603109,0
1603118,0
1603124,0
1603149,0
1603199,0
1603206,0
1603267,0
1603271,0
1603281,0
1603296,0
1603300,0
1603320,1
1603326,0
1603337,0
1603415,0
1603421,0
1603474,0
1603492,0
1603506,0
1603584,0
1603594,0
1603677,0
1603683,0
1603693,0
1603768,0
1603770,0
1603776,0
1603796,0
1603806,0
1603815,0
1603820,0
1603821,0
1603828,0
1603835,0
1603872,0
1603887,0
1603892,0
1603895,0
1603900,0
1603905,0
1603908,0
1603923,0
1603934,0
1603939,0
1603984,0
1603999,0
1604018,0
1604019,0
1604024,0
1604037,0
1604077,0
1604108,0
1604128,0
1604202,0
1604218,0
1604264,0
1604266,0
1604274,0
1604289,0
1604306,0
1604362,0
1604383,0
1604435,0
1604479,0
1604499,0
1604561,0
1604598,0
1604636,0
1604648,0
1604680,0
1604683,0
1604687,0
1604732,0
1604734,0
1604746,0
1604779,0
1604802,0
1604821,0
1604833,0
1604855,0
1604876,0
1604900,0
1604911,0
1604956,1
1604996,1
1605037,0
1605054,0
1605070,0
1605071,0
1605096,0
1605135,0
1605162,0
1605176,0
1605180,0
1605238,0
1605275,0
1605286,0
1605298,0
1605316,0
1605332,0
1605341,0
1605368,0
1605373,0
1605377,0
1605380,0
1605392,0
1605446,0
1605449,1
1605458,0
1605462,0
1605487,0
1605526,0
1605556,0
1605558,0
1605581,0
1605587,0
1605617,0
1605644,0
1605645,0
1605660,0
1605704,0
1605719,0
1605730,0
1605772,0
1605774,0
1605790,0
1605806,0
1605815,0
1605826,0
1605865,0
1605866,0
1605901,0
1605904,0
1605924,0
1605949,0
1605973,0
1606004,0
1606012,0
1606055,0
1606062,0
1606122,0
1606130,0
1606136,0
1606146,0
1606177,0
1606189,0
1606215,0
1606222,0
1606224,0
1606255,0
1606262,0
1606320,0
1606384,0
1606413,0
1606423,0
1606441,0
1606455,0
1606465,0
1606489,0
1606507,0
1606525,0
1606615,0
1606616,0
1606620,0
1606624,0
1606654,0
1606658,0
1606714,0
1606743,0
1606757,0
1606779,0
1606784,0
1606815,0
1606919,0
1606929,0
1606936,0
1606966,0
1607042,0
1607048,0
1607125,0
1607143,0
1607184,0
1607196,0
1607206,0
1607223,0
1607229,0
1607289,0
1607311,0
1607314,0
1607328,0
1607377,0
1607396,0
1607417,0
1607426,0
1607488,0
1607512,0
1607536,0
1607542,0
1607564,0
1607571,0
1607623,0
1607631,0
1607656,0
1607659,0
1607677,0
1607701,0
1607730,0
1607754,0
1607775,0
1607780,0
1607826,0
1607831,0
1607840,0
1607848,0
1607849,0
1607868,0
1607903,0
1607905,0
1607909,0
1607912,0
1607918,1
1607926,0
1607950,0
1607999,0
1608022,0
1608062,0
1608063,0
1608065,0
1608067,0
1608070,1
1608126,0
1608179,0
1608191,0
1608221,0
1608240,0
1608255,0
1608262,0
1608381,0
1608413,0
1608436,0
1608443,0
1608457,0
1608467,0
1608522,0
1608534,0
1608559,0
1608563,0
1608568,0
1608651,0
1608697,0
1608710,0
1608717,0
1608730,0
1608733,0
1608755,0
1608760,0
1608785,0
1608834,0
1608855,0
1608884,0
1608885,0
1608916,0
1608925,0
1608931,0
1608932,0
1608984,0
1608993,0
1609005,0
1609062,0
1609063,0
1609065,0
1609105,0
1609139,0
1609149,0
1609198,0
1609201,0
1609239,0
1609241,0
1609242,0
1609299,0
1609311,0
1609350,0
1609362,0
1609379,0
1609386,0
1609408,0
1609419,0
1609421,0
1609453,0
1609456,0
1609463,0
1609508,0
1609560,0
1609611,0
1609621,0
1609629,0
1609642,0
1609669,0
1609731,0
1609738,0
1609745,0
1609760,0
1609764,0
1609780,0
1609807,0
1609815,0
1609820,0
1609884,0
1609910,0
1609947,0
1609948,0
1609986,0
1610044,1
1610047,0
1610059,0
1610079,0
1610094,0
1610110,0
1610138,0
1610141,0
1610187,0
1610222,0
1610259,0
1610277,0
1610289,0
1610359,0
1610365,0
1610369,0
1610491,0
1610499,0
1610515,0
1610529,0
1610551,0
1610566,0
1610587,0
1610609,0
1610619,0
1610643,0
1610651,0
1610662,0
1610674,0
1610706,0
1610750,0
1610759,0
1610781,0
1610784,0
1610788,0
1610804,0
1610822,0
1610852,0
1610884,0
1610935,0
1610989,0
1611002,1
1611006,0
1611016,0
1611083,0
1611103,0
1611131,0
1611134,0
1611195,0
1611228,0
1611263,0
1611283,0
1611316,0
1611321,0
1611335,0
1611336,0
1611337,0
1611393,0
1611395,0
1611403,0
1611438,0
1611447,0
1611451,0
1611472,0
1611476,0
1611488,0
1611530,0
1611551,0
1611571,0
1611632,0
1611697,0
1611738,0
1611740,0
1611755,0
1611757,1
1611778,0
1611784,0
1611805,1
1611812,0
1611828,0
1611941,0
1611949,0
1611951,0
1611963,0
1611966,0
1611982,0
1612039,0
1612042,1
1612065,0
1612067,0
1612075,0
1612102,0
1612146,0
1612170,0
1612172,0
1612191,0
1612210,0
1612211,0
1612216,0
1612217,0
1612275,0
1612293,0
1612321,0
1612329,0
1612333,0
1612344,0
1612347,0
1612364,0
1612394,1
1612395,0
1612397,0
1612409,0
1612435,0
1612436,0
1612470,0
1612476,0
1612491,0
1612530,0
1612541,0
1612559,0
1612569,0
1612595,0
1612632,0
1612646,0
1612753,0
1612757,0
1612774,0
1612792,0
1612808,0
1612816,0
1612846,0
1612888,0
1612890,0
1612920,0
1612929,0
1612962,0
1612972,0
1613026,0
1613055,0
1613076,0
1613090,0
1613111,0
1613113,0
1613131,0
1613135,0
1613152,0
1613176,0
1613258,0
1613261,0
1613268,0
1613279,0
1613308,0
1613321,0
1613323,0
1613328,0
1613342,0
1613357,0
1613358,0
1613455,0
1613456,0
1613493,0
1613529,0
1613533,0
1613538,0
1613557,0
1613583,0
1613585,0
1613606,0
1613628,0
1613630,0
1613634,0
1613642,0
1613656,0
1613661,0
1613709,0
1613720,0
1613723,0
1613739,0
1613742,0
1613762,0
1613776,1
1613812,1
1613837,0
1613843,0
1613858,0
1613883,0
1613885,0
1613909,0
1613920,0
1613937,0
1613953,0
1614000,0
1614012,0
1614029,0
1614030,0
1614034,0
1614049,0
1614066,0
1614096,0
1614124,0
1614184,0
1614186,0
1614228,0
1614240,0
1614243,0
1614252,0
1614253,0
1614259,0
1614264,0
1614331,0
1614336,1
1614340,0
1614355,0
1614359,0
1614382,0
1614384,0
1614403,1
1614412,0
1614415,0
1614419,0
1614463,0
1614465,0
1614487,0
1614533,1
1614538,0
1614564,0
1614626,0
1614634,0
1614653,0
1614671,0
1614733,0
1614738,0
1614751,0
1614779,0
1614782,0
1614784,0
1614813,0
1614848,0
1614893,0
1614948,0
1614950,0
1614957,0
1614966,0
1615002,0
1615006,0
1615028,0
1615048,0
1615059,0
1615067,0
1615102,0
1615127,0
1615150,0
1615165,0
1615177,0
1615196,1
1615229,0
1615255,0
1615270,0
1615282,0
1615311,0
1615316,0
1615322,0
1615363,0
1615375,0
1615382,0
1615396,0
1615419,0
1615424,0
1615425,0
1615433,0
1615444,0
1615483,0
1615486,0
1615496,0
1615526,0
1615529,0
1615531,0
1615535,0
1615570,0
1615575,0
1615577,0
1615580,0
1615604,0
1615611,0
1615871,0
1615879,0
1615921,0
1615943,0
1615952,0
1615953,0
1615983,0
1615985,0
1616008,0
1616024,0
1616032,0
1616101,0
1616104,0
1616131,0
1616164,0
1616267,0
1616306,0
1616317,1
1616339,0
1616348,0
1616383,0
1616384,0
1616474,0
1616535,0
1616550,0
1616556,0
1616623,0
1616642,0
1616643,0
1616678,0
1616725,0
1616767,0
1616775,0
1616800,0
1616820,0
1616874,0
1616888,0
1616902,0
1616921,0
1616925,1
1616949,0
1616960,0
1616961,0
1616975,0
1616986,0
1616990,0
1617017,0
1617030,0
1617032,0
1617063,0
1617084,0
1617162,0
1617179,0
1617191,0
1617278,0
1617342,0
1617351,0
1617406,0
1617436,0
1617488,0
1617516,0
1617678,0
1617682,0
1617700,0
1617701,0
1617719,0
1617728,0
1617734,0
1617750,0
1617785,0
1617803,0
1617821,1
1617830,0
1617910,0
1617915,0
1617930,0
1617939,0
1618040,0
1618050,0
1618071,0
1618074,0
1618092,0
1618110,0
1618122,0
1618136,0
1618142,0
1618167,0
1618179,0
1618181,0
1618191,0
1618203,0
1618240,0
1618280,0
1618284,0
1618407,0
1618421,0
1618457,0
1618466,0
1618479,0
1618616,0
1618644,0
1618645,0
1618656,0
1618723,0
1618725,0
1618740,0
1618766,0
1618773,0
1618774,0
1618790,0
1618791,0
1618798,0
1618812,0
1618830,1
1618847,1
1618878,0
1618890,0
1618909,0
1618913,1
1618942,1
1618954,0
1618973,0
1619024,0
1619026,0
1619039,0
1619040,0
1619042,0
1619052,0
1619076,0
1619077,0
1619088,0
1619099,0
1619115,0
1619133,0
1619170,0
1619177,0
1619186,0
1619198,0
1619220,0
1619221,0
1619322,0
1619339,0
1619354,0
1619355,0
1619392,0
1619403,0
1619437,0
1619441,0
1619465,0
1619469,0
1619473,0
1619524,0
1619529,0
1619554,0
1619675,0
1619678,0
1619766,0
1619805,0
1619809,0
1619813,0
1619819,0
1619834,0
1619860,0
1619876,0
1619880,0
1619912,0
1619934,0
1619949,0
1619955,0
1619981,0
1620011,0
1620014,0
1620060,0
1620075,1
1620100,0
1620102,0
1620111,0
1620121,1
1620127,0
1620161,0
1620176,0
1620204,0
1620222,0
1620298,0
1620333,0
1620335,0
1620339,1
1620357,0
1620358,0
1620365,0
1620378,0
1620381,0
1620394,0
1620464,0
1620478,0
1620481,0
1620484,0
1620501,0
1620511,0
1620530,0
1620540,0
1620553,0
1620572,0
1620585,0
1620603,0
1620607,0
1620620,0
1620660,0
1620721,0
1620722,0
1620759,0
1620768,0
1620773,0
1620774,0
1620785,0
1620833,0
1620865,0
1620896,0
1620905,0
1620936,0
1620968,0
1621017,0
1621078,0
1621116,0
1621119,0
1621154,0
1621173,0
1621182,0
1621197,0
1621206,0
1621245,0
1621279,0
1621286,0
1621362,0
1621375,0
1621377,0
1621402,0
1621415,0
1621431,0
1621432,0
1621447,1
1621472,0
1621494,0
1621498,0
1621523,0
1621530,0
1621534,1
1621560,0
1621564,0
1621596,0
1621598,0
1621633,1
1621646,0
1621654,0
1621665,0
1621668,0
1621669,0
1621693,0
1621707,0
1621717,0
1621721,0
1621731,0
1621739,0
1621766,0
1621767,0
1621773,0
1621776,0
1621780,0
1621784,0
1621836,0
1621858,0
1621864,0
1621879,0
1621892,0
1621927,1
1621951,0
1621998,0
1622010,0
1622016,0
1622031,0
1622033,0
1622034,0
1622043,0
1622060,0
1622065,0
1622075,0
1622083,0
1622084,0
1622099,0
1622100,0
1622122,0
1622131,0
1622161,0
1622163,0
1622169,0
1622177,0
1622237,0
1622260,0
1622265,0
1622271,0
1622291,0
1622301,0
1622311,0
1622337,0
1622341,0
1622349,0
1622363,0
1622374,0
1622418,0
1622425,0
1622452,0
1622462,0
1622514,0
1622519,0
1622522,0
1622559,0
1622605,0
1622627,0
1622638,0
1622658,0
1622684,0
1622692,0
1622695,0
1622702,0
1622710,0
1622739,0
1622754,1
1622774,0
1622778,0
1622787,1
1622790,0
1622809,0
1622872,0
1622900,0
1622914,1
1622928,0
1622943,0
1622962,0
1622965,0
1622972,1
1622974,0
1623013,1
1623017,0
1623031,0
1623033,0
1623079,0
1623092,0
1623120,0
1623128,0
1623132,0
1623136,0
1623142,0
1623200,0
1623243,0
1623253,0
1623254,0
1623267,0
1623288,0
1623298,0
1623308,0
1623336,0
1623347,0
1623350,0
1623366,0
1623370,0
1623428,0
1623433,0
1623445,0
1623478,0
1623480,0
1623485,0
1623491,0
1623494,0
1623522,0
1623543,0
1623576,0
1623584,0
1623592,0
1623613,0
1623626,0
1623635,0
1623663,0
1623711,0
1623719,0
1623745,0
1623749,0
1623752,0
1623810,0
1623821,0
1623826,0
1623862,0
1623863,0
1623890,0
1623905,0
1623938,0
1623943,0
1623944,0
1623950,0
1624002,0
1624012,0
1624026,0
1624033,0
1624038,0
1624041,0
1624052,0
1624103,0
1624133,0
1624137,0
1624140,0
1624148,0
1624172,0
1624192,0
1624227,0
1624234,0
1624237,0
1624312,0
1624328,0
1624344,0
1624353,0
1624390,0
1624496,0
1624530,0
1624549,0
1624555,0
1624577,0
1624624,0
1624646,0
1624679,0
1624682,0
1624702,0
1624709,0
1624725,0
1624734,0
1624761,0
1624778,0
1624781,0
1624782,0
1624807,0
1624825,0
1624830,0
1624849,0
1624856,0
1624876,0
1624896,0
1624902,0
1624906,0
1624915,0
1624919,0
1624921,0
1624929,0
1624958,0
1624984,0
1625008,0
1625029,0
1625054,0
1625081,0
1625106,0
1625117,0
1625123,0
1625129,0
1625140,0
1625141,0
1625155,0
1625158,0
1625182,0
1625203,0
1625209,0
1625228,0
1625243,0
1625248,0
1625302,0
1625312,0
1625332,0
1625333,0
1625337,0
1625366,0
1625367,0
1625373,0
1625411,0
1625434,0
1625440,0
1625563,0
1625570,0
1625613,0
1625617,0
1625637,0
1625652,0
1625698,0
1625710,0
1625733,0
1625754,0
1625779,0
1625785,0
1625822,0
1625823,0
1625848,0
1625849,0
1625859,0
1625934,0
1625955,0
1625961,0
1626027,0
1626045,0
1626047,0
1626056,0
1626074,0
1626085,0
1626111,0
1626119,0
1626125,0
1626141,0
1626193,0
1626208,0
1626219,0
1626224,0
1626238,0
1626249,0
1626258,0
1626263,0
1626266,0
1626270,0
1626288,0
1626300,0
1626334,0
1626360,0
1626411,0
1626424,0
1626441,0
1626463,0
1626483,0
1626511,0
1626547,0
1626554,0
1626560,0
1626593,0
1626632,0
1626638,0
1626645,0
1626653,0
1626670,0
1626688,1
1626689,0
1626693,0
1626697,0
1626701,0
1626705,0
1626727,0
1626749,0
1626759,0
1626776,0
1626780,0
1626799,0
1626822,0
1626827,0
1626833,0
1626966,0
1626994,0
1627016,0
1627046,0
1627062,0
1627075,0
1627077,0
1627110,0
1627129,0
1627149,0
1627169,0
1627194,0
1627213,0
1627241,0
1627252,0
1627316,0
1627324,0
1627332,0
1627336,0
1627341,0
1627346,0
1627362,0
1627377,0
1627378,0
1627379,0
1627410,0
1627442,0
1627493,0
1627500,0
1627561,0
1627565,0
1627574,0
1627643,0
1627698,0
1627748,0
1627752,0
1627758,0
1627785,0
1627835,0
1627838,0
1627841,0
1627861,0
1627895,0
1627904,0
1627911,0
1627925,0
1627937,0
1627948,0
1627968,0
1628003,1
1628010,0
1628042,0
1628072,0
1628078,0
1628118,0
1628129,0
1628143,0
1628152,0
1628171,0
1628190,0
1628215,0
1628222,0
1628239,0
1628243,0
1628289,0
1628293,0
1628302,0
1628303,0
1628307,0
1628333,0
1628353,0
1628373,0
1628394,0
1628405,0
1628421,1
1628425,0
1628430,0
1628455,0
1628462,0
1628491,0
1628493,0
1628536,0
1628582,0
1628600,0
1628623,0
1628739,0
1628748,0
1628753,0
1628756,0
1628775,0
1628783,0
1628791,0
1628831,0
1628846,0
1628852,0
1628865,0
1628867,0
1628878,0
1628880,0
1628929,0
1628932,0
1628945,0
1628958,0
1628962,0
1628973,0
1629007,0
1629009,0
1629041,0
1629055,0
1629058,0
1629083,0
1629111,0
1629131,0
1629164,0
1629192,0
1629201,0
1629228,0
1629240,0
1629261,0
1629329,0
1629342,1
1629396,0
1629400,0
1629442,0
1629448,0
1629485,0
1629506,0
1629510,0
1629512,0
1629528,0
1629529,0
1629534,0
1629541,0
1629580,0
1629629,0
1629632,1
1629647,0
1629655,0
1629687,0
1629694,0
1629722,0
1629729,0
1629754,0
1629794,0
1629842,0
1629852,0
1629856,0
1629861,0
1629871,1
1629890,0
1629893,0
1629908,0
1629965,0
1630005,0
1630011,0
1630039,0
1630053,0
1630074,0
1630077,0
1630078,0
1630088,0
1630090,0
1630133,0
1630144,0
1630164,0
1630167,1
1630179,0
1630180,0
1630191,0
1630216,0
1630222,0
1630239,0
1630293,0
1630295,0
1630298,0
1630306,0
1630360,0
1630392,0
1630408,0
1630435,0
1630473,0
1630484,0
1630487,0
1630546,0
1630630,0
1630657,0
1630659,0
1630668,0
1630670,0
1630683,0
1630729,0
1630739,0
1630747,0
1630754,0
1630759,0
1630777,0
1630779,0
1630811,0
1630840,0
1630866,0
1630901,0
1630904,0
1630915,0
1630916,0
1630972,0
1630996,0
1631056,0
1631069,0
1631075,0
1631097,0
1631104,0
1631112,1
1631124,0
1631141,0
1631147,0
1631158,0
1631178,0
1631190,0
1631195,0
1631199,0
1631212,0
1631223,0
1631303,0
1631337,0
1631368,0
1631369,0
1631382,0
1631395,0
1631397,0
1631405,0
1631433,0
1631439,0
1631451,0
1631485,0
1631510,0
1631537,0
1631544,0
1631545,0
1631548,0
1631564,1
1631628,0
1631646,0
1631651,0
1631653,0
1631660,0
1631724,0
1631835,0
1631842,0
1631843,0
1631851,0
1631853,0
1631875,0
1631879,0
1631885,0
1631897,0
1631940,0
1631942,1
1631943,0
1631972,0
1632012,1
1632013,0
1632060,0
1632068,0
1632069,0
1632075,0
1632086,0
1632092,0
1632097,0
1632115,0
1632123,0
1632129,0
1632256,0
1632257,0
1632258,1
1632259,0
1632263,0
1632272,0
1632298,0
1632300,0
1632314,0
1632340,0
1632347,0
1632350,0
1632390,0
1632397,0
1632412,0
1632434,0
1632442,0
1632467,0
1632492,0
1632543,0
1632547,0
1632562,0
1632565,0
1632617,1
1632625,0
1632646,0
1632664,0
1632691,0
1632723,0
1632731,0
1632732,0
1632743,0
1632788,1
1632809,0
1632815,0
1632825,0
1632847,0
1632865,0
1632914,0
1632946,0
1632956,0
1632960,0
1632969,0
1633003,0
1633010,0
1633049,0
1633093,0
1633126,0
1633132,0
1633137,0
1633146,0
1633154,0
1633234,0
1633290,0
1633299,0
1633309,1
1633326,1
1633340,0
1633363,0
1633385,0
1633449,0
1633450,0
1633453,0
1633463,0
1633474,0
1633476,0
1633488,0
1633495,0
1633528,0
1633562,0
1633604,0
1633607,0
1633612,0
1633668,0
1633675,0
1633703,0
1633759,0
1633795,0
1633798,0
1633803,0
1633823,0
1633834,0
1633873,0
1633890,0
1633892,0
1633914,0
1633933,0
1634009,0
1634015,0
1634031,0
1634042,0
1634115,0
1634136,0
1634166,0
1634167,0
1634175,0
1634180,0
1634199,0
1634201,0
1634205,0
1634244,0
1634259,0
1634261,0
1634274,0
1634322,0
1634345,0
1634376,0
1634391,0
1634392,0
1634396,0
1634455,0
1634477,0
1634480,0
1634529,0
1634575,0
1634601,0
1634613,0
1634624,0
1634630,0
1634647,0
1634655,0
1634673,0
1634675,0
1634676,0
1634703,0
1634712,0
1634714,0
1634715,0
1634716,0
1634752,0
1634818,0
1634832,0
1634841,0
1634864,0
1634881,0
1634899,0
1634956,0
1634984,0
1634993,0
1635061,0
1635062,0
1635083,0
1635151,0
1635159,0
1635186,0
1635207,0
1635212,0
1635231,0
1635289,0
1635307,0
1635325,0
1635326,0
1635374,0
1635379,0
1635419,0
1635450,0
1635452,0
1635461,0
1635496,0
1635500,0
1635505,0
1635509,0
1635517,0
1635520,0
1635550,0
1635637,0
1635651,0
1635698,0
1635699,0
1635729,0
1635731,0
1635748,0
1635749,0
1635794,0
1635797,0
1635798,0
1635817,0
1635829,0
1635837,0
1635846,0
1635855,0
1635869,0
1635904,0
1635921,0
1635974,0
1635991,0
1636022,0
1636030,0
1636038,0
1636087,0
1636089,0
1636096,0
1636109,0
1636115,1
1636128,1
1636154,0
1636156,0
1636165,0
1636187,0
1636249,0
1636262,0
1636301,1
1636337,0
1636365,0
1636366,0
1636367,0
1636375,0
1636470,0
1636472,0
1636493,0
1636502,0
1636583,0
1636596,0
1636624,0
1636654,0
1636665,0
1636673,0
1636709,0
1636749,0
1636772,1
1636787,0
1636808,0
1636811,0
1636844,0
1636859,0
1636866,0
1636928,0
1636935,0
1636954,0
1636955,0
1637019,0
1637058,0
1637065,0
1637071,0
1637084,0
1637120,0
1637122,0
1637123,0
1637136,1
1637142,0
1637147,0
1637154,0
1637161,0
1637168,0
1637171,0
1637180,0
1637189,0
1637190,0
1637203,0
1637213,0
1637224,0
1637234,0
1637249,0
1637288,0
1637290,0
1637294,0
1637345,0
1637357,0
1637364,0
1637384,0
1637385,1
1637392,0
1637413,0
1637433,0
1637451,0
1637462,0
1637501,0
1637506,0
1637509,0
1637520,0
1637527,0
1637540,0
1637545,0
1637550,0
1637561,0
1637565,0
1637576,1
1637581,0
1637594,0
1637612,0
1637616,0
1637626,0
1637726,0
1637752,0
1637772,0
1637776,0
1637816,0
1637823,0
1637847,0
1637873,0
1637904,0
1637914,0
1637916,1
1637921,0
1637922,0
1637941,0
1637959,0
1637998,0
1638006,0
1638030,1
1638035,0
1638040,0
1638049,0
1638078,0
1638091,0
1638113,0
1638116,0
1638152,0
1638170,0
1638175,0
1638178,0
1638180,0
1638210,0
1638222,0
1638227,0
1638232,0
1638241,0
1638270,0
1638296,1
1638305,0
1638331,0
1638355,0
1638356,0
1638390,0
1638394,0
1638416,0
1638428,0
1638451,0
1638454,0
1638474,0
1638481,0
1638482,0
1638483,0
1638488,0
1638508,0
1638512,0
1638518,0
1638529,0
1638540,1
1638558,0
1638578,0
1638647,0
