feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
bc12s__tu,float64,0.0012980618593617117,-4.0,18.0,22.0,1.9565838862566955,-1.311652922194335,-1.0,-3.0,21,0.0001882395123700251,0.7698727142344927,0.015363929723915383,8.963786303334528e-06,0.019693438508425958
bc09s__tu,float64,0.0012980618593617117,-5.0,16.0,21.0,1.2569242653431352,0.04757977769809968,0.0,0.0,18,0.0001613481534600215,0.33391000358551454,3.5855145213338114e-05,2.6891358910003585e-05,0.40577267837934744
bc06s__tu,float64,0.0012980618593617117,-5.0,9.0,14.0,0.8099525743727983,-0.27370921477231985,0.0,0.0,13,0.00011652922194334887,0.33391000358551454,3.5855145213338114e-05,1.7927572606669057e-05,0.5817855862316242
bc03s__tu,float64,0.0012980618593617117,-4.0,18.0,22.0,1.8190725044027596,-1.4313015417712442,-1.0,-3.0,22,0.00019720329867335963,0.7876568662603084,0.015363929723915383,8.963786303334528e-06,0.041421656507708855
bc02s__tu,float64,0.0012980618593617117,-4.0,18.0,22.0,1.304021540629368,0.027115453567586947,0.0,0.0,19,0.00017031193976335603,0.33387414844030117,0.015363929723915383,8.963786303334528e-06,0.4361419863750448
bc01s__tu,float64,0.0012980618593617117,-4.0,47.0,51.0,3.0367532805602364,2.252760846181427,1.0,0.0,37,0.00033166009322337754,0.015363929723915383,0.015363929723915383,8.963786303334528e-06,0.31865363929723917
au101s__tu,float64,0.0012980618593617117,-5.0,285521.0,285526.0,12250.845443632028,8610.547364646827,3349.5,-2.0,25486,0.22845105772678378,0.33893868770168517,0.0006722839727500897,8.963786303334528e-06,0.1114736464682682
au57s__tu,float64,0.0012980618593617117,-5.0,34711.0,34716.0,561.9063422078237,96.17297418429544,-1.0,-3.0,2485,0.022275008963786303,0.6055127285765507,8.963786303334528e-06,1.7927572606669057e-05,0.30769989243456436
au51a__tu,float64,0.0012980618593617117,-5.0,788.0,793.0,27.290963628453326,46.99131409107207,54.0,72.0,174,0.001559698816780208,0.16331122266045178,0.02907852276801721,8.963786303334528e-06,0.00014342058085335246
au36s__tu,float64,0.0012980618593617117,-4.0,999.0,1003.0,383.5729695612087,192.002689135891,2.0,1.0,118,0.0010577267837934743,0.13423269989243455,0.015363929723915383,0.18399964144854786,0.10763714593044102
cv29__tu,float64,0.0012980618593617117,-6.0,13.0,19.0,0.7734268085834681,-0.07964324130512729,0.0,0.0,14,0.0001254930082466834,0.01541771244173539,0.01541771244173539,1.7927572606669057e-05,0.9787737540337038
au09s__tu,float64,0.0012980618593617117,-5.0,12.0,17.0,1.0592978266912672,0.2876120473287917,0.0,0.0,16,0.00014342058085335246,0.13448368590892792,0.0002509860164933668,8.963786303334528e-06,0.5193976335604159
cv15__tu,float64,0.0012980618593617117,-6.0,21.0,27.0,3.0213399242860475,0.7474363571172463,1.0,0.0,23,0.00020616708497669416,0.11527429186088203,0.11527429186088203,3.5855145213338114e-05,0.28103262818214414
ret316__tu,float64,0.0012980618593617117,-6.0,46401.0,46407.0,1160.7660984635615,233.29555396199353,-1.0,-2.0,3639,0.03261921835783435,0.8415471495159556,0.015363929723915383,8.963786303334528e-06,0.00014342058085335246
ret318__tu,float64,0.0012980618593617117,-6.0,47388.0,47394.0,1627.2550235217393,399.8172642524202,-1.0,-2.0,4754,0.042613840086052346,0.782341340982431,0.015363929723915383,8.963786303334528e-06,0.00014342058085335246
ret319__tu,float64,0.0012980618593617117,-6.0,99713.0,99719.0,2007.9314466019837,569.9498834707781,-1.0,-1.0,5727,0.05133560415919684,0.7198458228755826,0.015363929723915383,8.963786303334528e-06,0.00014342058085335246
ret320__tu,float64,0.0012980618593617117,-6.0,999.0,1005.0,12.767574963810139,0.19778594478307637,-1.0,-1.0,28,0.0002509860164933668,0.7063732520616709,0.015363929723915383,0.00014342058085335246,0.172400501972033
ret321__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.00920388,143593.121477232,-1.0,-2.0,3091,0.02770706346360703,0.8226425242022231,0.015363929723915383,0.00014342058085335246,0.038051272857655076
ret322__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.07476388,143587.4448906418,-1.0,-2.0,2969,0.026613481534600216,0.8028594478307637,0.015363929723915383,0.00014342058085335246,0.052922194334887054
ret323__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.177382803,143578.47543922553,-1.0,-2.0,2870,0.025726066690570096,0.7668877733954822,0.015363929723915383,0.00014342058085335246,0.07820007171029043
ret324__tu,float64,0.0012980618593617117,-6.0,999999999.0,1000000005.0,11975026.257391788,143571.37653280745,-1.0,-1.0,2753,0.024677303693079956,0.7063732520616709,0.015363929723915383,0.00014342058085335246,0.11727321620652563
ret325__tu,float64,0.0012980618593617117,-6.0,33434.0,33440.0,1041.119936420384,203.00951057726783,-1.0,-2.0,3491,0.03129257798494084,0.8226425242022231,0.015363929723915383,8.963786303334528e-06,0.01928110433847257
ret326__tu,float64,0.0012980618593617117,-6.0,39467.0,39473.0,1117.0304319927052,231.33365005378272,-1.0,-2.0,3816,0.03420580853352456,0.8028594478307637,0.015363929723915383,8.963786303334528e-06,0.016672642524202225
ret327__tu,float64,0.0012980618593617117,-6.0,40841.0,40847.0,1212.3570664532538,275.29309788454646,-1.0,-2.0,4222,0.03784510577267838,0.7668877733954822,0.015363929723915383,8.963786303334528e-06,0.015847974184295448
se20s__tu,float64,0.0012980618593617117,-5.0,356.0,361.0,48.378564187769584,30.56860882036572,-1.0,-1.0,292,0.0026174256005736824,0.5884277518823952,5.378271782000717e-05,8.963786303334528e-06,0.00042129795625672284
mt27s__tu,float64,0.0012980618593617117,-6.0,3.0,9.0,1.1165024253686764,-1.4118411617067048,-1.0,-1.0,10,8.963786303334529e-05,0.9366618859806383,0.011419863750448189,3.5855145213338114e-05,0.026954105414126926
se09s__tu,float64,0.0012980618593617117,-5.0,25.0,30.0,1.4972033687053616,-0.27456973825743997,-1.0,-1.0,27,0.00024202223019003226,0.5884277518823952,5.378271782000717e-05,2.6891358910003585e-05,0.24928289709573323
index02__tu,float64,0.0012980618593617117,-9.0,999.0,1008.0,103.58648618611718,19.172669415561135,-2.0,-2.0,809,0.007251703119397633,0.8703298673359627,0.08634815346002152,0.00579956973825744,0.006193976335604159
cv14__tu,float64,0.0012980618593617117,0.0,96.0,96.0,4.924186945141558,4.801604517748297,3.0,1.0,68,0.0006095374686267479,0.0,0.11541771244173539,8.963786303334528e-06,0.11541771244173539
aggs911__tu,float64,0.0012980618593617117,-9.0,1041.0,1050.0,39.43883626062091,15.032493725349587,-2.0,-2.0,273,0.0024471136608103265,0.8252330584438867,0.01312298314808175,8.963786303334528e-06,0.0038633918967371818
aggs910__tu,float64,0.0012980618593617117,-9.0,203810.0,203819.0,2151.558558639152,481.9980548583722,-1.0,-2.0,5357,0.04801900322696307,0.7401308712800286,0.01312298314808175,1.7927572606669057e-05,0.0002778773754033704
aggs909__tu,float64,0.0012980618593617117,-9.0,92308.0,92317.0,1643.1465436393048,394.9329867335963,-1.0,-2.0,5013,0.04493546073861599,0.7401308712800286,0.01312298314808175,1.7927572606669057e-05,0.016421656507708857
aggs908__tu,float64,0.0012980618593617117,-9.0,620.0,629.0,28.01430421635593,7.5631140193617785,-1.0,-2.0,361,0.0032359268555037647,0.7367784152025816,0.01312298314808175,8.963786303334528e-06,0.00014342058085335246
aggs907__tu,float64,0.0012980618593617117,-9.0,255300.0,255309.0,2326.0700531601697,380.7109537468627,-1.0,-2.0,4648,0.04166367873789889,0.7367784152025816,0.01312298314808175,8.963786303334528e-06,0.00014342058085335246
aggs906__tu,float64,0.0012980618593617117,-9.0,64600.0,64609.0,1882.2889160355796,453.1394137683758,-1.0,-2.0,711,0.00637325206167085,0.7410631050555755,0.01312298314808175,8.963786303334528e-06,0.00017031193976335603
walshrs2__tu,float64,0.0012980618593617117,-9.0,100.0,109.0,32.12984734699135,12.250977052707064,-1.0,-2.0,105,0.0009411975618501255,0.8100573682323413,0.006597346719254213,0.09225528863391896,0.00024202223019003226
walshrs1__tu,float64,0.0012980618593617117,-9.0,100.0,109.0,34.02659942601333,12.688060236643958,-2.0,-2.0,91,0.0008157045536034421,0.8350035855145214,0.0315435640014342,0.10522588741484402,0.00014342058085335246
indexq4__tu,float64,0.0012980618593617117,-9.0,100.0,109.0,17.80029578003841,4.922750089637863,-1.0,-2.0,105,0.0009411975618501255,0.8013535317318035,0.00722481176048763,0.010711724632484761,0.008811401936177842
indexq3__tu,float64,0.0012980618593617117,-9.0,100.0,109.0,18.63448018900454,5.361527429186088,-1.0,-2.0,105,0.0009411975618501255,0.7962710648978129,0.007269630692004303,0.012952671208318394,0.008784510577267838
indexq2__tu,float64,0.0012980618593617117,-9.0,100.0,109.0,18.903558569414532,5.526093581929007,-1.0,-2.0,105,0.0009411975618501255,0.7959483685908928,0.0076192183578343495,0.012818214413768375,0.00894585873072786
indexq1__tu,float64,0.0012980618593617117,-9.0,100.0,109.0,17.480311969550513,4.659277518823951,-1.0,-2.0,105,0.0009411975618501255,0.7990050197203299,0.007744711366081032,0.011258515596988167,0.010523485120114737
index01__tu,float64,0.0012980618593617117,-9.0,999.0,1008.0,106.15775324510587,24.998234134098244,-1.0,-2.0,828,0.00742201505916099,0.8114646826819648,0.08780925062746504,0.005190032269630692,0.006256722839727501
aggs905__tu,float64,0.0012980618593617117,-9.0,12.0,21.0,4.439839896542381,0.5298045894585873,-1.0,-2.0,16,0.00014342058085335246,0.7367784152025816,0.01312298314808175,0.03788096091789172,0.0
