feature,dtype,propna,min,max,range,std,mean,median,mode,n_unique,prop_unique,prop_negative,prop_min,prop_max,prop_zero
ad03a__tu,float64,0.5585712367396267,0.0,5.0,5.0,0.14658233378414184,0.016803961889928574,0.0,0.0,6,7.300779966659771e-05,0.0,0.985228088534125,2.4335933222199238e-05,0.985228088534125
ad04c__tu,float64,0.5585712367396267,0.0,6.0,6.0,0.4098245395778217,0.11014443376367375,0.0,0.0,7,8.517576627769734e-05,0.0,0.9168806200795785,4.8671866444398476e-05,0.9168806200795785
ad04b__tu,float64,0.5585712367396267,0.0,5.0,5.0,0.20550748761708612,0.031235170290692723,0.0,0.0,6,7.300779966659771e-05,0.0,0.9737050241534138,3.6503899833298855e-05,0.9737050241534138
ad04a__tu,float64,0.5585712367396267,0.0,5.0,5.0,0.10813932073649292,0.009198982757991312,0.0,0.0,6,7.300779966659771e-05,0.0,0.9918352944039521,1.2167966611099619e-05,0.9918352944039521
ad03f__tu,float64,0.5585712367396267,0.0,15.0,15.0,1.4452215316730495,0.9435041310246645,0.0,0.0,15,0.0001825194991664943,0.0,0.5634133579937457,1.2167966611099619e-05,0.5634133579937457
ad02h__tu,float64,0.5585712367396267,0.0,11.0,11.0,0.8714273974619698,0.339315916917124,0.0,0.0,12,0.00014601559933319542,0.0,0.8158499933076183,3.6503899833298855e-05,0.8158499933076183
ad02e__tu,float64,0.5585712367396267,0.0,8.0,8.0,0.5026641106160074,0.1401384714600343,0.0,0.0,9,0.00010951169949989657,0.0,0.9062093133616441,2.4335933222199238e-05,0.9062093133616441
ad07a__tu,float64,0.5585712367396267,0.0,14.0,14.0,0.8639134290285931,0.42587883138848664,0.0,0.0,12,0.00014601559933319542,0.0,0.7309419222953653,1.2167966611099619e-05,0.7309419222953653
ad03h__tu,float64,0.5585712367396267,0.0,19.0,19.0,1.9938944649315853,1.5751189418736236,1.0,0.0,18,0.00021902339899979313,0.0,0.42210676173904577,1.2167966611099619e-05,0.42210676173904577
ad01d__tu,float64,0.5585712367396267,0.0,13.0,13.0,1.4343005536183806,1.2226129491500675,1.0,0.0,14,0.00017035153255539468,0.0,0.3970529184867917,1.2167966611099619e-05,0.3970529184867917
ad01e__tu,float64,0.5585712367396267,0.0,15.0,15.0,1.7787666149463364,1.6817590012533006,1.0,0.0,16,0.0001946874657775939,0.0,0.302921528783325,6.08398330554981e-05,0.302921528783325
ad06d__tu,float64,0.5585712367396267,-4.0,999.0,1003.0,58.505032494502444,61.22156650402151,43.0,-4.0,369,0.00448997967949576,0.05650803694194663,0.05650803694194663,0.0001825194991664943,0.00014601559933319542
ad01f__tu,float64,0.5585712367396267,0.0,17.0,17.0,2.130006231317469,2.1894065682683768,2.0,1.0,18,0.00021902339899979313,0.0,0.22986505725028292,3.6503899833298855e-05,0.22986505725028292
ad01g__tu,float64,0.5585712367396267,0.0,20.0,20.0,2.473850649608118,2.727863426742757,2.0,1.0,20,0.0002433593322219924,0.0,0.17397758660550236,1.2167966611099619e-05,0.17397758660550236
ad06c__tu,float64,0.5585712367396267,-4.0,999.0,1003.0,60.138934521545416,94.60530766703576,85.0,-4.0,377,0.004587323412384556,0.05650803694194663,0.05650803694194663,0.0001825194991664943,0.00014601559933319542
ad06b__tu,float64,0.5585712367396267,-4.0,999.0,1003.0,63.16011106274285,37.56430161955635,10.0,1.0,369,0.00448997967949576,0.05650803694194663,0.05650803694194663,0.0001825194991664943,0.08695228940291788
ad01h__tu,float64,0.5585712367396267,0.0,20.0,20.0,2.7811335964528734,3.2232091795140114,3.0,1.0,21,0.00025552729883309203,0.0,0.1372303274399815,2.4335933222199238e-05,0.1372303274399815
ad02a__tu,float64,0.5585712367396267,0.0,5.0,5.0,0.07096346220226749,0.003735565749607583,0.0,0.0,6,7.300779966659771e-05,0.0,0.9967389849482253,1.2167966611099619e-05,0.9967389849482253
ad06a__tu,float64,0.5585712367396267,-4.0,999.0,1003.0,74.93910652653477,80.68840271102296,59.0,15.0,379,0.004611659345606756,0.002421425355608824,0.002421425355608824,0.0013263083606098584,0.0024457612888310236
ad05h__tu,float64,0.5585712367396267,0.0,18.0,18.0,1.8193793434820489,1.3546718907803317,1.0,0.0,17,0.00020685543238869352,0.0,0.4663616563036151,1.2167966611099619e-05,0.4663616563036151
ad05g__tu,float64,0.5585712367396267,0.0,15.0,15.0,1.587933461540986,1.091722132314469,0.0,0.0,15,0.0001825194991664943,0.0,0.5255344779333926,2.4335933222199238e-05,0.5255344779333926
ad05f__tu,float64,0.5585712367396267,0.0,12.0,12.0,1.3195255321876977,0.8126376501222881,0.0,0.0,13,0.00015818356594429504,0.0,0.6029714174464306,3.6503899833298855e-05,0.6029714174464306
ad03g__tu,float64,0.5585712367396267,0.0,16.0,16.0,1.7376386604287974,1.268972901938357,1.0,0.0,17,0.00020685543238869352,0.0,0.4817297981334339,2.4335933222199238e-05,0.4817297981334339
ad02b__tu,float64,0.5585712367396267,0.0,5.0,5.0,0.13356382156939597,0.013019724273876593,0.0,0.0,6,7.300779966659771e-05,0.0,0.9890123261501771,1.2167966611099619e-05,0.9890123261501771
ad02c__tu,float64,0.5585712367396267,0.0,5.0,5.0,0.26020226534170304,0.04505798036090189,0.0,0.0,6,7.300779966659771e-05,0.0,0.9648467444605332,9.734373288879695e-05,0.9648467444605332
ad02d__tu,float64,0.5585712367396267,0.0,6.0,6.0,0.3781479513707238,0.08764586349975055,0.0,0.0,7,8.517576627769734e-05,0.0,0.9364223744570045,4.8671866444398476e-05,0.9364223744570045
p03g__tu,float64,0.5585712367396267,-4.0,12.0,16.0,0.9806535872006333,0.681685993453634,0.0,0.0,11,0.0001338476327220958,0.0061448231386053076,0.0061448231386053076,1.2167966611099619e-05,0.509825633038463
ad03c__tu,float64,0.5585712367396267,0.0,9.0,9.0,0.5684301111656417,0.20237762067580886,0.0,0.0,9,0.00010951169949989657,0.0,0.8562233065232469,1.2167966611099619e-05,0.8562233065232469
ad03b__tu,float64,0.5585712367396267,0.0,7.0,7.0,0.28201529978254875,0.056982587639779515,0.0,0.0,8,9.734373288879695e-05,0.0,0.9532020004137108,1.2167966611099619e-05,0.9532020004137108
ad01a__tu,float64,0.5585712367396267,0.0,7.0,7.0,0.48901124166885834,0.2076220142851928,0.0,0.0,8,9.734373288879695e-05,0.0,0.8234793083727778,1.2167966611099619e-05,0.8234793083727778
tusequencenumber__tu,float64,0.5585604941587217,6.0,1305645.0,1305639.0,346703.1054348383,575309.2563971528,561447.0,14116.0,62378,0.7589949504167427,0.0,1.2167670499482874e-05,2.433534099896575e-05,0.0
linkahit__tu,float64,0.5585604941587217,0.0,2.0,2.0,0.4204145401964193,0.7708340938127396,1.0,1.0,3,3.650301149844862e-05,0.0,0.2292145768692584,4.86706819979315e-05,0.2292145768692584
linkbhit__tu,float64,0.5585604941587217,0.0,2.0,2.0,0.481224008852748,0.3638985216280343,0.0,0.0,3,3.650301149844862e-05,0.0,0.6361501490539636,4.86706819979315e-05,0.6361501490539636
intservicecontractmileage__app,float64,0.5578675976903451,0.0,9999999.0,9999999.0,86718.08535537314,38907.64815219768,0.0,0.0,5565,0.06760696843793279,0.0,0.5852710353038365,3.644580508783439e-05,0.5852710353038365
intservicecontractterm__app,float64,0.5573680676782597,0.0,70036.0,70036.0,621.1567956281228,52.846068901913675,36.0,24.0,101,0.001225624036792991,0.0,0.031174536143774193,1.2134891453395949e-05,0.031174536143774193
short_term_lending_reason3__ln,object,0.5388156304552169,,,,,,,A47,19,0.0002212878955521133,,,,
bankcard_reason4__ln,object,0.5089297703773331,,,,,,,E55,20,0.00021875854525567405,,,,
auto_reason3__ln,object,0.5050033570565329,,,,,,,C13,19,0.00020617214288814618,,,,
short_term_lending_reason2__ln,object,0.4762830670068484,,,,,,,A41,19,0.00019486579900105638,,,,
auto_reason2__ln,object,0.46443937155901704,,,,,,,C13,19,0.00019055642476030008,,,,
bankcard_reason3__ln,object,0.4598898885457231,,,,,,,E55,22,0.0002187857391477301,,,,
linkf082__tu,float64,0.4567852826641601,0.0,82584.0,82584.0,823.5869606243178,85.50539388725737,0.0,0.0,2114,0.020903167116569272,0.0,0.871169647889413,9.88796930774327e-06,0.871169647889413
linkf134__tu,float64,0.4567852826641601,0.0,42.0,42.0,1.2741647996988106,0.36733805978266243,0.0,0.0,36,0.0003559668950787577,0.0,0.8305795338811268,9.88796930774327e-06,0.8305795338811268
linkf133__tu,float64,0.4567852826641601,0.0,23543.0,23543.0,377.4281992349126,95.07811723176411,0.0,0.0,3865,0.03821700137442773,0.0,0.8507509912689231,1.977593861548654e-05,0.8507509912689231
linkf063__tu,float64,0.4567852826641601,0.0,45101.0,45101.0,369.0338644169684,56.872779903691175,0.0,0.0,2483,0.024551827791126538,0.0,0.9226563040748321,9.88796930774327e-06,0.9226563040748321
telecommunications_reason4__ln,object,0.4559849603867329,,,,,,,E55,19,0.00018759503169368694,,,,
cvpl__tu,float64,0.4500228279844233,302.0,758.0,456.0,47.092799341079754,490.3144190952418,488.0,481.0,366,0.003574498007656848,0.0,9.766387999062427e-06,1.9532775998124853e-05,0.0
cv_persloan_prop__tu,float64,0.4499959715321606,234.0,831.0,597.0,63.405703014557815,507.8578864615174,502.0,502.0,501,0.004892721466449213,0.0,9.765911110677071e-06,1.9531822221354143e-05,0.0
cv_bc_prop__tu,float64,0.4499959715321606,183.0,892.0,709.0,77.28261889947298,620.8089787786752,636.0,674.0,508,0.0049610828442239515,0.0,9.765911110677071e-06,1.9531822221354143e-05,0.0
cvau__tu,float64,0.44999060024170806,300.0,817.0,517.0,79.12123473362237,462.33346354420985,462.0,300.0,432,0.004218832399070295,0.0,0.022158635910857635,1.9531631477177287e-05,0.0
cvam__tu,float64,0.44999060024170806,307.0,820.0,513.0,78.50800568914873,530.8037168694701,537.0,523.0,459,0.004482509424012187,0.0,1.9531631477177287e-05,2.9297447215765933e-05,0.0
cvbk__tu,float64,0.44999060024170806,381.0,748.0,367.0,37.109404070424006,547.5593663938748,549.0,567.0,307,0.002998105431746714,0.0,9.765815738588644e-06,9.765815738588644e-06,0.0
short_term_lending_reason1__ln,object,0.44718141533503425,,,,,,,A41,19,0.00018460761166331458,,,,
bankcard_reason2__ln,object,0.44647777628575264,,,,,,,A47,21,0.00020378061561153593,,,,
telecommunications_reason3__ln,object,0.44601584530683497,,,,,,,E55,20,0.00019391494890341095,,,,
city__tu,object,0.4454840875520344,,,,,,,CHICAGO,7624,0.07384949194571713,,,,
cvna__tu,float64,0.44430240365247753,350.0,768.0,418.0,37.804467819847034,563.4425800090859,562.0,551.0,358,0.0034603748417216815,0.0,9.665851513189054e-06,9.665851513189054e-06,0.0
telecommunications_reason2__ln,object,0.44401772525849337,,,,,,,A41,18,0.0001738962419089943,,,,
crossindustry_reason4__ln,object,0.4437061904122465,,,,,,,E55,31,0.0002993202533601112,,,,
bankcard_reason1__ln,object,0.4437061904122465,,,,,,,A47,23,0.0002220763170091148,,,,
telecommunications_reason1__ln,object,0.4437061904122465,,,,,,,A47,19,0.00018345434883361656,,,,
crossindustry_reason3__ln,object,0.44369544783134146,,,,,,,A44,28,0.00027034855653181424,,,,
auto_reason1__ln,object,0.44369544783134146,,,,,,,I60,22,0.0002124167229892826,,,,
crossindustry_reason2__ln,object,0.44369544783134146,,,,,,,C13,29,0.00028000386212223614,,,,
crossindustry_reason1__ln,object,0.44369544783134146,,,,,,,F00,27,0.0002606932509413923,,,,
cv_bc_behav_seg__tu,float64,0.44232576876594604,0.0,7.0,7.0,1.5912270564799555,0.5258752708885144,0.0,0.0,8,7.705273296412232e-05,0.0,0.8984252347700458,0.004016373705754876,0.8984252347700458
scr_linkb2__tu,float64,0.4423042836041359,442.0,742.0,300.0,40.16525646524489,569.117587571873,565.0,530.0,291,0.0028026851842934057,0.0,9.631220564582149e-06,1.9262441129164297e-05,0.0
scr_altb2__tu,float64,0.4423042836041359,464.0,709.0,245.0,37.469790086037754,581.1665141723411,579.0,579.0,227,0.002186287068160148,0.0,2.889366169374645e-05,0.0002889366169374645,0.0
vantagescore4__tu,float64,0.4422398281187055,1.0,827.0,826.0,58.62030158828449,535.2492368139752,536.0,529.0,412,0.003967604318140233,0.0,0.00015408172109282462,1.9260215136603077e-05,0.0
vantagescore3__tu,float64,0.4422398281187055,1.0,802.0,801.0,62.622534326439414,538.5759863637677,539.0,524.0,436,0.00419872689977947,0.0,0.00016371182866112613,1.9260215136603077e-05,0.0
syntheticfraud_score__tu,float64,0.4422398281187055,100.0,838.0,738.0,86.76313976370218,242.52796101732457,245.0,169.0,458,0.004410589266282104,0.0,0.06359723038106335,1.9260215136603077e-05,0.0
zip_code__tu,float64,0.4422398281187055,631.0,99926.0,99295.0,23852.633918922835,58825.654019125395,60471.0,60620.0,12671,0.12202309299794879,0.0,9.630107568301538e-06,9.630107568301538e-06,0.0
archive__tu,float64,0.4422183429568954,201311.0,201611.0,300.0,95.89220879769975,201498.35729211807,201508.0,201611.0,13,0.00012518657614714237,0.0,0.07240598969618181,0.09341807501564832,0.0
tu_creditbureaudate__tu,object,0.4422183429568954,,,,,,,2016-09,13,0.00012518657614714237,,,,
scr_linka2__tu,float64,0.4417725258493353,441.0,755.0,314.0,40.870218447285396,568.6308983142176,565.0,567.0,293,0.0028192594873373876,0.0,2.8866138095604648e-05,9.622046031868217e-06,0.0
scr_alta2__tu,float64,0.4417725258493353,462.0,712.0,250.0,38.7883124410643,580.0332634131322,578.0,559.0,237,0.0022804249095527674,0.0,9.622046031868217e-06,0.00019244092063736432,0.0
bankcard_score__ln,float64,0.4415147039076138,100.0,878.0,778.0,59.44702351002367,710.6402727552512,713.0,726.0,303,0.0029141340309302146,0.0,0.0024428714318688927,1.9235208124951912e-05,0.0
short_term_lending_score__ln,float64,0.4415147039076138,100.0,660.0,560.0,42.93174582945248,578.1674424867277,582.0,501.0,158,0.001519581441871201,0.0,0.0024428714318688927,0.006241825036546895,0.0
auto_score__ln,float64,0.4415147039076138,100.0,815.0,715.0,48.83844151757702,669.5289874586443,669.0,678.0,254,0.0024428714318688927,0.0,0.0024428714318688927,6.732322843733169e-05,0.0
crossindustry_index__ln,float64,0.4415147039076138,109.0,109.0,0.0,0.0,109.0,109.0,109.0,1,9.617604062475956e-06,0.0,1.0,1.0,0.0
crossindustry_score_name__ln,object,0.4415147039076138,,,,,,,CrossIndustryRVS1706_0,1,9.617604062475956e-06,,,,
crossindustry_score__ln,float64,0.4415147039076138,100.0,837.0,737.0,69.28800647568713,643.5582826806186,641.0,606.0,335,0.0032218973609294452,0.0,0.0024428714318688927,2.8852812187427868e-05,0.0
telecommunications_score__ln,float64,0.4415147039076138,100.0,859.0,759.0,65.37850990661353,587.2860660152343,583.0,501.0,327,0.0031449565284296377,0.0,0.0024428714318688927,1.9235208124951912e-05,0.0
analyticsmatchkey__ln,float64,0.4414609910030885,79732.0,2120688.0,2040956.0,604669.0590308894,1100756.0408997366,1118911.0,349909.0,83017,0.7983478545188776,0.0,9.616679168349585e-06,9.616679168349585e-06,0.0
linkc012__tu,float64,0.40197126359607893,0.0,8.0,8.0,0.0972590730010067,0.004050728412581509,0.0,0.0,8,7.185327561120193e-05,0.0,0.9973953187590939,8.981659451400241e-06,0.9973953187590939
linkc009__tu,float64,0.40197126359607893,0.0,11.0,11.0,0.19148420348067188,0.015771793996658824,0.0,0.0,11,9.879825396540265e-05,0.0,0.9895543300580215,8.981659451400241e-06,0.9895543300580215
linkc037__tu,float64,0.40197126359607893,0.0,28.0,28.0,0.6808583911446673,0.20382977959007706,0.0,0.0,24,0.00021555982683360577,0.0,0.8661732741741364,1.7963318902800482e-05,0.8661732741741364
linkc036__tu,float64,0.40197126359607893,0.0,11.0,11.0,0.5396981662523879,0.1797768955792272,0.0,0.0,12,0.00010777991341680289,0.0,0.8662630907686504,8.981659451400241e-06,0.8662630907686504
linkc008__tu,float64,0.40197126359607893,0.0,5.0,5.0,0.05737782375627438,0.002020873376565054,0.0,0.0,6,5.3889956708401444e-05,0.0,0.9984371912554564,8.981659451400241e-06,0.9984371912554564
linkc035__tu,float64,0.40197126359607893,0.0,99.0,99.0,2.709278112494737,0.8154628249115307,0.0,0.0,68,0.0006107528426952163,0.0,0.7255564138030143,3.5926637805600965e-05,0.7255564138030143
linkc030__tu,float64,0.40197126359607893,0.0,149.0,149.0,16.06767471275905,9.445211877346459,3.0,0.0,108,0.000970019220751226,0.0,0.2383732418401624,1.7963318902800482e-05,0.2383732418401624
linkc038__tu,float64,0.40197126359607893,0.0,4.0,4.0,0.09427368887531183,0.007634410533690204,0.0,0.0,5,4.4908297257001204e-05,0.0,0.9928775440550396,3.5926637805600965e-05,0.9928775440550396
linkc039__tu,float64,0.40197126359607893,0.0,6.0,6.0,0.13417231230998236,0.014586214949073991,0.0,0.0,6,5.3889956708401444e-05,0.0,0.9867969606064416,8.981659451400241e-06,0.9867969606064416
linkc040__tu,float64,0.40197126359607893,0.0,6.0,6.0,0.16158799157263243,0.020307532019615944,0.0,0.0,7,6.287161615980169e-05,0.0,0.9821085343728108,8.981659451400241e-06,0.9821085343728108
linkc051__tu,float64,0.40197126359607893,0.0,4.0,4.0,0.03070060212434738,0.00074547773446622,0.0,0.0,4,3.5926637805600965e-05,0.0,0.999326375541145,8.981659451400241e-06,0.999326375541145
linkc011__tu,float64,0.40197126359607893,0.0,11.0,11.0,0.19051435699861735,0.015556234169825217,0.0,0.0,11,9.879825396540265e-05,0.0,0.9897339632470495,8.981659451400241e-06,0.9897339632470495
linkc004__tu,float64,0.40197126359607893,0.0,11.0,11.0,0.4057079037975381,0.09276257881406169,0.0,0.0,12,0.00010777991341680289,0.0,0.931712443191004,8.981659451400241e-06,0.931712443191004
linkc005__tu,float64,0.40197126359607893,0.0,10.0,10.0,0.16493800222287014,0.014720939840844995,0.0,0.0,10,8.981659451400241e-05,0.0,0.9892579352961253,8.981659451400241e-06,0.9892579352961253
linkc050__tu,float64,0.40197126359607893,0.0,22.0,22.0,0.2997031523702439,0.028822145179543374,0.0,0.0,15,0.0001347248917710036,0.0,0.9830246636368536,1.7963318902800482e-05,0.9830246636368536
linkc047__tu,float64,0.40197126359607893,0.0,11.0,11.0,0.4108013413300057,0.09576245307082937,0.0,0.0,12,0.00010777991341680289,0.0,0.9291616519068063,8.981659451400241e-06,0.9291616519068063
linkc046__tu,float64,0.40197126359607893,0.0,9.0,9.0,0.27415531525283143,0.047270473692719465,0.0,0.0,8,7.185327561120193e-05,0.0,0.9631123246330993,1.7963318902800482e-05,0.9631123246330993
linkc045__tu,float64,0.40197126359607893,0.0,9.0,9.0,0.23068851630805584,0.03442670067721712,0.0,0.0,7,6.287161615980169e-05,0.0,0.9726508469704863,1.7963318902800482e-05,0.9726508469704863
linkc044__tu,float64,0.40197126359607893,0.0,8.0,8.0,0.1877112513564418,0.023594819378828433,0.0,0.0,7,6.287161615980169e-05,0.0,0.9807343404767465,1.7963318902800482e-05,0.9807343404767465
linkc043__tu,float64,0.40197126359607893,0.0,4.0,4.0,0.12839211260798952,0.012233020172807129,0.0,0.0,5,4.4908297257001204e-05,0.0,0.9895543300580215,5.3889956708401444e-05,0.9895543300580215
linkc010__tu,float64,0.40197126359607893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.981659451400241e-06,0.0,1.0,1.0,1.0
linkc049__tu,float64,0.40197126359607893,0.0,22.0,22.0,0.9647426817139072,0.39705221936805046,0.0,0.0,18,0.00016166987012520434,0.0,0.7741202464567354,1.7963318902800482e-05,0.7741202464567354
linkc042__tu,float64,0.40197126359607893,0.0,7.0,7.0,0.25641146327852876,0.044243654457597585,0.0,0.0,8,7.185327561120193e-05,0.0,0.9638937290053711,8.981659451400241e-05,0.9638937290053711
linkc034__tu,float64,0.40197126359607893,0.0,99.0,99.0,1.395634976886911,0.3478147622554743,0.0,0.0,39,0.0003502847186046094,0.0,0.8442310801343657,8.981659451400241e-06,0.8442310801343657
linkc029__tu,float64,0.40197126359607893,0.0,30.0,30.0,1.4302396504654793,0.7872244875963283,0.0,0.0,27,0.0002425048051878065,0.0,0.6017622015843648,1.7963318902800482e-05,0.6017622015843648
linkc006__tu,float64,0.40197126359607893,0.0,22.0,22.0,0.8728134494980944,0.3502847186046094,0.0,0.0,17,0.00015268821067380408,0.0,0.7899728753884567,1.7963318902800482e-05,0.7899728753884567
linkc020__tu,float64,0.40197126359607893,0.0,28.0,28.0,1.2152168482462928,0.5572850239810307,0.0,0.0,24,0.00021555982683360577,0.0,0.7041800643086816,8.981659451400241e-06,0.7041800643086816
linkc007__tu,float64,0.40197126359607893,0.0,99.0,99.0,3.1498706849565967,1.7373044243654459,1.0,0.0,67,0.0006017711832438161,0.0,0.40273760980078677,3.5926637805600965e-05,0.40273760980078677
linkc048__tu,float64,0.40197126359607893,0.0,153.0,153.0,16.364135971395683,11.415554437837935,5.0,1.0,109,0.0009790008802026263,0.0,0.0011855790475848319,1.7963318902800482e-05,0.0011855790475848319
linkc025__tu,float64,0.40197126359607893,0.0,22.0,22.0,0.7223028923995073,0.25254630045447196,0.0,0.0,15,0.0001347248917710036,0.0,0.8412222242181465,1.7963318902800482e-05,0.8412222242181465
linkc026__tu,float64,0.40197126359607893,0.0,24.0,24.0,0.8949903210725387,0.35643715532881853,0.0,0.0,19,0.00017065152957660456,0.0,0.789820187177783,1.7963318902800482e-05,0.789820187177783
linkc027__tu,float64,0.40197126359607893,0.0,25.0,25.0,1.0226187634959403,0.4409725340853976,0.0,0.0,22,0.0001975965079308053,0.0,0.7501122707431425,1.7963318902800482e-05,0.7501122707431425
linkc028__tu,float64,0.40197126359607893,0.0,25.0,25.0,1.1275669478563357,0.5202895687007132,0.0,0.0,23,0.00020657816738220555,0.0,0.7137185866460687,1.7963318902800482e-05,0.7137185866460687
linkc024__tu,float64,0.40197126359607893,0.0,48.0,48.0,2.33042930790509,1.5854155813828164,1.0,0.0,43,0.00038621135641021034,0.0,0.38528624548671614,8.981659451400241e-06,0.38528624548671614
linkc031__tu,float64,0.40197126359607893,0.0,16.0,16.0,0.4253169740389646,0.07544593939176202,0.0,0.0,13,0.00011676157286820313,0.0,0.9520559018484255,8.981659451400241e-06,0.9520559018484255
linkc032__tu,float64,0.40197126359607893,0.0,28.0,28.0,0.736067634961086,0.15810415132299843,0.0,0.0,23,0.00020657816738220555,0.0,0.9133539312723419,8.981659451400241e-06,0.9133539312723419
linkc033__tu,float64,0.40197126359607893,0.0,48.0,48.0,1.0356302935341006,0.24541486285006017,0.0,0.0,31,0.00027843144299340746,0.0,0.8786128725143257,8.981659451400241e-06,0.8786128725143257
linkc041__tu,float64,0.40197126359607893,0.0,6.0,6.0,0.185103191952985,0.02582227092277569,0.0,0.0,7,6.287161615980169e-05,0.0,0.9776356679660134,2.6944978354200722e-05,0.9776356679660134
intscore__ln,float64,0.3003088492010205,100.0,702.0,602.0,41.15619215952422,582.6063255671132,586.0,501.0,200,0.0015353318235903734,0.0,0.00026868306912831535,7.676659117951867e-06,0.0
fltgrossmonthly__income_max,float64,0.2529340674096952,0.0,52401.08984375,52401.08984375,1805.0920556112144,3658.1943703250413,3324.56005859375,2600.0,80357,0.5777546104899881,0.0,0.0029190782614947693,7.1898479347161805e-06,0.0029190782614947693
fltgrossmonthly__income_min,float64,0.2529340674096952,0.0,52401.08984375,52401.08984375,2030.1450482664313,3347.737641850598,3170.22998046875,0.0,79281,0.5700183341122336,0.0,0.027321422151921487,7.1898479347161805e-06,0.027321422151921487
fltgrossmonthly__income_median,float64,0.2529340674096952,0.0,52401.08984375,52401.08984375,1881.2917072071323,3489.310869604318,3199.15991210938,2600.0,85559,0.6151561994463817,0.0,0.004357047848438006,7.1898479347161805e-06,0.004357047848438006
fltgrossmonthly__income_mean,float64,0.2529340674096952,0.0,52401.08984375,52401.08984375,1869.7491498664062,3497.8503912236265,3199.28002929688,2600.0,86761,0.6237983966639106,0.0,0.0029190782614947693,7.1898479347161805e-06,0.0029190782614947693
dtmapproved__tu,float64,0.23643346313951927,20131001.0,20200311.0,69310.0,19190.52020090428,20160399.6749439,20160213.0,20161219.0,1700,0.01195860914341186,0.0,0.0005768270292704545,7.03447596671286e-06,0.0
linka081__tu,float64,0.22048610178595407,10.0,99999.0,99989.0,13039.47676040777,98257.95924231358,99999.0,99999.0,919,0.00633242837258658,0.0,6.8905640615740805e-06,0.9824841861554787,0.0
linka073__tu,float64,0.22048610178595407,0.0,1500.0,1500.0,4.616446806211484,0.030924851508344474,0.0,0.0,19,0.00013092071716990753,0.0,0.9998277358984606,6.8905640615740805e-06,0.9998277358984606
linka085__tu,float64,0.22048610178595407,0.0,99999.0,99999.0,13098.46689142635,98250.07833882282,99999.0,99999.0,548,0.0037760291057425963,0.0,6.201507655416673e-05,0.9824841861554787,6.201507655416673e-05
linka074__tu,float64,0.22048610178595407,0.0,1500.0,1500.0,5.727648656375737,0.07676577594641897,0.0,0.0,56,0.0003858715874481485,0.0,0.9994074114907047,6.8905640615740805e-06,0.9994074114907047
linka084__tu,float64,0.22048610178595407,0.0,99999.0,99999.0,13103.030903638533,98249.46831029588,99999.0,99999.0,463,0.003190331160508799,0.0,0.0001033584609236112,0.9824841861554787,0.0001033584609236112
linka078__tu,float64,0.22048610178595407,0.0,6004.0,6004.0,51.610255859939635,2.5936146520954204,0.0,0.0,683,0.004706255254055097,0.0,0.9892989540123754,6.8905640615740805e-06,0.9892989540123754
linka077__tu,float64,0.22048610178595407,0.0,4700.0,4700.0,30.440978629477005,1.0374583465402478,0.0,0.0,322,0.002218761627826854,0.0,0.9953213070021912,6.8905640615740805e-06,0.9953213070021912
linka032__tu,float64,0.22048610178595407,0.0,28.0,28.0,0.3929203034752967,0.035575982249906976,0.0,0.0,22,0.00015159240935462976,0.0,0.9824841861554787,6.8905640615740805e-06,0.9824841861554787
linka075__tu,float64,0.22048610178595407,0.0,1500.0,1500.0,8.230534778792281,0.13267794881689016,0.0,0.0,88,0.0006063696374185191,0.0,0.9990559927235644,6.8905640615740805e-06,0.9990559927235644
linka079__tu,float64,0.22048610178595407,0.0,6550.0,6550.0,71.36830393730125,4.305372434987528,0.0,0.0,1128,0.007772556261455563,0.0,0.9824841861554787,6.8905640615740805e-06,0.9824841861554787
linka083__tu,float64,0.22048610178595407,0.0,4404.0,4404.0,36.90315176469249,2.5128252690765267,0.0,0.0,1005,0.006925016881881951,0.0,0.9824841861554787,6.8905640615740805e-06,0.9824841861554787
linka076__tu,float64,0.22048610178595407,0.0,3700.0,3700.0,16.958594529630663,0.3686114824359522,0.0,0.0,172,0.001185177018590742,0.0,0.9978777062690352,6.8905640615740805e-06,0.9978777062690352
linka023__tu,float64,0.22048610178595407,0.0,8.0,8.0,0.3055945014714212,0.06451635130851811,0.0,0.0,9,6.201507655416673e-05,0.0,0.9474801207226824,2.7562256246296322e-05,0.9474801207226824
linka002__tu,float64,0.22048610178595407,0.0,6.0,6.0,0.17113993717607687,0.021236718437771317,0.0,0.0,7,4.823394843101856e-05,0.0,0.9821672202086463,6.8905640615740805e-06,0.9821672202086463
linka072__tu,float64,0.22048610178595407,0.0,19.0,19.0,0.28548115043730665,0.020899080798754185,0.0,0.0,18,0.00012403015310833346,0.0,0.9892989540123754,6.8905640615740805e-06,0.9892989540123754
linka003__tu,float64,0.22048610178595407,0.0,70.0,70.0,2.670970579011652,1.01116271377975,0.0,0.0,49,0.00033763763901712996,0.0,0.6949478384300539,1.3781128123148161e-05,0.6949478384300539
linka025__tu,float64,0.22048610178595407,0.0,83.0,83.0,3.1128762324224417,1.2330182048702507,0.0,0.0,55,0.00037898102338657444,0.0,0.6515097225858909,1.3781128123148161e-05,0.6515097225858909
